"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",16,1,1,3,10,34,35,78,43,6
"2",16,1,2,3,10,34,33,90,57,6
"3",16,1,3,3,10,34,31,75,44,6
"4",16,2,1,4,1000,72,19,77,58,7
"5",16,2,2,4,1000,72,40,80,40,7
"6",16,2,3,4,1000,72,86,100,14,7
"7",16,2,4,4,1000,72,90,78,12,7
"8",16,3,1,3,0.1,57,57,89,32,6
"9",16,3,2,3,0.1,57,57,80,23,6
"10",16,3,3,3,0.1,57,57,70,13,6
"11",16,4,1,3,1,35,36,83,47,6
"12",16,4,2,3,1,35,35,74,39,6
"13",16,4,3,3,1,35,36,78,42,6
"14",16,5,1,3,100,20,26,77,51,5
"15",16,5,2,3,100,20,40,43,3,5
"16",16,5,3,3,100,20,32,34,2,5
"17",16,6,1,4,0.1,63,63,66,3,6
"18",16,6,2,4,0.1,63,63,54,9,6
"19",16,6,3,4,0.1,63,63,59,4,6
"20",16,6,4,4,0.1,63,63,66,3,6
"21",16,7,1,3,1,77,77,60,17,6
"22",16,7,2,3,1,77,80,63,17,6
"23",16,7,3,3,1,77,78,43,35,6
"24",16,8,1,4,0.1,32,32,62,30,6
"25",16,8,2,4,0.1,32,32,81,49,6
"26",16,8,3,4,0.1,32,31,71,40,6
"27",16,8,4,4,0.1,32,32,68,36,6
"28",16,9,1,4,0.1,78,78,77,1,6
"29",16,9,2,4,0.1,78,78,76,2,6
"30",16,9,3,4,0.1,78,78,78,0,6
"31",16,9,4,4,0.1,78,78,72,6,6
"32",16,10,1,3,1000,68,7,70,63,6
"33",16,10,2,3,1000,68,40,73,33,6
"34",16,10,3,3,1000,68,52,83,31,6
"35",16,11,1,3,1,44,45,73,28,6
"36",16,11,2,3,1,44,45,73,28,6
"37",16,11,3,3,1,44,45,79,34,6
"38",16,12,1,4,0.1,74,74,79,5,6
"39",16,12,2,4,0.1,74,75,65,10,6
"40",16,12,3,4,0.1,74,74,73,1,6
"41",16,12,4,4,0.1,74,74,68,6,6
"42",16,13,1,4,10,20,21,76,55,6
"43",16,13,2,4,10,20,19,96,77,6
"44",16,13,3,4,10,20,20,38,18,6
"45",16,13,4,4,10,20,17,70,53,6
"46",16,14,1,3,10,25,29,77,48,6
"47",16,14,2,3,10,25,22,78,56,6
"48",16,14,3,3,10,25,24,76,52,6
"49",16,15,1,4,1000,39,7,74,67,6
"50",16,15,2,4,1000,39,49,83,34,6
"51",16,15,3,4,1000,39,17,82,65,6
"52",16,15,4,4,1000,39,36,77,41,6
"53",16,16,1,1,1,33,34,85,51,6
