"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",11,1,1,3,100,62,72,58,14,6
"2",11,1,2,3,100,62,69,64,5,6
"3",11,1,3,3,100,62,76,56,20,6
"4",11,2,1,3,0.1,77,77,35,42,7
"5",11,2,2,3,0.1,77,77,73,4,7
"6",11,2,3,3,0.1,77,77,78,1,7
"7",11,3,1,3,10,26,20,54,34,6
"8",11,3,2,3,10,26,20,18,2,6
"9",11,3,3,3,10,26,24,20,4,6
"10",11,4,1,3,1,34,33,71,38,7
"11",11,4,2,3,1,34,32,33,1,7
"12",11,4,3,3,1,34,34,31,3,7
"13",11,5,1,3,0.1,21,20,75,55,7
"14",11,5,2,3,0.1,21,21,21,0,7
"15",11,5,3,3,0.1,21,21,25,4,7
"16",11,6,1,3,100,24,14,39,25,7
"17",11,6,2,3,100,24,38,12,26,7
"18",11,6,3,3,100,24,25,29,4,7
"19",11,7,1,3,100,37,48,65,17,7
"20",11,7,2,3,100,37,47,47,0,7
"21",11,7,3,3,100,37,44,56,12,7
"22",11,8,1,3,0.1,32,32,25,7,7
"23",11,8,2,3,0.1,32,32,32,0,7
"24",11,8,3,3,0.1,32,32,29,3,7
"25",11,9,1,3,10,63,59,57,2,7
"26",11,9,2,3,10,63,63,58,5,7
"27",11,9,3,3,10,63,68,57,11,7
"28",11,10,1,3,100,43,36,48,12,6
"29",11,10,2,3,100,43,48,38,10,6
"30",11,10,3,3,100,43,50,44,6,6
"31",11,11,1,1,1000,27,7,70,63,7
