"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",12,1,1,6,100,76,87,59,28,5
"2",12,1,2,6,100,76,83,58,25,5
"3",12,1,3,6,100,76,64,48,16,5
"4",12,1,4,6,100,76,75,61,14,5
"5",12,1,5,6,100,76,69,53,16,5
"6",12,1,6,6,100,76,86,45,41,5
"7",12,2,1,10,10,30,34,58,24,5
"8",12,2,2,10,10,30,28,38,10,5
"9",12,2,3,10,10,30,26,52,26,5
"10",12,2,4,10,10,30,28,58,30,5
"11",12,2,5,10,10,30,27,43,16,5
"12",12,2,6,10,10,30,32,57,25,5
"13",12,2,7,10,10,30,34,58,24,5
"14",12,2,8,10,10,30,31,45,14,5
"15",12,2,9,10,10,30,26,55,29,5
"16",12,2,10,10,10,30,32,46,14,5
"17",12,3,1,4,1000,59,75,55,20,3
"18",12,3,2,4,1000,59,67,43,24,3
"19",12,3,3,4,1000,59,72,54,18,3
"20",12,3,4,4,1000,59,28,54,26,3
"21",12,4,1,9,1000,42,54,52,2,5
"22",12,4,2,9,1000,42,30,52,22,5
"23",12,4,3,9,1000,42,40,45,5,5
"24",12,4,4,9,1000,42,44,53,9,5
"25",12,4,5,9,1000,42,90,54,36,5
"26",12,4,6,9,1000,42,27,57,30,5
"27",12,4,7,9,1000,42,61,38,23,5
"28",12,4,8,9,1000,42,61,54,7,5
"29",12,4,9,9,1000,42,64,41,23,5
"30",12,5,1,17,0.1,75,75,56,19,6
"31",12,5,2,17,0.1,75,75,53,22,6
"32",12,5,3,17,0.1,75,75,55,20,6
"33",12,5,4,17,0.1,75,75,44,31,6
"34",12,5,5,17,0.1,75,75,54,21,6
"35",12,5,6,17,0.1,75,75,54,21,6
"36",12,5,7,17,0.1,75,75,44,31,6
"37",12,5,8,17,0.1,75,75,56,19,6
"38",12,5,9,17,0.1,75,75,43,32,6
"39",12,5,10,17,0.1,75,75,54,21,6
"40",12,5,11,17,0.1,75,74,53,21,6
"41",12,5,12,17,0.1,75,75,44,31,6
"42",12,5,13,17,0.1,75,75,53,22,6
"43",12,5,14,17,0.1,75,74,52,22,6
"44",12,5,15,17,0.1,75,75,63,12,6
"45",12,5,16,17,0.1,75,75,59,16,6
"46",12,5,17,17,0.1,75,75,57,18,6
"47",12,6,1,5,10,65,62,46,16,3
"48",12,6,2,5,10,65,67,56,11,3
"49",12,6,3,5,10,65,69,54,15,3
"50",12,6,4,5,10,65,67,56,11,3
"51",12,6,5,5,10,65,67,62,5,3
"52",12,7,1,3,0.1,56,56,56,0,5
"53",12,7,2,3,0.1,56,56,52,4,5
"54",12,7,3,3,0.1,56,55,52,3,5
"55",12,8,1,9,0.1,53,53,63,10,5
"56",12,8,2,9,0.1,53,52,54,2,5
"57",12,8,3,9,0.1,53,53,44,9,5
"58",12,8,4,9,0.1,53,53,55,2,5
"59",12,8,5,9,0.1,53,52,54,2,5
"60",12,8,6,9,0.1,53,53,58,5,5
"61",12,8,7,9,0.1,53,53,45,8,5
"62",12,8,8,9,0.1,53,53,58,5,5
"63",12,8,9,9,0.1,53,53,56,3,5
"64",12,9,1,20,1,43,44,56,12,5
"65",12,9,2,20,1,43,43,55,12,5
"66",12,9,3,20,1,43,44,63,19,5
"67",12,9,4,20,1,43,43,53,10,5
"68",12,9,5,20,1,43,44,58,14,5
"69",12,9,6,20,1,43,42,57,15,5
"70",12,9,7,20,1,43,42,53,11,5
"71",12,9,8,20,1,43,41,55,14,5
"72",12,9,9,20,1,43,43,54,11,5
"73",12,9,10,20,1,43,43,54,11,5
"74",12,9,11,20,1,43,43,56,13,5
"75",12,9,12,20,1,43,44,54,10,5
"76",12,9,13,20,1,43,43,56,13,5
"77",12,9,14,20,1,43,42,47,5,5
"78",12,9,15,20,1,43,42,55,13,5
"79",12,9,16,20,1,43,43,53,10,5
"80",12,9,17,20,1,43,44,48,4,5
"81",12,9,18,20,1,43,41,51,10,5
"82",12,9,19,20,1,43,42,52,10,5
"83",12,9,20,20,1,43,42,53,11,5
"84",12,10,1,4,10,46,42,57,15,5
"85",12,10,2,4,10,46,43,53,10,5
"86",12,10,3,4,10,46,48,53,5,5
"87",12,10,4,4,10,46,51,54,3,5
"88",12,11,1,4,100,72,59,45,14,5
"89",12,11,2,4,100,72,75,57,18,5
"90",12,11,3,4,100,72,83,56,27,5
"91",12,11,4,4,100,72,66,47,19,5
"92",12,12,1,1,10,26,30,55,25,5
