"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",12,1,1,6,10,74,75,59,16,5
"2",12,1,2,6,10,74,73,78,5,5
"3",12,1,3,6,10,74,73,74,1,5
"4",12,1,4,6,10,74,74,73,1,5
"5",12,1,5,6,10,74,74,74,0,5
"6",12,1,6,6,10,74,72,74,2,5
"7",12,2,1,3,1000,61,28,26,2,1
"8",12,2,2,3,1000,61,46,27,19,1
"9",12,2,3,3,1000,61,52,27,25,1
"10",12,3,1,11,0.1,51,51,67,16,5
"11",12,3,2,11,0.1,51,51,48,3,5
"12",12,3,3,11,0.1,51,50,51,1,5
"13",12,3,4,11,0.1,51,51,50,1,5
"14",12,3,5,11,0.1,51,51,51,0,5
"15",12,3,6,11,0.1,51,51,51,0,5
"16",12,3,7,11,0.1,51,51,51,0,5
"17",12,3,8,11,0.1,51,51,51,0,5
"18",12,3,9,11,0.1,51,51,51,0,5
"19",12,3,10,11,0.1,51,51,51,0,5
"20",12,3,11,11,0.1,51,51,51,0,5
"21",12,4,1,6,100,41,30,71,41,6
"22",12,4,2,6,100,41,40,22,18,6
"23",12,4,3,6,100,41,27,30,3,6
"24",12,4,4,6,100,41,43,28,15,6
"25",12,4,5,6,100,41,62,34,28,6
"26",12,4,6,6,100,41,49,25,24,6
"27",12,5,1,9,1,28,28,74,46,1
"28",12,5,2,9,1,28,28,29,1,1
"29",12,5,3,9,1,28,26,28,2,1
"30",12,5,4,9,1,28,27,27,0,1
"31",12,5,5,9,1,28,28,28,0,1
"32",12,5,6,9,1,28,26,26,0,1
"33",12,5,7,9,1,28,29,27,2,1
"34",12,5,8,9,1,28,28,27,1,1
"35",12,5,9,9,1,28,29,29,0,1
"36",12,6,1,3,1000,76,85,55,30,7
"37",12,6,2,3,1000,76,95,74,21,7
"38",12,6,3,3,1000,76,88,88,0,7
"39",12,7,1,3,1,36,36,16,20,2
"40",12,7,2,3,1,36,38,27,11,2
"41",12,7,3,3,1,36,37,41,4,2
"42",12,8,1,3,10,34,39,64,25,5
"43",12,8,2,3,10,34,40,32,8,5
"44",12,8,3,3,10,34,35,28,7,5
"45",12,9,1,3,0.1,45,45,41,4,7
"46",12,9,2,3,0.1,45,45,45,0,7
"47",12,9,3,3,0.1,45,45,45,0,7
"48",12,10,1,3,10,51,52,59,7,7
"49",12,10,2,3,10,51,45,55,10,7
"50",12,10,3,3,10,51,53,47,6,7
"51",12,11,1,3,0.1,78,79,70,9,6
"52",12,11,2,3,0.1,78,78,84,6,6
"53",12,11,3,3,0.1,78,78,78,0,6
"54",12,12,1,1,10,40,45,65,20,5
