"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",10,1,1,5,1,31,31,55,24,6
"2",10,1,2,5,1,31,31,40,9,6
"3",10,1,3,5,1,31,32,35,3,6
"4",10,1,4,5,1,31,31,30,1,6
"5",10,1,5,5,1,31,32,32,0,6
"6",10,2,1,6,0.1,57,58,45,13,7
"7",10,2,2,6,0.1,57,57,59,2,7
"8",10,2,3,6,0.1,57,57,56,1,7
"9",10,2,4,6,0.1,57,57,55,2,7
"10",10,2,5,6,0.1,57,57,57,0,7
"11",10,2,6,6,0.1,57,57,57,0,7
"12",10,3,1,10,10,39,38,45,7,5
"13",10,3,2,10,10,39,37,39,2,5
"14",10,3,3,10,10,39,38,36,2,5
"15",10,3,4,10,10,39,36,38,2,5
"16",10,3,5,10,10,39,40,35,5,5
"17",10,3,6,10,10,39,44,42,2,5
"18",10,3,7,10,10,39,35,45,10,5
"19",10,3,8,10,10,39,39,35,4,5
"20",10,3,9,10,10,39,35,45,10,5
"21",10,3,10,10,10,39,36,37,1,5
"22",10,4,1,9,100,69,65,55,10,6
"23",10,4,2,9,100,69,59,63,4,6
"24",10,4,3,9,100,69,52,56,4,6
"25",10,4,4,9,100,69,61,46,15,6
"26",10,4,5,9,100,69,81,60,21,6
"27",10,4,6,9,100,69,79,78,1,6
"28",10,4,7,9,100,69,66,70,4,6
"29",10,4,8,9,100,69,72,61,11,6
"30",10,4,9,9,100,69,62,62,0,6
"31",10,5,1,11,10,71,73,44,29,5
"32",10,5,2,11,10,71,70,69,1,5
"33",10,5,3,11,10,71,70,65,5,5
"34",10,5,4,11,10,71,70,69,1,5
"35",10,5,5,11,10,71,70,70,0,5
"36",10,5,6,11,10,71,70,70,0,5
"37",10,5,7,11,10,71,71,70,1,5
"38",10,5,8,11,10,71,66,73,7,5
"39",10,5,9,11,10,71,68,66,2,5
"40",10,5,10,11,10,71,77,57,20,5
"41",10,5,11,11,10,71,73,75,2,5
"42",10,6,1,3,100,56,54,52,2,3
"43",10,6,2,3,100,56,69,55,14,3
"44",10,6,3,3,100,56,44,68,24,3
"45",10,7,1,12,1,24,23,60,37,6
"46",10,7,2,12,1,24,23,24,1,6
"47",10,7,3,12,1,24,26,20,6,6
"48",10,7,4,12,1,24,24,32,8,6
"49",10,7,5,12,1,24,22,26,4,6
"50",10,7,6,12,1,24,26,24,2,6
"51",10,7,7,12,1,24,26,29,3,6
"52",10,7,8,12,1,24,23,26,3,6
"53",10,7,9,12,1,24,26,25,1,6
"54",10,7,10,12,1,24,23,28,5,6
"55",10,7,11,12,1,24,25,22,3,6
"56",10,7,12,12,1,24,24,26,2,6
"57",10,8,1,12,1,30,31,65,34,6
"58",10,8,2,12,1,30,31,35,4,6
"59",10,8,3,12,1,30,30,32,2,6
"60",10,8,4,12,1,30,31,29,2,6
"61",10,8,5,12,1,30,31,33,2,6
"62",10,8,6,12,1,30,29,34,5,6
"63",10,8,7,12,1,30,28,26,2,6
"64",10,8,8,12,1,30,31,29,2,6
"65",10,8,9,12,1,30,29,32,3,6
"66",10,8,10,12,1,30,29,31,2,6
"67",10,8,11,12,1,30,31,27,4,6
"68",10,8,12,12,1,30,31,31,0,6
"69",10,9,1,4,100,76,86,45,41,4
"70",10,9,2,4,100,76,75,83,8,4
"71",10,9,3,4,100,76,71,70,1,4
"72",10,9,4,4,100,76,87,65,22,4
"73",10,10,1,9,0.1,51,51,64,13,7
"74",10,10,2,9,0.1,51,51,56,5,7
"75",10,10,3,9,0.1,51,51,51,0,7
"76",10,10,4,9,0.1,51,50,51,1,7
"77",10,10,5,9,0.1,51,51,49,2,7
"78",10,10,6,9,0.1,51,51,50,1,7
"79",10,10,7,9,0.1,51,51,50,1,7
"80",10,10,8,9,0.1,51,51,52,1,7
"81",10,10,9,9,0.1,51,50,51,1,7
