"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",27,1,1,6,100,60,62,64,2,5
"2",27,1,2,6,100,60,71,40,31,5
"3",27,1,3,6,100,60,83,82,1,5
"4",27,1,4,6,100,60,55,66,11,5
"5",27,1,5,6,100,60,59,74,15,5
"6",27,1,6,6,100,60,65,77,12,5
"7",27,2,1,3,10,70,73,65,8,5
"8",27,2,2,3,10,70,66,72,6,5
"9",27,2,3,3,10,70,69,55,14,5
"10",27,3,1,8,1000,29,20,60,40,5
"11",27,3,2,8,1000,29,17,39,22,5
"12",27,3,3,8,1000,29,76,63,13,5
"13",27,3,4,8,1000,29,20,61,41,5
"14",27,3,5,8,1000,29,45,32,13,5
"15",27,3,6,8,1000,29,62,21,41,5
"16",27,3,7,8,1000,29,8,44,36,5
"17",27,3,8,8,1000,29,77,74,3,5
"18",27,4,1,3,0.1,59,59,59,0,5
"19",27,4,2,3,0.1,59,59,65,6,5
"20",27,4,3,3,0.1,59,59,55,4,5
"21",27,5,1,3,1000,38,22,58,36,5
"22",27,5,2,3,1000,38,68,34,34,5
"23",27,5,3,3,1000,38,95,55,40,5
"24",27,6,1,5,1,72,73,69,4,6
"25",27,6,2,5,1,72,71,66,5,6
"26",27,6,3,5,1,72,73,44,29,6
"27",27,6,4,5,1,72,73,60,13,6
"28",27,6,5,5,1,72,72,76,4,6
"29",27,7,1,3,10,30,29,58,29,5
"30",27,7,2,3,10,30,22,37,15,5
"31",27,7,3,3,10,30,32,62,30,5
"32",27,8,1,4,1000,70,88,59,29,5
"33",27,8,2,4,1000,70,85,69,16,5
"34",27,8,3,4,1000,70,63,70,7,5
"35",27,8,4,4,1000,70,95,68,27,5
"36",27,9,1,3,100,63,65,68,3,5
"37",27,9,2,3,100,63,75,67,8,5
"38",27,9,3,3,100,63,76,43,33,5
"39",27,10,1,3,1000,75,36,70,34,5
"40",27,10,2,3,1000,75,29,58,29,5
"41",27,10,3,3,1000,75,44,35,9,5
"42",27,11,1,3,10,72,68,60,8,6
"43",27,11,2,3,10,72,75,65,10,6
"44",27,11,3,3,10,72,72,79,7,6
"45",27,12,1,4,0.1,73,72,63,9,6
"46",27,12,2,4,0.1,73,74,65,9,6
"47",27,12,3,4,0.1,73,73,40,33,6
"48",27,12,4,4,0.1,73,73,61,12,6
"49",27,13,1,3,100,30,33,64,31,5
"50",27,13,2,3,100,30,38,65,27,5
"51",27,13,3,3,100,30,14,30,16,5
"52",27,14,1,3,10,48,54,35,19,5
"53",27,14,2,3,10,48,53,42,11,5
"54",27,14,3,3,10,48,43,57,14,5
"55",27,15,1,3,10,54,55,64,9,6
"56",27,15,2,3,10,54,60,70,10,6
"57",27,15,3,3,10,54,54,68,14,6
"58",27,16,1,3,0.1,24,24,64,40,6
"59",27,16,2,3,0.1,24,24,61,37,6
"60",27,16,3,3,0.1,24,24,35,11,6
"61",27,17,1,3,0.1,24,24,60,36,6
"62",27,17,2,3,0.1,24,24,39,15,6
"63",27,17,3,3,0.1,24,24,68,44,6
"64",27,18,1,3,10,31,30,71,41,6
"65",27,18,2,3,10,31,23,65,42,6
"66",27,18,3,3,10,31,22,38,16,6
"67",27,19,1,3,100,31,37,65,28,3
"68",27,19,2,3,100,31,37,61,24,3
"69",27,19,3,3,100,31,59,65,6,3
"70",27,20,1,3,1000,70,99,58,41,6
"71",27,20,2,3,1000,70,80,62,18,6
"72",27,20,3,3,1000,70,37,60,23,6
"73",27,21,1,3,1000,75,98,62,36,6
"74",27,21,2,3,1000,75,88,70,18,6
"75",27,21,3,3,1000,75,56,65,9,6
"76",27,22,1,3,100,46,43,72,29,5
"77",27,22,2,3,100,46,47,39,8,5
"78",27,22,3,3,100,46,65,71,6,5
"79",27,23,1,3,10,53,54,73,19,5
"80",27,23,2,3,10,53,52,68,16,5
"81",27,23,3,3,10,53,51,55,4,5
"82",27,24,1,3,1,27,27,67,40,3
"83",27,24,2,3,1,27,27,75,48,3
"84",27,24,3,3,1,27,28,60,32,3
"85",27,25,1,3,1,41,41,60,19,6
"86",27,25,2,3,1,41,41,61,20,6
"87",27,25,3,3,1,41,42,68,26,6
"88",27,26,1,3,10,73,71,62,9,6
"89",27,26,2,3,10,73,74,68,6,6
"90",27,26,3,3,10,73,68,67,1,6
"91",27,27,1,3,100,24,22,60,38,5
"92",27,27,2,3,100,24,13,66,53,5
"93",27,27,3,3,100,24,27,40,13,5
