"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",14,1,1,5,1,75,76,59,17,6
"2",14,1,2,5,1,75,76,70,6,6
"3",14,1,3,5,1,75,75,75,0,6
"4",14,1,4,5,1,75,77,75,2,6
"5",14,1,5,5,1,75,74,78,4,6
"6",14,2,1,6,0.1,51,51,59,8,5
"7",14,2,2,6,0.1,51,51,60,9,5
"8",14,2,3,6,0.1,51,51,52,1,5
"9",14,2,4,6,0.1,51,51,54,3,5
"10",14,2,5,6,0.1,51,51,52,1,5
"11",14,2,6,6,0.1,51,51,51,0,5
"12",14,3,1,16,10,71,69,59,10,5
"13",14,3,2,16,10,71,69,67,2,5
"14",14,3,3,16,10,71,75,67,8,5
"15",14,3,4,16,10,71,73,72,1,5
"16",14,3,5,16,10,71,68,75,7,5
"17",14,3,6,16,10,71,76,68,8,5
"18",14,3,7,16,10,71,67,70,3,5
"19",14,3,8,16,10,71,70,68,2,5
"20",14,3,9,16,10,71,73,70,3,5
"21",14,3,10,16,10,71,70,68,2,5
"22",14,3,11,16,10,71,70,71,1,5
"23",14,3,12,16,10,71,73,71,2,5
"24",14,3,13,16,10,71,65,75,10,5
"25",14,3,14,16,10,71,68,68,0,5
"26",14,3,15,16,10,71,71,68,3,5
"27",14,3,16,16,10,71,72,73,1,5
"28",14,4,1,3,1000,21,22,59,37,3
"29",14,4,2,3,1000,21,2,25,23,3
"30",14,4,3,3,1000,21,32,10,22,3
"31",14,5,1,4,1000,66,77,59,18,3
"32",14,5,2,4,1000,66,66,75,9,3
"33",14,5,3,4,1000,66,93,62,31,3
"34",14,5,4,4,1000,66,39,83,44,3
"35",14,6,1,5,0.1,60,60,59,1,6
"36",14,6,2,5,0.1,60,60,63,3,6
"37",14,6,3,5,0.1,60,60,65,5,6
"38",14,6,4,5,0.1,60,60,60,0,6
"39",14,6,5,5,0.1,60,60,65,5,6
"40",14,7,1,4,0.1,72,72,59,13,6
"41",14,7,2,4,0.1,72,72,70,2,6
"42",14,7,3,4,0.1,72,72,72,0,6
"43",14,7,4,4,0.1,72,72,70,2,6
"44",14,8,1,4,10,45,45,59,14,3
"45",14,8,2,4,10,45,48,40,8,3
"46",14,8,3,4,10,45,52,41,11,3
"47",14,8,4,4,10,45,41,55,14,3
"48",14,9,1,3,1000,30,81,59,22,2
"49",14,9,2,3,1000,30,32,81,49,2
"50",14,9,3,3,1000,30,45,28,17,2
"51",14,10,1,4,10,72,67,59,8,4
"52",14,10,2,4,10,72,72,68,4,4
"53",14,10,3,4,10,72,73,68,5,4
"54",14,10,4,4,10,72,68,77,9,4
"55",14,11,1,8,1,61,63,59,4,5
"56",14,11,2,8,1,61,61,65,4,5
"57",14,11,3,8,1,61,60,64,4,5
"58",14,11,4,8,1,61,62,64,2,5
"59",14,11,5,8,1,61,61,63,2,5
"60",14,11,6,8,1,61,63,64,1,5
"61",14,11,7,8,1,61,62,64,2,5
"62",14,11,8,8,1,61,60,65,5,5
"63",14,12,1,4,100,68,54,59,5,3
"64",14,12,2,4,100,68,60,62,2,3
"65",14,12,3,4,100,68,77,60,17,3
"66",14,12,4,4,100,68,46,81,35,3
"67",14,13,1,5,10,41,40,59,19,5
"68",14,13,2,5,10,41,40,24,16,5
"69",14,13,3,5,10,41,47,22,25,5
"70",14,13,4,5,10,41,41,39,2,5
"71",14,13,5,5,10,41,43,43,0,5
"72",14,14,1,1,10,48,48,59,11,5
