"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",36,1,1,11,0.1,60,60,51,9,7
"2",36,1,2,11,0.1,60,60,60,0,7
"3",36,1,3,11,0.1,60,60,60,0,7
"4",36,1,4,11,0.1,60,60,60,0,7
"5",36,1,5,11,0.1,60,60,60,0,7
"6",36,1,6,11,0.1,60,60,60,0,7
"7",36,1,7,11,0.1,60,60,60,0,7
"8",36,1,8,11,0.1,60,61,60,1,7
"9",36,1,9,11,0.1,60,60,60,0,7
"10",36,1,10,11,0.1,60,60,60,0,7
"11",36,1,11,11,0.1,60,60,60,0,7
"12",36,2,1,4,1,63,63,52,11,6
"13",36,2,2,4,1,63,61,63,2,6
"14",36,2,3,4,1,63,63,63,0,6
"15",36,2,4,4,1,63,65,61,4,6
"16",36,3,1,3,10,60,62,58,4,5
"17",36,3,2,3,10,60,58,63,5,5
"18",36,3,3,3,10,60,62,60,2,5
"19",36,4,1,3,10,55,57,56,1,5
"20",36,4,2,3,10,55,55,59,4,5
"21",36,4,3,3,10,55,51,56,5,5
"22",36,5,1,3,1,55,55,55,0,6
"23",36,5,2,3,1,55,56,61,5,6
"24",36,5,3,3,1,55,56,56,0,6
"25",36,6,1,3,0.1,71,71,69,2,5
"26",36,6,2,3,0.1,71,71,67,4,5
"27",36,6,3,3,0.1,71,71,67,4,5
"28",36,7,1,3,100,31,41,54,13,1
"29",36,7,2,3,100,31,18,42,24,1
"30",36,7,3,3,100,31,32,21,11,1
"31",36,8,1,3,1000,57,19,54,35,2
"32",36,8,2,3,1000,57,27,33,6,2
"33",36,8,3,3,1000,57,53,33,20,2
"34",36,9,1,3,100,55,82,58,24,2
"35",36,9,2,3,100,55,64,73,9,2
"36",36,9,3,3,100,55,38,66,28,2
"37",36,10,1,3,0.1,71,71,52,19,6
"38",36,10,2,3,0.1,71,71,72,1,6
"39",36,10,3,3,0.1,71,71,71,0,6
"40",36,11,1,3,0.1,20,20,69,49,7
"41",36,11,2,3,0.1,20,20,18,2,7
"42",36,11,3,3,0.1,20,20,20,0,7
"43",36,12,1,3,10,53,53,55,2,6
"44",36,12,2,3,10,53,51,54,3,6
"45",36,12,3,3,10,53,54,51,3,6
"46",36,13,1,3,100,36,27,68,41,2
"47",36,13,2,3,100,36,32,14,18,2
"48",36,13,3,3,100,36,26,29,3,2
"49",36,14,1,3,1000,75,50,64,14,1
"50",36,14,2,3,1000,75,92,48,44,1
"51",36,14,3,3,1000,75,48,59,11,1
"52",36,15,1,3,1000,71,66,52,14,2
"53",36,15,2,3,1000,71,42,60,18,2
"54",36,15,3,3,1000,71,85,52,33,2
"55",36,16,1,3,1000,31,35,55,20,3
"56",36,16,2,3,1000,31,31,29,2,3
"57",36,16,3,3,1000,31,27,34,7,3
"58",36,17,1,3,100,76,99,61,38,4
"59",36,17,2,3,100,76,75,73,2,4
"60",36,17,3,3,100,76,88,73,15,4
"61",36,18,1,3,100,27,12,56,44,5
"62",36,18,2,3,100,27,17,21,4,5
"63",36,18,3,3,100,27,25,20,5,5
"64",36,19,1,3,1000,62,66,52,14,3
"65",36,19,2,3,1000,62,45,63,18,3
"66",36,19,3,3,1000,62,59,43,16,3
"67",36,20,1,3,10,20,18,56,38,2
"68",36,20,2,3,10,20,17,31,14,2
"69",36,20,3,3,10,20,26,41,15,2
"70",36,21,1,3,1000,53,22,52,30,3
"71",36,21,2,3,1000,53,16,33,17,3
"72",36,21,3,3,1000,53,28,42,14,3
"73",36,22,1,4,1,44,44,51,7,6
"74",36,22,2,4,1,44,43,45,2,6
"75",36,22,3,4,1,44,43,44,1,6
"76",36,22,4,4,1,44,44,47,3,6
"77",36,23,1,3,100,52,54,53,1,3
"78",36,23,2,3,100,52,37,55,18,3
"79",36,23,3,3,100,52,54,46,8,3
"80",36,24,1,3,10,33,32,55,23,3
"81",36,24,2,3,10,33,33,53,20,3
"82",36,24,3,3,10,33,34,49,15,3
"83",36,25,1,3,1,76,75,53,22,5
"84",36,25,2,3,1,76,74,66,8,5
"85",36,25,3,3,1,76,75,74,1,5
"86",36,26,1,3,0.1,52,52,53,1,6
"87",36,26,2,3,0.1,52,51,55,4,6
"88",36,26,3,3,0.1,52,52,52,0,6
"89",36,27,1,3,0.1,54,54,54,0,7
"90",36,27,2,3,0.1,54,54,56,2,7
"91",36,27,3,3,0.1,54,54,54,0,7
"92",36,28,1,3,0.1,35,35,58,23,2
"93",36,28,2,3,0.1,35,35,37,2,2
"94",36,28,3,3,0.1,35,35,51,16,2
"95",36,29,1,3,1000,57,10,52,42,2
"96",36,29,2,3,1000,57,22,19,3,2
"97",36,29,3,3,1000,57,35,16,19,2
"98",36,30,1,3,1,63,64,51,13,6
"99",36,30,2,3,1,63,62,62,0,6
"100",36,30,3,3,1,63,62,64,2,6
"101",36,31,1,3,1000,34,41,55,14,1
"102",36,31,2,3,1000,34,5,41,36,1
"103",36,31,3,3,1000,34,62,31,31,1
"104",36,32,1,3,100,39,41,45,4,2
"105",36,32,2,3,100,39,23,36,13,2
"106",36,32,3,3,100,39,65,28,37,2
"107",36,33,1,3,0.1,50,50,54,4,5
"108",36,33,2,3,0.1,50,49,56,7,5
"109",36,33,3,3,0.1,50,50,52,2,5
"110",36,34,1,3,10,69,70,53,17,3
"111",36,34,2,3,10,69,69,54,15,3
"112",36,34,3,3,10,69,72,51,21,3
"113",36,35,1,3,100,70,85,56,29,3
