"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",14,1,1,7,10,67,70,65,5,7
"2",14,1,2,7,10,67,63,71,8,7
"3",14,1,3,7,10,67,63,67,4,7
"4",14,1,4,7,10,67,67,63,4,7
"5",14,1,5,7,10,67,66,65,1,7
"6",14,1,6,7,10,67,68,67,1,7
"7",14,1,7,7,10,67,67,67,0,7
"8",14,2,1,6,1,73,73,72,1,7
"9",14,2,2,6,1,73,72,73,1,7
"10",14,2,3,6,1,73,73,74,1,7
"11",14,2,4,6,1,73,75,75,0,7
"12",14,2,5,6,1,73,72,75,3,7
"13",14,2,6,6,1,73,72,73,1,7
"14",14,3,1,11,100,67,69,75,6,7
"15",14,3,2,11,100,67,72,68,4,7
"16",14,3,3,11,100,67,64,68,4,7
"17",14,3,4,11,100,67,56,66,10,7
"18",14,3,5,11,100,67,63,55,8,7
"19",14,3,6,11,100,67,49,61,12,7
"20",14,3,7,11,100,67,69,49,20,7
"21",14,3,8,11,100,67,64,60,4,7
"22",14,3,9,11,100,67,63,60,3,7
"23",14,3,10,11,100,67,75,60,15,7
"24",14,3,11,11,100,67,72,67,5,7
"25",14,4,1,5,1000,25,15,66,51,2
"26",14,4,2,5,1000,25,33,24,9,2
"27",14,4,3,5,1000,25,27,35,8,2
"28",14,4,4,5,1000,25,95,26,69,2
"29",14,4,5,5,1000,25,26,70,44,2
"30",14,5,1,9,1,30,31,82,51,7
"31",14,5,2,9,1,30,31,23,8,7
"32",14,5,3,9,1,30,31,32,1,7
"33",14,5,4,9,1,30,30,32,2,7
"34",14,5,5,9,1,30,32,27,5,7
"35",14,5,6,9,1,30,30,32,2,7
"36",14,5,7,9,1,30,31,32,1,7
"37",14,5,8,9,1,30,29,32,3,7
"38",14,5,9,9,1,30,31,31,0,7
"39",14,6,1,3,0.1,49,49,76,27,5
"40",14,6,2,3,0.1,49,50,68,18,5
"41",14,6,3,3,0.1,49,49,45,4,5
"42",14,7,1,3,1,40,40,77,37,5
"43",14,7,2,3,1,40,41,33,8,5
"44",14,7,3,3,1,40,39,42,3,5
"45",14,8,1,7,100,52,44,73,29,3
"46",14,8,2,7,100,52,55,40,15,3
"47",14,8,3,7,100,52,77,44,33,3
"48",14,8,4,7,100,52,40,62,22,3
"49",14,8,5,7,100,52,66,42,24,3
"50",14,8,6,7,100,52,42,67,25,3
"51",14,8,7,7,100,52,62,45,17,3
"52",14,9,1,4,1000,65,55,70,15,2
"53",14,9,2,4,1000,65,31,57,26,2
"54",14,9,3,4,1000,65,14,35,21,2
"55",14,9,4,4,1000,65,45,64,19,2
"56",14,10,1,5,0.1,30,31,61,30,7
"57",14,10,2,5,0.1,30,30,37,7,7
"58",14,10,3,5,0.1,30,30,33,3,7
"59",14,10,4,5,0.1,30,29,32,3,7
"60",14,10,5,5,0.1,30,30,32,2,7
"61",14,11,1,10,0.1,61,62,82,20,7
"62",14,11,2,10,0.1,61,62,67,5,7
"63",14,11,3,10,0.1,61,61,63,2,7
"64",14,11,4,10,0.1,61,61,61,0,7
"65",14,11,5,10,0.1,61,61,62,1,7
"66",14,11,6,10,0.1,61,61,61,0,7
"67",14,11,7,10,0.1,61,61,62,1,7
"68",14,11,8,10,0.1,61,61,66,5,7
"69",14,11,9,10,0.1,61,61,62,1,7
"70",14,11,10,10,0.1,61,61,61,0,7
"71",14,12,1,5,100,40,34,67,33,2
"72",14,12,2,5,100,40,50,35,15,2
"73",14,12,3,5,100,40,29,43,14,2
"74",14,12,4,5,100,40,47,31,16,2
"75",14,12,5,5,100,40,21,42,21,2
"76",14,13,1,13,10,33,29,65,36,5
"77",14,13,2,13,10,33,33,30,3,5
"78",14,13,3,13,10,33,41,34,7,5
"79",14,13,4,13,10,33,33,36,3,5
"80",14,13,5,13,10,33,33,37,4,5
"81",14,13,6,13,10,33,36,39,3,5
"82",14,13,7,13,10,33,34,38,4,5
"83",14,13,8,13,10,33,37,35,2,5
"84",14,13,9,13,10,33,37,37,0,5
"85",14,13,10,13,10,33,36,38,2,5
"86",14,13,11,13,10,33,33,35,2,5
"87",14,13,12,13,10,33,29,36,7,5
"88",14,13,13,13,10,33,32,37,5,5
"89",14,14,1,8,1,57,58,70,12,7
"90",14,14,2,8,1,57,57,64,7,7
"91",14,14,3,8,1,57,57,57,0,7
"92",14,14,4,8,1,57,56,54,2,7
"93",14,14,5,8,1,57,57,56,1,7
"94",14,14,6,8,1,57,58,58,0,7
"95",14,14,7,8,1,57,58,58,0,7
"96",14,14,8,8,1,57,58,58,0,7
