"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",20,1,1,3,10,74,78,38,40,5
"2",20,1,2,3,10,74,69,58,11,5
"3",20,1,3,3,10,74,78,71,7,5
"4",20,2,1,7,1000,62,76,77,1,6
"5",20,2,2,7,1000,62,51,89,38,6
"6",20,2,3,7,1000,62,83,82,1,6
"7",20,2,4,7,1000,62,26,68,42,6
"8",20,2,5,7,1000,62,27,35,8,6
"9",20,2,6,7,1000,62,83,43,40,6
"10",20,2,7,7,1000,62,70,63,7,6
"11",20,3,1,3,100,36,46,74,28,3
"12",20,3,2,3,100,36,39,42,3,3
"13",20,3,3,3,100,36,14,44,30,3
"14",20,4,1,3,1,66,67,64,3,5
"15",20,4,2,3,1,66,66,49,17,5
"16",20,4,3,3,1,66,64,11,53,5
"17",20,5,1,4,1000,59,49,63,14,2
"18",20,5,2,4,1000,59,39,90,51,2
"19",20,5,3,4,1000,59,48,100,52,2
"20",20,5,4,4,1000,59,59,43,16,2
"21",20,6,1,4,100,73,69,22,47,6
"22",20,6,2,4,100,73,76,62,14,6
"23",20,6,3,4,100,73,72,65,7,6
"24",20,6,4,4,100,73,77,71,6,6
"25",20,7,1,3,0.1,27,27,90,63,2
"26",20,7,2,3,0.1,27,27,39,12,2
"27",20,7,3,3,0.1,27,27,41,14,2
"28",20,8,1,3,1,22,23,74,51,1
"29",20,8,2,3,1,22,23,63,40,1
"30",20,8,3,3,1,22,22,45,23,1
"31",20,9,1,3,1,27,26,58,32,5
"32",20,9,2,3,1,27,26,59,33,5
"33",20,9,3,3,1,27,25,37,12,5
"34",20,10,1,3,1,75,74,66,8,7
"35",20,10,2,3,1,75,76,74,2,7
"36",20,10,3,3,1,75,76,39,37,7
"37",20,11,1,3,0.1,55,55,65,10,6
"38",20,11,2,3,0.1,55,55,70,15,6
"39",20,11,3,3,0.1,55,55,62,7,6
"40",20,12,1,3,10,77,73,59,14,2
"41",20,12,2,3,10,77,81,69,12,2
"42",20,12,3,3,10,77,82,68,14,2
"43",20,13,1,3,10,20,17,42,25,2
"44",20,13,2,3,10,20,18,27,9,2
"45",20,13,3,3,10,20,18,26,8,2
"46",20,14,1,3,0.1,79,78,81,3,7
"47",20,14,2,3,0.1,79,79,80,1,7
"48",20,14,3,3,0.1,79,79,67,12,7
"49",20,15,1,4,0.1,37,37,90,53,7
"50",20,15,2,4,0.1,37,37,30,7,7
"51",20,15,3,4,0.1,37,37,33,4,7
"52",20,15,4,4,0.1,37,37,34,3,7
"53",20,16,1,3,10,24,20,35,15,7
"54",20,16,2,3,10,24,21,26,5,7
"55",20,16,3,3,10,24,23,25,2,7
"56",20,17,1,9,0.1,20,20,63,43,7
"57",20,17,2,9,0.1,20,20,28,8,7
"58",20,17,3,9,0.1,20,20,16,4,7
"59",20,17,4,9,0.1,20,20,21,1,7
"60",20,17,5,9,0.1,20,20,23,3,7
"61",20,17,6,9,0.1,20,20,17,3,7
"62",20,17,7,9,0.1,20,20,16,4,7
"63",20,17,8,9,0.1,20,20,13,7,7
"64",20,17,9,9,0.1,20,20,16,4,7
"65",20,18,1,4,1000,79,98,33,65,6
"66",20,18,2,4,1000,79,80,88,8,6
"67",20,18,3,4,1000,79,94,76,18,6
"68",20,18,4,4,1000,79,82,88,6,6
"69",20,19,1,3,0.1,27,27,63,36,2
"70",20,19,2,3,0.1,27,28,42,14,2
"71",20,19,3,3,0.1,27,27,43,16,2
"72",20,20,1,2,100,73,81,59,22,7
"73",20,20,2,2,100,73,91,77,14,7
