"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",6,1,1,17,100,30,39,72,33,5
"2",6,1,2,17,100,30,37,35,2,5
"3",6,1,3,17,100,30,38,36,2,5
"4",6,1,4,17,100,30,18,37,19,5
"5",6,1,5,17,100,30,17,30,13,5
"6",6,1,6,17,100,30,31,17,14,5
"7",6,1,7,17,100,30,31,37,6,5
"8",6,1,8,17,100,30,25,31,6,5
"9",6,1,9,17,100,30,30,17,13,5
"10",6,1,10,17,100,30,28,31,3,5
"11",6,1,11,17,100,30,37,30,7,5
"12",6,1,12,17,100,30,42,36,6,5
"13",6,1,13,17,100,30,30,40,10,5
"14",6,1,14,17,100,30,22,30,8,5
"15",6,1,15,17,100,30,47,28,19,5
"16",6,1,16,17,100,30,7,37,30,5
"17",6,1,17,17,100,30,14,20,6,5
"18",6,2,1,6,0.1,67,67,63,4,2
"19",6,2,2,6,0.1,67,67,68,1,2
"20",6,2,3,6,0.1,67,67,67,0,2
"21",6,2,4,6,0.1,67,67,67,0,2
"22",6,2,5,6,0.1,67,67,67,0,2
"23",6,2,6,6,0.1,67,67,67,0,2
"24",6,3,1,4,0.1,70,70,65,5,2
"25",6,3,2,4,0.1,70,70,70,0,2
"26",6,3,3,4,0.1,70,70,70,0,2
"27",6,3,4,4,0.1,70,70,70,0,2
"28",6,4,1,40,1000,28,12,68,56,6
"29",6,4,2,40,1000,28,3,11,8,6
"30",6,4,3,40,1000,28,31,8,23,6
"31",6,4,4,40,1000,28,6,31,25,6
"32",6,4,5,40,1000,28,11,6,5,6
"33",6,4,6,40,1000,28,69,15,54,6
"34",6,4,7,40,1000,28,84,72,12,6
"35",6,4,8,40,1000,28,34,80,46,6
"36",6,4,9,40,1000,28,67,29,38,6
"37",6,4,10,40,1000,28,41,26,15,6
"38",6,4,11,40,1000,28,6,41,35,6
"39",6,4,12,40,1000,28,51,36,15,6
"40",6,4,13,40,1000,28,77,65,12,6
"41",6,4,14,40,1000,28,63,73,10,6
"42",6,4,15,40,1000,28,10,78,68,6
"43",6,4,16,40,1000,28,33,70,37,6
"44",6,4,17,40,1000,28,68,34,34,6
"45",6,4,18,40,1000,28,52,33,19,6
"46",6,4,19,40,1000,28,19,49,30,6
"47",6,4,20,40,1000,28,5,28,23,6
"48",6,4,21,40,1000,28,55,29,26,6
"49",6,4,22,40,1000,28,8,58,50,6
"50",6,4,23,40,1000,28,67,32,35,6
"51",6,4,24,40,1000,28,7,73,66,6
"52",6,4,25,40,1000,28,20,25,5,6
"53",6,4,26,40,1000,28,50,31,19,6
"54",6,4,27,40,1000,28,54,31,23,6
"55",6,4,28,40,1000,28,30,64,34,6
"56",6,4,29,40,1000,28,75,64,11,6
"57",6,4,30,40,1000,28,9,66,57,6
"58",6,4,31,40,1000,28,11,60,49,6
"59",6,4,32,40,1000,28,54,28,26,6
"60",6,4,33,40,1000,28,69,37,32,6
"61",6,4,34,40,1000,28,11,41,30,6
"62",6,4,35,40,1000,28,12,39,27,6
"63",6,4,36,40,1000,28,59,60,1,6
"64",6,4,37,40,1000,28,25,70,45,6
"65",6,4,38,40,1000,28,92,35,57,6
"66",6,4,39,40,1000,28,25,78,53,6
"67",6,4,40,40,1000,28,25,64,39,6
"68",6,5,1,3,0.1,46,46,64,18,2
"69",6,5,2,3,0.1,46,46,46,0,2
"70",6,5,3,3,0.1,46,46,46,0,2
"71",6,6,1,12,10,44,46,59,13,6
"72",6,6,2,12,10,44,44,46,2,6
"73",6,6,3,12,10,44,42,44,2,6
"74",6,6,4,12,10,44,44,42,2,6
"75",6,6,5,12,10,44,43,44,1,6
"76",6,6,6,12,10,44,42,42,0,6
"77",6,6,7,12,10,44,44,40,4,6
"78",6,6,8,12,10,44,41,42,1,6
"79",6,6,9,12,10,44,45,40,5,6
"80",6,6,10,12,10,44,45,45,0,6
"81",6,6,11,12,10,44,48,45,3,6
"82",6,6,12,12,10,44,41,48,7,6
