"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",7,1,1,7,100,60,64,22,42,3
"2",7,1,2,7,100,60,74,65,9,3
"3",7,1,3,7,100,60,65,60,5,3
"4",7,1,4,7,100,60,57,65,8,3
"5",7,1,5,7,100,60,60,63,3,3
"6",7,1,6,7,100,60,45,59,14,3
"7",7,1,7,7,100,60,62,39,23,3
"8",7,2,1,9,10,56,55,26,29,5
"9",7,2,2,9,10,56,53,70,17,5
"10",7,2,3,9,10,56,57,55,2,5
"11",7,2,4,9,10,56,54,56,2,5
"12",7,2,5,9,10,56,52,52,0,5
"13",7,2,6,9,10,56,59,60,1,5
"14",7,2,7,9,10,56,55,60,5,5
"15",7,2,8,9,10,56,57,57,0,5
"16",7,2,9,9,10,56,60,57,3,5
"17",7,3,1,7,100,72,89,70,19,5
"18",7,3,2,7,100,72,73,90,17,5
"19",7,3,3,7,100,72,75,75,0,5
"20",7,3,4,7,100,72,58,70,12,5
"21",7,3,5,7,100,72,68,61,7,5
"22",7,3,6,7,100,72,58,63,5,5
"23",7,3,7,7,100,72,79,64,15,5
"24",7,4,1,11,1,22,21,15,6,5
"25",7,4,2,11,1,22,22,25,3,5
"26",7,4,3,11,1,22,24,23,1,5
"27",7,4,4,11,1,22,22,20,2,5
"28",7,4,5,11,1,22,21,21,0,5
"29",7,4,6,11,1,22,21,22,1,5
"30",7,4,7,11,1,22,20,20,0,5
"31",7,4,8,11,1,22,23,22,1,5
"32",7,4,9,11,1,22,20,21,1,5
"33",7,4,10,11,1,22,21,20,1,5
"34",7,4,11,11,1,22,21,21,0,5
"35",7,5,1,11,0.1,77,76,92,16,5
"36",7,5,2,11,0.1,77,77,85,8,5
"37",7,5,3,11,0.1,77,77,74,3,5
"38",7,5,4,11,0.1,77,77,72,5,5
"39",7,5,5,11,0.1,77,77,74,3,5
"40",7,5,6,11,0.1,77,77,74,3,5
"41",7,5,7,11,0.1,77,77,76,1,5
"42",7,5,8,11,0.1,77,77,77,0,5
"43",7,5,9,11,0.1,77,77,77,0,5
"44",7,5,10,11,0.1,77,77,77,0,5
"45",7,5,11,11,0.1,77,77,77,0,5
"46",7,6,1,12,1000,36,78,34,44,3
"47",7,6,2,12,1000,36,17,79,62,3
"48",7,6,3,12,1000,36,47,31,16,3
"49",7,6,4,12,1000,36,49,44,5,3
"50",7,6,5,12,1000,36,25,48,23,3
"51",7,6,6,12,1000,36,58,28,30,3
"52",7,6,7,12,1000,36,20,62,42,3
"53",7,6,8,12,1000,36,4,24,20,3
"54",7,6,9,12,1000,36,17,67,50,3
"55",7,6,10,12,1000,36,44,31,13,3
"56",7,6,11,12,1000,36,71,100,29,3
"57",7,6,12,12,1000,36,21,35,14,3
"58",7,7,1,8,0.1,71,71,70,1,5
"59",7,7,2,8,0.1,71,71,71,0,5
"60",7,7,3,8,0.1,71,71,72,1,5
"61",7,7,4,8,0.1,71,71,71,0,5
"62",7,7,5,8,0.1,71,71,71,0,5
"63",7,7,6,8,0.1,71,71,71,0,5
"64",7,7,7,8,0.1,71,72,71,1,5
"65",7,7,8,8,0.1,71,70,72,2,5
