"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",20,1,1,3,1,34,35,80,45,3
"2",20,1,2,3,1,34,33,44,11,3
"3",20,1,3,3,1,34,34,40,6,3
"4",20,2,1,4,1000,34,52,30,22,4
"5",20,2,2,4,1000,34,32,57,25,4
"6",20,2,3,4,1000,34,55,79,24,4
"7",20,2,4,4,1000,34,49,70,21,4
"8",20,3,1,3,100,33,36,32,4,5
"9",20,3,2,3,100,33,47,20,27,5
"10",20,3,3,3,100,33,28,34,6,5
"11",20,4,1,3,10,46,44,52,8,6
"12",20,4,2,3,10,46,45,22,23,6
"13",20,4,3,3,10,46,45,46,1,6
"14",20,5,1,3,10,79,80,61,19,5
"15",20,5,2,3,10,79,73,45,28,5
"16",20,5,3,3,10,79,75,62,13,5
"17",20,6,1,3,100,74,61,33,28,5
"18",20,6,2,3,100,74,68,51,17,5
"19",20,6,3,3,100,74,74,66,8,5
"20",20,7,1,3,10,69,73,65,8,5
"21",20,7,2,3,10,69,69,33,36,5
"22",20,7,3,3,10,69,72,61,11,5
"23",20,8,1,3,0.1,60,60,27,33,5
"24",20,8,2,3,0.1,60,60,84,24,5
"25",20,8,3,3,0.1,60,60,78,18,5
"26",20,9,1,3,0.1,47,47,59,12,7
"27",20,9,2,3,0.1,47,47,45,2,7
"28",20,9,3,3,0.1,47,47,47,0,7
"29",20,10,1,4,100,54,47,60,13,5
"30",20,10,2,4,100,54,70,47,23,5
"31",20,10,3,4,100,54,58,64,6,5
"32",20,10,4,4,100,54,50,64,14,5
"33",20,11,1,3,1000,46,49,68,19,5
"34",20,11,2,3,1000,46,32,46,14,5
"35",20,11,3,3,1000,46,48,33,15,5
"36",20,12,1,3,10,33,36,80,44,6
"37",20,12,2,3,10,33,34,73,39,6
"38",20,12,3,3,10,33,39,33,6,6
"39",20,13,1,3,1000,66,67,83,16,6
"40",20,13,2,3,1000,66,69,59,10,6
"41",20,13,3,3,1000,66,60,60,0,6
"42",20,14,1,3,0.1,45,45,75,30,6
"43",20,14,2,3,0.1,45,45,31,14,6
"44",20,14,3,3,0.1,45,44,45,1,6
"45",20,15,1,3,100,30,36,74,38,7
"46",20,15,2,3,100,30,21,36,15,7
"47",20,15,3,3,100,30,32,36,4,7
"48",20,16,1,3,100,46,47,68,21,7
"49",20,16,2,3,100,46,38,52,14,7
"50",20,16,3,3,100,46,37,38,1,7
"51",20,17,1,3,1,76,78,62,16,7
"52",20,17,2,3,1,76,76,60,16,7
"53",20,17,3,3,1,76,75,76,1,7
"54",20,18,1,3,1,22,24,80,56,6
"55",20,18,2,3,1,22,21,15,6,6
"56",20,18,3,3,1,22,22,20,2,6
"57",20,19,1,3,1,42,43,36,7,7
"58",20,19,2,3,1,42,42,70,28,7
"59",20,19,3,3,1,42,43,28,15,7
"60",20,20,1,3,1000,37,54,35,19,7
"61",20,20,2,3,1000,37,12,37,25,7
"62",20,20,3,3,1000,37,13,10,3,7
