"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",3,1,1,105,1,62,61,55,6,7
"2",3,1,2,105,1,62,60,62,2,7
"3",3,1,3,105,1,62,62,40,22,7
"4",3,1,4,105,1,62,63,60,3,7
"5",3,1,5,105,1,62,63,55,8,7
"6",3,1,6,105,1,62,61,64,3,7
"7",3,1,7,105,1,62,61,67,6,7
"8",3,1,8,105,1,62,61,64,3,7
"9",3,1,9,105,1,62,62,62,0,7
"10",3,1,10,105,1,62,63,61,2,7
"11",3,1,11,105,1,62,60,60,0,7
"12",3,1,12,105,1,62,62,58,4,7
"13",3,1,13,105,1,62,62,60,2,7
"14",3,1,14,105,1,62,63,60,3,7
"15",3,1,15,105,1,62,63,56,7,7
"16",3,1,16,105,1,62,59,58,1,7
"17",3,1,17,105,1,62,62,59,3,7
"18",3,1,18,105,1,62,63,60,3,7
"19",3,1,19,105,1,62,62,60,2,7
"20",3,1,20,105,1,62,63,62,1,7
"21",3,1,21,105,1,62,62,59,3,7
"22",3,1,22,105,1,62,62,63,1,7
"23",3,1,23,105,1,62,62,56,6,7
"24",3,1,24,105,1,62,64,59,5,7
"25",3,1,25,105,1,62,62,63,1,7
"26",3,1,26,105,1,62,62,63,1,7
"27",3,1,27,105,1,62,63,56,7,7
"28",3,1,28,105,1,62,63,60,3,7
"29",3,1,29,105,1,62,60,61,1,7
"30",3,1,30,105,1,62,62,59,3,7
"31",3,1,31,105,1,62,61,55,6,7
"32",3,1,32,105,1,62,63,57,6,7
"33",3,1,33,105,1,62,60,59,1,7
"34",3,1,34,105,1,62,64,60,4,7
"35",3,1,35,105,1,62,63,63,0,7
"36",3,1,36,105,1,62,62,61,1,7
"37",3,1,37,105,1,62,61,61,0,7
"38",3,1,38,105,1,62,62,59,3,7
"39",3,1,39,105,1,62,62,60,2,7
"40",3,1,40,105,1,62,61,64,3,7
"41",3,1,41,105,1,62,63,61,2,7
"42",3,1,42,105,1,62,61,62,1,7
"43",3,1,43,105,1,62,60,61,1,7
