"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",18,1,1,3,1000,56,71,67,4,2
"2",18,1,2,3,1000,56,85,71,14,2
"3",18,1,3,3,1000,56,37,85,48,2
"4",18,2,1,3,1000,58,7,55,48,2
"5",18,2,2,3,1000,58,23,7,16,2
"6",18,2,3,3,1000,58,42,17,25,2
"7",18,3,1,7,10,64,68,42,26,5
"8",18,3,2,7,10,64,61,68,7,5
"9",18,3,3,7,10,64,66,61,5,5
"10",18,3,4,7,10,64,69,65,4,5
"11",18,3,5,7,10,64,64,68,4,5
"12",18,3,6,7,10,64,59,64,5,5
"13",18,3,7,7,10,64,67,60,7,5
"14",18,4,1,5,100,67,85,72,13,4
"15",18,4,2,5,100,67,61,80,19,4
"16",18,4,3,5,100,67,82,68,14,4
"17",18,4,4,5,100,67,73,75,2,4
"18",18,4,5,5,100,67,66,74,8,4
"19",18,5,1,8,10,70,73,27,46,7
"20",18,5,2,8,10,70,73,75,2,7
"21",18,5,3,8,10,70,66,74,8,7
"22",18,5,4,8,10,70,75,72,3,7
"23",18,5,5,8,10,70,68,75,7,7
"24",18,5,6,8,10,70,67,74,7,7
"25",18,5,7,8,10,70,68,73,5,7
"26",18,5,8,8,10,70,72,72,0,7
"27",18,6,1,3,0.1,71,71,44,27,7
"28",18,6,2,3,0.1,71,71,71,0,7
"29",18,6,3,3,0.1,71,71,71,0,7
"30",18,7,1,4,1000,59,38,83,45,1
"31",18,7,2,4,1000,59,45,38,7,1
"32",18,7,3,4,1000,59,31,39,8,1
"33",18,7,4,4,1000,59,96,38,58,1
"34",18,8,1,3,1000,32,10,72,62,3
"35",18,8,2,3,1000,32,52,10,42,3
"36",18,8,3,3,1000,32,41,52,11,3
"37",18,9,1,4,1000,60,75,88,13,2
"38",18,9,2,4,1000,60,69,75,6,2
"39",18,9,3,4,1000,60,70,74,4,2
"40",18,9,4,4,1000,60,24,73,49,2
"41",18,10,1,3,1000,36,2,50,48,1
"42",18,10,2,3,1000,36,92,4,88,1
"43",18,10,3,3,1000,36,12,92,80,1
"44",18,11,1,8,100,79,69,67,2,5
"45",18,11,2,8,100,79,72,68,4,5
"46",18,11,3,8,100,79,74,69,5,5
"47",18,11,4,8,100,79,75,70,5,5
"48",18,11,5,8,100,79,74,71,3,5
"49",18,11,6,8,100,79,75,72,3,5
"50",18,11,7,8,100,79,76,73,3,5
"51",18,11,8,8,100,79,68,74,6,5
"52",18,12,1,6,100,59,63,50,13,4
"53",18,12,2,6,100,59,69,63,6,4
"54",18,12,3,6,100,59,69,68,1,4
"55",18,12,4,6,100,59,59,69,10,4
"56",18,12,5,6,100,59,57,67,10,4
"57",18,12,6,6,100,59,76,65,11,4
"58",18,13,1,4,1,39,38,59,21,7
"59",18,13,2,4,1,39,39,38,1,7
"60",18,13,3,4,1,39,37,39,2,7
"61",18,13,4,4,1,39,38,38,0,7
"62",18,14,1,5,1000,65,38,55,17,3
"63",18,14,2,5,1000,65,79,38,41,3
"64",18,14,3,5,1000,65,88,79,9,3
"65",18,14,4,5,1000,65,91,88,3,3
"66",18,14,5,5,1000,65,97,91,6,3
"67",18,15,1,4,0.1,23,23,47,24,7
"68",18,15,2,4,0.1,23,22,23,1,7
"69",18,15,3,4,0.1,23,23,22,1,7
"70",18,15,4,4,0.1,23,23,23,0,7
"71",18,16,1,3,0.1,57,57,54,3,7
"72",18,16,2,3,0.1,57,57,57,0,7
"73",18,16,3,3,0.1,57,57,57,0,7
"74",18,17,1,4,10,77,80,65,15,6
"75",18,17,2,4,10,77,83,80,3,6
"76",18,17,3,4,10,77,76,83,7,6
"77",18,17,4,4,10,77,76,76,0,6
"78",18,18,1,3,100,47,45,47,2,3
"79",18,18,2,3,100,47,55,46,9,3
"80",18,18,3,3,100,47,32,55,23,3
