"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",28,1,1,3,1000,45,37,58,21,1
"2",28,1,2,3,1000,45,46,34,12,1
"3",28,1,3,3,1000,45,29,32,3,1
"4",28,2,1,3,0.1,46,54,56,2,4
"5",28,2,2,3,0.1,46,54,32,22,4
"6",28,2,3,3,0.1,46,8,49,41,4
"7",28,3,1,3,1,31,52,78,26,7
"8",28,3,2,3,1,31,23,16,7,7
"9",28,3,3,3,1,31,43,21,22,7
"10",28,4,1,3,10,55,66,75,9,6
"11",28,4,2,3,10,55,13,81,68,6
"12",28,4,3,3,10,55,62,71,9,6
"13",28,5,1,3,10,48,46,72,26,5
"14",28,5,2,3,10,48,50,91,41,5
"15",28,5,3,3,10,48,47,60,13,5
"16",28,6,1,3,100,20,43,73,30,2
"17",28,6,2,3,100,20,36,59,23,2
"18",28,6,3,3,100,20,77,68,9,2
"19",28,7,1,3,1,53,58,61,3,6
"20",28,7,2,3,1,53,84,59,25,6
"21",28,7,3,3,1,53,22,90,68,6
"22",28,8,1,3,1,24,68,85,17,4
"23",28,8,2,3,1,24,61,61,0,4
"24",28,8,3,3,1,24,78,61,17,4
"25",28,9,1,3,0.1,43,62,61,1,2
"26",28,9,2,3,0.1,43,19,75,56,2
"27",28,9,3,3,0.1,43,7,58,51,2
"28",28,10,1,3,1000,59,90,73,17,3
"29",28,10,2,3,1000,59,64,31,33,3
"30",28,10,3,3,1000,59,46,47,1,3
"31",28,11,1,3,1000,27,31,29,2,3
"32",28,11,2,3,1000,27,60,53,7,3
"33",28,11,3,3,1000,27,52,53,1,3
"34",28,12,1,3,0.1,62,32,10,22,1
"35",28,12,2,3,0.1,62,53,54,1,1
"36",28,12,3,3,0.1,62,26,17,9,1
"37",28,13,1,3,1,46,43,45,2,4
"38",28,13,2,3,1,46,53,64,11,4
"39",28,13,3,3,1,46,19,15,4,4
"40",28,14,1,3,0.1,50,62,65,3,1
"41",28,14,2,3,0.1,50,47,45,2,1
"42",28,14,3,3,0.1,50,50,50,0,1
"43",28,15,1,3,1000,63,39,47,8,3
"44",28,15,2,3,1000,63,48,43,5,3
"45",28,15,3,3,1000,63,36,38,2,3
"46",28,16,1,3,100,39,76,81,5,6
"47",28,16,2,3,100,39,78,57,21,6
"48",28,16,3,3,100,39,5,88,83,6
"49",28,17,1,3,0.1,36,22,21,1,5
"50",28,17,2,3,0.1,36,71,69,2,5
"51",28,17,3,3,0.1,36,65,61,4,5
"52",28,18,1,3,1,77,79,77,2,7
"53",28,18,2,3,1,77,60,62,2,7
"54",28,18,3,3,1,77,70,15,55,7
"55",28,19,1,3,1000,51,46,7,39,1
"56",28,19,2,3,1000,51,93,84,9,1
"57",28,19,3,3,1000,51,49,57,8,1
"58",28,20,1,3,1000,34,46,46,0,1
"59",28,20,2,3,1000,34,33,31,2,1
"60",28,20,3,3,1000,34,55,56,1,1
"61",28,21,1,3,0.1,22,50,52,2,1
"62",28,21,2,3,0.1,22,33,27,6,1
"63",28,21,3,3,0.1,22,52,53,1,1
"64",28,22,1,3,10,69,25,26,1,7
"65",28,22,2,3,10,69,43,43,0,7
"66",28,22,3,3,10,69,31,53,22,7
"67",28,23,1,3,100,73,2,17,15,7
"68",28,23,2,3,100,73,62,62,0,7
"69",28,23,3,3,100,73,47,45,2,7
"70",28,24,1,3,10,77,50,50,0,6
"71",28,24,2,3,10,77,31,37,6,6
"72",28,24,3,3,10,77,43,46,3,6
"73",28,25,1,3,100,67,36,34,2,5
"74",28,25,2,3,100,67,76,71,5,5
"75",28,25,3,3,100,67,46,72,26,5
"76",28,26,1,3,1000,53,31,42,11,1
"77",28,26,2,3,1000,53,22,22,0,1
"78",28,26,3,3,1000,53,67,72,5,1
"79",28,27,1,3,1000,22,64,63,1,1
"80",28,27,2,3,1000,22,78,78,0,1
"81",28,27,3,3,1000,22,54,60,6,1
"82",28,28,1,3,1000,77,88,51,37,4
"83",28,28,2,3,1000,77,54,22,32,4
"84",28,28,3,3,1000,77,62,92,30,4
