"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",25,1,1,3,1,35,35,79,44,6
"2",25,1,2,3,1,35,35,36,1,6
"3",25,1,3,3,1,35,33,14,19,6
"4",25,2,1,3,100,57,72,73,1,5
"5",25,2,2,3,100,57,56,67,11,5
"6",25,2,3,3,100,57,67,33,34,5
"7",25,3,1,3,1000,45,28,76,48,7
"8",25,3,2,3,1000,45,22,90,68,7
"9",25,3,3,3,1000,45,26,84,58,7
"10",25,4,1,4,100,28,37,78,41,3
"11",25,4,2,4,100,28,34,33,1,3
"12",25,4,3,4,100,28,8,89,81,3
"13",25,4,4,4,100,28,34,81,47,3
"14",25,5,1,3,1,51,52,67,15,6
"15",25,5,2,3,1,51,50,88,38,6
"16",25,5,3,3,1,51,50,87,37,6
"17",25,6,1,3,1,35,35,42,7,6
"18",25,6,2,3,1,35,35,77,42,6
"19",25,6,3,3,1,35,35,83,48,6
"20",25,7,1,3,10,61,62,84,22,7
"21",25,7,2,3,10,61,61,79,18,7
"22",25,7,3,3,10,61,62,90,28,7
"23",25,8,1,3,10,28,28,70,42,6
"24",25,8,2,3,10,28,31,82,51,6
"25",25,8,3,3,10,28,28,82,54,6
"26",25,9,1,3,1000,74,83,72,11,5
"27",25,9,2,3,1000,74,35,66,31,5
"28",25,9,3,3,1000,74,56,80,24,5
"29",25,10,1,3,100,72,65,76,11,7
"30",25,10,2,3,100,72,71,88,17,7
"31",25,10,3,3,100,72,79,61,18,7
"32",25,11,1,3,1000,41,63,81,18,7
"33",25,11,2,3,1000,41,45,76,31,7
"34",25,11,3,3,1000,41,68,95,27,7
"35",25,12,1,3,1000,31,45,70,25,6
"36",25,12,2,3,1000,31,31,85,54,6
"37",25,12,3,3,1000,31,8,77,69,6
"38",25,13,1,3,10,41,40,85,45,7
"39",25,13,2,3,10,41,39,83,44,7
"40",25,13,3,3,10,41,41,92,51,7
"41",25,14,1,3,1000,48,71,34,37,7
"42",25,14,2,3,1000,48,34,85,51,7
"43",25,14,3,3,1000,48,40,98,58,7
"44",25,15,1,3,100,59,68,78,10,7
"45",25,15,2,3,100,59,60,85,25,7
"46",25,15,3,3,100,59,53,81,28,7
"47",25,16,1,3,1000,27,9,64,55,6
"48",25,16,2,3,1000,27,26,86,60,6
"49",25,16,3,3,1000,27,19,85,66,6
"50",25,17,1,3,100,55,71,78,7,7
"51",25,17,2,3,100,55,52,83,31,7
"52",25,17,3,3,100,55,45,78,33,7
"53",25,18,1,3,1000,27,16,31,15,6
"54",25,18,2,3,1000,27,39,85,46,6
"55",25,18,3,3,1000,27,26,79,53,6
"56",25,19,1,3,1,26,27,85,58,6
"57",25,19,2,3,1,26,25,86,61,6
"58",25,19,3,3,1,26,25,79,54,6
"59",25,20,1,3,0.1,45,45,85,40,6
"60",25,20,2,3,0.1,45,46,78,32,6
"61",25,20,3,3,0.1,45,45,75,30,6
"62",25,21,1,3,100,43,60,70,10,7
"63",25,21,2,3,100,43,46,73,27,7
"64",25,21,3,3,100,43,43,85,42,7
"65",25,22,1,3,1000,50,100,77,23,7
"66",25,22,2,3,1000,50,51,88,37,7
"67",25,22,3,3,1000,50,42,87,45,7
"68",25,23,1,3,10,66,71,74,3,7
"69",25,23,2,3,10,66,65,82,17,7
"70",25,23,3,3,10,66,63,80,17,7
"71",25,24,1,3,1000,22,24,81,57,7
"72",25,24,2,3,1000,22,22,91,69,7
"73",25,24,3,3,1000,22,60,88,28,7
"74",25,25,1,3,10,46,46,87,41,6
"75",25,25,2,3,10,46,47,89,42,6
"76",25,25,3,3,10,46,49,87,38,6
