"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",20,1,1,3,10,66,68,43,25,3
"2",20,1,2,3,10,66,66,25,41,3
"3",20,1,3,3,10,66,63,67,4,3
"4",20,2,1,3,100,41,45,71,26,4
"5",20,2,2,3,100,41,47,35,12,4
"6",20,2,3,3,100,41,47,47,0,4
"7",20,3,1,3,1,62,62,72,10,5
"8",20,3,2,3,1,62,62,63,1,5
"9",20,3,3,3,1,62,62,62,0,5
"10",20,4,1,4,1,66,65,54,11,2
"11",20,4,2,4,1,66,64,65,1,2
"12",20,4,3,4,1,66,69,64,5,2
"13",20,4,4,4,1,66,66,68,2,2
"14",20,5,1,5,1000,30,8,35,27,2
"15",20,5,2,5,1000,30,16,8,8,2
"16",20,5,3,5,1000,30,61,16,45,2
"17",20,5,4,5,1000,30,23,47,24,2
"18",20,5,5,5,1000,30,2,32,30,2
"19",20,6,1,5,1000,40,36,44,8,1
"20",20,6,2,5,1000,40,39,28,11,1
"21",20,6,3,5,1000,40,61,39,22,1
"22",20,6,4,5,1000,40,31,35,4,1
"23",20,6,5,5,1000,40,85,37,48,1
"24",20,7,1,3,10,21,21,41,20,2
"25",20,7,2,3,10,21,19,19,0,2
"26",20,7,3,3,10,21,22,16,6,2
"27",20,8,1,4,1000,69,83,100,17,4
"28",20,8,2,4,1000,69,78,1,77,4
"29",20,8,3,4,1000,69,46,1,45,4
"30",20,8,4,4,1000,69,38,100,62,4
"31",20,9,1,7,100,48,46,100,54,5
"32",20,9,2,7,100,48,73,100,27,5
"33",20,9,3,7,100,48,59,100,41,5
"34",20,9,4,7,100,48,40,1,39,5
"35",20,9,5,7,100,48,46,1,45,5
"36",20,9,6,7,100,48,49,46,3,5
"37",20,9,7,7,100,48,55,1,54,5
"38",20,10,1,7,100,27,18,100,82,3
"39",20,10,2,7,100,27,16,100,84,3
"40",20,10,3,7,100,27,33,1,32,3
"41",20,10,4,7,100,27,17,20,3,3
"42",20,10,5,7,100,27,22,17,5,3
"43",20,10,6,7,100,27,9,19,10,3
"44",20,10,7,7,100,27,33,8,25,3
"45",20,11,1,4,0.1,37,37,100,63,5
"46",20,11,2,4,0.1,37,36,1,35,5
"47",20,11,3,4,0.1,37,37,36,1,5
"48",20,11,4,4,0.1,37,37,37,0,5
"49",20,12,1,3,0.1,51,51,29,22,4
"50",20,12,2,3,0.1,51,51,72,21,4
"51",20,12,3,3,0.1,51,51,51,0,4
"52",20,13,1,7,10,72,68,100,32,5
"53",20,13,2,7,10,72,70,2,68,5
"54",20,13,3,7,10,72,68,70,2,5
"55",20,13,4,7,10,72,67,68,1,5
"56",20,13,5,7,10,72,73,66,7,5
"57",20,13,6,7,10,72,64,70,6,5
"58",20,13,7,7,10,72,68,68,0,5
"59",20,14,1,9,10,27,25,1,24,2
"60",20,14,2,9,10,27,29,100,71,2
"61",20,14,3,9,10,27,30,27,3,2
"62",20,14,4,9,10,27,27,28,1,2
"63",20,14,5,9,10,27,29,27,2,2
"64",20,14,6,9,10,27,25,28,3,2
"65",20,14,7,9,10,27,26,25,1,2
"66",20,14,8,9,10,27,30,26,4,2
"67",20,14,9,9,10,27,22,28,6,2
"68",20,15,1,4,100,70,48,81,33,2
"69",20,15,2,4,100,70,72,6,66,2
"70",20,15,3,4,100,70,85,40,45,2
"71",20,15,4,4,100,70,63,14,49,2
"72",20,16,1,5,100,50,53,1,52,1
"73",20,16,2,5,100,50,54,100,46,1
"74",20,16,3,5,100,50,32,54,22,1
"75",20,16,4,5,100,50,56,52,4,1
"76",20,16,5,5,100,50,51,56,5,1
"77",20,17,1,3,10,23,26,31,5,2
"78",20,17,2,3,10,23,26,26,0,2
"79",20,17,3,3,10,23,22,26,4,2
"80",20,18,1,4,1,63,64,29,35,3
"81",20,18,2,4,1,63,62,67,5,3
"82",20,18,3,4,1,63,63,66,3,3
"83",20,18,4,4,1,63,63,63,0,3
"84",20,19,1,7,10,47,48,8,40,2
"85",20,19,2,7,10,47,46,74,28,2
"86",20,19,3,7,10,47,49,46,3,2
"87",20,19,4,7,10,47,45,47,2,2
"88",20,19,5,7,10,47,51,45,6,2
"89",20,19,6,7,10,47,46,18,28,2
"90",20,19,7,7,10,47,46,46,0,2
"91",20,20,1,7,0.1,40,40,50,10,4
"92",20,20,2,7,0.1,40,40,38,2,4
"93",20,20,3,7,0.1,40,40,40,0,4
"94",20,20,4,7,0.1,40,39,40,1,4
"95",20,20,5,7,0.1,40,40,40,0,4
"96",20,20,6,7,0.1,40,40,40,0,4
"97",20,20,7,7,0.1,40,40,40,0,4
