"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",9,1,1,3,1000,54,92,71,21,1
"2",9,1,2,3,1000,54,21,89,68,1
"3",9,1,3,3,1000,54,64,51,13,1
"4",9,2,1,3,1000,38,15,89,74,1
"5",9,2,2,3,1000,38,19,13,6,1
"6",9,2,3,3,1000,38,60,19,41,1
"7",9,3,1,7,10,34,30,88,58,1
"8",9,3,2,7,10,34,34,23,11,1
"9",9,3,3,7,10,34,39,17,22,1
"10",9,3,4,7,10,34,32,28,4,1
"11",9,3,5,7,10,34,33,30,3,1
"12",9,3,6,7,10,34,29,30,1,1
"13",9,3,7,7,10,34,39,30,9,1
"14",9,4,1,6,1000,34,42,6,36,1
"15",9,4,2,6,1000,34,48,54,6,1
"16",9,4,3,6,1000,34,47,38,9,1
"17",9,4,4,6,1000,34,98,47,51,1
"18",9,4,5,6,1000,34,54,47,7,1
"19",9,4,6,6,1000,34,10,46,36,1
"20",9,5,1,10,1,33,32,33,1,2
"21",9,5,2,10,1,33,35,29,6,2
"22",9,5,3,10,1,33,33,28,5,2
"23",9,5,4,10,1,33,33,32,1,2
"24",9,5,5,10,1,33,33,27,6,2
"25",9,5,6,10,1,33,33,32,1,2
"26",9,5,7,10,1,33,35,33,2,2
"27",9,5,8,10,1,33,35,33,2,2
"28",9,5,9,10,1,33,33,35,2,2
"29",9,5,10,10,1,33,33,33,0,2
"30",9,6,1,4,1000,66,67,83,16,1
"31",9,6,2,4,1000,66,16,69,53,1
"32",9,6,3,4,1000,66,56,66,10,1
"33",9,6,4,4,1000,66,37,57,20,1
"34",9,7,1,14,10,48,50,36,14,2
"35",9,7,2,14,10,48,53,50,3,2
"36",9,7,3,14,10,48,45,51,6,2
"37",9,7,4,14,10,48,50,49,1,2
"38",9,7,5,14,10,48,50,49,1,2
"39",9,7,6,14,10,48,49,48,1,2
"40",9,7,7,14,10,48,49,48,1,2
"41",9,7,8,14,10,48,45,48,3,2
"42",9,7,9,14,10,48,52,49,3,2
"43",9,7,10,14,10,48,46,49,3,2
"44",9,7,11,14,10,48,49,51,2,2
"45",9,7,12,14,10,48,43,49,6,2
"46",9,7,13,14,10,48,51,48,3,2
"47",9,7,14,14,10,48,45,49,4,2
"48",9,8,1,86,10,69,69,78,9,1
"49",9,8,2,86,10,69,63,73,10,1
"50",9,8,3,86,10,69,68,67,1,1
"51",9,8,4,86,10,69,64,68,4,1
"52",9,8,5,86,10,69,69,64,5,1
"53",9,8,6,86,10,69,65,68,3,1
"54",9,8,7,86,10,69,67,68,1,1
"55",9,8,8,86,10,69,69,67,2,1
"56",9,8,9,86,10,69,70,70,0,1
"57",9,8,10,86,10,69,74,67,7,1
"58",9,8,11,86,10,69,71,68,3,1
"59",9,8,12,86,10,69,71,68,3,1
"60",9,8,13,86,10,69,72,67,5,1
"61",9,8,14,86,10,69,74,65,9,1
"62",9,8,15,86,10,69,62,62,0,1
"63",9,8,16,86,10,69,67,61,6,1
"64",9,8,17,86,10,69,73,66,7,1
"65",9,8,18,86,10,69,70,66,4,1
"66",9,8,19,86,10,69,72,64,8,1
"67",9,8,20,86,10,69,69,65,4,1
"68",9,8,21,86,10,69,73,63,10,1
"69",9,8,22,86,10,69,69,63,6,1
"70",9,8,23,86,10,69,74,64,10,1
"71",9,8,24,86,10,69,75,63,12,1
"72",9,8,25,86,10,69,68,63,5,1
"73",9,8,26,86,10,69,67,64,3,1
"74",9,8,27,86,10,69,71,62,9,1
"75",9,8,28,86,10,69,70,62,8,1
"76",9,8,29,86,10,69,70,65,5,1
"77",9,8,30,86,10,69,73,67,6,1
"78",9,8,31,86,10,69,70,64,6,1
"79",9,8,32,86,10,69,65,66,1,1
"80",9,8,33,86,10,69,64,66,2,1
"81",9,8,34,86,10,69,67,67,0,1
"82",9,8,35,86,10,69,67,65,2,1
"83",9,8,36,86,10,69,73,66,7,1
"84",9,8,37,86,10,69,71,64,7,1
"85",9,8,38,86,10,69,65,67,2,1
"86",9,8,39,86,10,69,68,63,5,1
"87",9,8,40,86,10,69,72,62,10,1
"88",9,8,41,86,10,69,67,64,3,1
"89",9,8,42,86,10,69,69,62,7,1
"90",9,8,43,86,10,69,70,66,4,1
