"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",16,1,1,15,100,79,92,64,28,3
"2",16,1,2,15,100,79,81,92,11,3
"3",16,1,3,15,100,79,91,86,5,3
"4",16,1,4,15,100,79,98,91,7,3
"5",16,1,5,15,100,79,73,91,18,3
"6",16,1,6,15,100,79,71,91,20,3
"7",16,1,7,15,100,79,73,83,10,3
"8",16,1,8,15,100,79,90,73,17,3
"9",16,1,9,15,100,79,86,73,13,3
"10",16,1,10,15,100,79,81,82,1,3
"11",16,1,11,15,100,79,74,79,5,3
"12",16,1,12,15,100,79,88,83,5,3
"13",16,1,13,15,100,79,62,91,29,3
"14",16,1,14,15,100,79,68,77,9,3
"15",16,1,15,15,100,79,65,73,8,3
"16",16,2,1,13,1000,27,76,74,2,1
"17",16,2,2,13,1000,27,34,76,42,1
"18",16,2,3,13,1000,27,41,52,11,1
"19",16,2,4,13,1000,27,62,48,14,1
"20",16,2,5,13,1000,27,25,54,29,1
"21",16,2,6,13,1000,27,53,47,6,1
"22",16,2,7,13,1000,27,50,53,3,1
"23",16,2,8,13,1000,27,10,51,41,1
"24",16,2,9,13,1000,27,9,27,18,1
"25",16,2,10,13,1000,27,15,11,4,1
"26",16,2,11,13,1000,27,66,25,41,1
"27",16,2,12,13,1000,27,2,54,52,1
"28",16,2,13,13,1000,27,7,57,50,1
"29",16,3,1,5,0.1,63,63,61,2,4
"30",16,3,2,5,0.1,63,63,63,0,4
"31",16,3,3,5,0.1,63,63,63,0,4
"32",16,3,4,5,0.1,63,63,63,0,4
"33",16,3,5,5,0.1,63,63,63,0,4
"34",16,4,1,8,100,22,29,57,28,5
"35",16,4,2,8,100,22,18,29,11,5
"36",16,4,3,8,100,22,40,24,16,5
"37",16,4,4,8,100,22,19,32,13,5
"38",16,4,5,8,100,22,28,23,5,5
"39",16,4,6,8,100,22,40,23,17,5
"40",16,4,7,8,100,22,6,21,15,5
"41",16,4,8,8,100,22,18,18,0,5
"42",16,5,1,10,100,65,52,56,4,5
"43",16,5,2,10,100,65,49,52,3,5
"44",16,5,3,10,100,65,83,49,34,5
"45",16,5,4,10,100,65,71,52,19,5
"46",16,5,5,10,100,65,58,61,3,5
"47",16,5,6,10,100,65,63,56,7,5
"48",16,5,7,10,100,65,86,55,31,5
"49",16,5,8,10,100,65,54,60,6,5
"50",16,5,9,10,100,65,63,57,6,5
"51",16,5,10,10,100,65,56,59,3,5
"52",16,6,1,6,1000,35,52,57,5,2
"53",16,6,2,6,1000,35,16,54,38,2
"54",16,6,3,6,1000,35,39,30,9,2
"55",16,6,4,6,1000,35,49,33,16,2
"56",16,6,5,6,1000,35,64,35,29,2
"57",16,6,6,6,1000,35,22,38,16,2
"58",16,7,1,8,1,60,60,53,7,6
"59",16,7,2,8,1,60,60,56,4,6
"60",16,7,3,8,1,60,61,60,1,6
"61",16,7,4,8,1,60,59,60,1,6
"62",16,7,5,8,1,60,58,60,2,6
"63",16,7,6,8,1,60,62,60,2,6
"64",16,7,7,8,1,60,59,60,1,6
"65",16,7,8,8,1,60,61,61,0,6
"66",16,8,1,3,0.1,59,59,59,0,5
"67",16,8,2,3,0.1,59,59,59,0,5
"68",16,8,3,3,0.1,59,59,59,0,5
"69",16,9,1,10,10,40,35,57,22,4
"70",16,9,2,10,10,40,39,44,5,4
"71",16,9,3,10,10,40,43,35,8,4
"72",16,9,4,10,10,40,45,39,6,4
"73",16,9,5,10,10,40,37,43,6,4
"74",16,9,6,10,10,40,40,42,2,4
"75",16,9,7,10,10,40,38,39,1,4
"76",16,9,8,10,10,40,33,41,8,4
"77",16,9,9,10,10,40,34,40,6,4
"78",16,9,10,10,10,40,40,35,5,4
"79",16,10,1,6,0.1,26,26,58,32,4
"80",16,10,2,6,0.1,26,27,40,13,4
"81",16,10,3,6,0.1,26,26,29,3,4
"82",16,10,4,6,0.1,26,26,28,2,4
"83",16,10,5,6,0.1,26,26,27,1,4
"84",16,10,6,6,0.1,26,26,26,0,4
"85",16,11,1,6,100,47,55,57,2,3
"86",16,11,2,6,100,47,34,53,19,3
"87",16,11,3,6,100,47,23,46,23,3
"88",16,11,4,6,100,47,63,30,33,3
"89",16,11,5,6,100,47,27,45,18,3
"90",16,11,6,6,100,47,42,41,1,3
"91",16,12,1,5,10,38,43,46,3,5
"92",16,12,2,5,10,38,39,43,4,5
"93",16,12,3,5,10,38,36,41,5,5
"94",16,12,4,5,10,38,34,39,5,5
"95",16,12,5,5,10,38,36,36,0,5
"96",16,13,1,3,1,56,55,58,3,6
"97",16,13,2,3,1,56,55,59,4,6
"98",16,13,3,3,1,56,56,56,0,6
"99",16,14,1,3,1000,65,78,57,21,3
"100",16,14,2,3,1000,65,21,71,50,3
"101",16,14,3,3,1000,65,51,54,3,3
"102",16,15,1,4,100,33,17,57,40,3
"103",16,15,2,4,100,33,22,21,1,3
"104",16,15,3,4,100,33,40,19,21,3
"105",16,15,4,4,100,33,45,37,8,3
"106",16,16,1,3,100,21,11,56,45,6
"107",16,16,2,3,100,21,24,44,20,6
"108",16,16,3,3,100,21,30,30,0,6
