"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",4,1,1,21,1,42,43,38,5,6
"2",4,1,2,21,1,42,42,70,28,6
"3",4,1,3,21,1,42,42,53,11,6
"4",4,1,4,21,1,42,43,39,4,6
"5",4,1,5,21,1,42,42,44,2,6
"6",4,1,6,21,1,42,42,42,0,6
"7",4,1,7,21,1,42,42,42,0,6
"8",4,1,8,21,1,42,42,41,1,6
"9",4,1,9,21,1,42,44,42,2,6
"10",4,1,10,21,1,42,42,42,0,6
"11",4,1,11,21,1,42,42,42,0,6
"12",4,1,12,21,1,42,42,42,0,6
"13",4,1,13,21,1,42,42,42,0,6
"14",4,1,14,21,1,42,43,42,1,6
"15",4,1,15,21,1,42,43,42,1,6
"16",4,1,16,21,1,42,42,43,1,6
"17",4,1,17,21,1,42,42,42,0,6
"18",4,1,18,21,1,42,42,42,0,6
"19",4,1,19,21,1,42,42,43,1,6
"20",4,1,20,21,1,42,43,42,1,6
"21",4,1,21,21,1,42,43,42,1,6
"22",4,2,1,26,1,53,52,36,16,6
"23",4,2,2,26,1,53,53,54,1,6
"24",4,2,3,26,1,53,53,53,0,6
"25",4,2,4,26,1,53,54,54,0,6
"26",4,2,5,26,1,53,52,53,1,6
"27",4,2,6,26,1,53,52,52,0,6
"28",4,2,7,26,1,53,53,53,0,6
"29",4,2,8,26,1,53,53,52,1,6
"30",4,2,9,26,1,53,54,52,2,6
"31",4,2,10,26,1,53,53,52,1,6
"32",4,2,11,26,1,53,54,53,1,6
"33",4,2,12,26,1,53,53,53,0,6
"34",4,2,13,26,1,53,52,53,1,6
"35",4,2,14,26,1,53,52,53,1,6
"36",4,2,15,26,1,53,52,52,0,6
"37",4,2,16,26,1,53,54,53,1,6
"38",4,2,17,26,1,53,54,53,1,6
"39",4,2,18,26,1,53,54,53,1,6
"40",4,2,19,26,1,53,53,52,1,6
"41",4,2,20,26,1,53,52,53,1,6
"42",4,2,21,26,1,53,52,53,1,6
"43",4,2,22,26,1,53,53,53,0,6
"44",4,2,23,26,1,53,54,54,0,6
"45",4,2,24,26,1,53,51,54,3,6
"46",4,2,25,26,1,53,51,53,2,6
"47",4,2,26,26,1,53,53,52,1,6
"48",4,3,1,12,100,60,61,54,7,3
"49",4,3,2,12,100,60,56,61,5,3
"50",4,3,3,12,100,60,49,58,9,3
"51",4,3,4,12,100,60,48,58,10,3
"52",4,3,5,12,100,60,58,43,15,3
"53",4,3,6,12,100,60,50,54,4,3
"54",4,3,7,12,100,60,61,56,5,3
"55",4,3,8,12,100,60,64,49,15,3
"56",4,3,9,12,100,60,65,54,11,3
"57",4,3,10,12,100,60,77,55,22,3
"58",4,3,11,12,100,60,75,61,14,3
"59",4,3,12,12,100,60,52,72,20,3
"60",4,4,1,11,1,49,50,55,5,5
"61",4,4,2,11,1,49,50,50,0,5
"62",4,4,3,11,1,49,50,50,0,5
"63",4,4,4,11,1,49,50,50,0,5
"64",4,4,5,11,1,49,49,50,1,5
"65",4,4,6,11,1,49,47,50,3,5
"66",4,4,7,11,1,49,49,49,0,5
"67",4,4,8,11,1,49,49,50,1,5
"68",4,4,9,11,1,49,48,49,1,5
"69",4,4,10,11,1,49,49,47,2,5
"70",4,4,11,11,1,49,51,50,1,5
