"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",7,1,1,6,1,79,79,27,52,5
"2",7,1,2,6,1,79,78,69,9,5
"3",7,1,3,6,1,79,80,77,3,5
"4",7,1,4,6,1,79,80,79,1,5
"5",7,1,5,6,1,79,80,80,0,5
"6",7,1,6,6,1,79,82,80,2,5
"7",7,2,1,4,100,35,46,59,13,2
"8",7,2,2,4,100,35,46,47,1,2
"9",7,2,3,4,100,35,28,46,18,2
"10",7,2,4,4,100,35,24,35,11,2
"11",7,3,1,16,0.1,22,22,27,5,6
"12",7,3,2,16,0.1,22,22,25,3,6
"13",7,3,3,16,0.1,22,22,22,0,6
"14",7,3,4,16,0.1,22,21,22,1,6
"15",7,3,5,16,0.1,22,22,22,0,6
"16",7,3,6,16,0.1,22,23,22,1,6
"17",7,3,7,16,0.1,22,22,22,0,6
"18",7,3,8,16,0.1,22,22,22,0,6
"19",7,3,9,16,0.1,22,22,22,0,6
"20",7,3,10,16,0.1,22,21,22,1,6
"21",7,3,11,16,0.1,22,22,22,0,6
"22",7,3,12,16,0.1,22,22,22,0,6
"23",7,3,13,16,0.1,22,22,22,0,6
"24",7,3,14,16,0.1,22,22,23,1,6
"25",7,3,15,16,0.1,22,22,22,0,6
"26",7,3,16,16,0.1,22,22,22,0,6
"27",7,4,1,4,1000,22,12,83,71,2
"28",7,4,2,4,1000,22,8,12,4,2
"29",7,4,3,4,1000,22,46,10,36,2
"30",7,4,4,4,1000,22,7,12,5,2
"31",7,5,1,21,1,74,73,56,17,6
"32",7,5,2,21,1,74,73,73,0,6
"33",7,5,3,21,1,74,74,73,1,6
"34",7,5,4,21,1,74,75,73,2,6
"35",7,5,5,21,1,74,73,74,1,6
"36",7,5,6,21,1,74,73,74,1,6
"37",7,5,7,21,1,74,74,75,1,6
"38",7,5,8,21,1,74,72,74,2,6
"39",7,5,9,21,1,74,74,74,0,6
"40",7,5,10,21,1,74,74,74,0,6
"41",7,5,11,21,1,74,73,74,1,6
"42",7,5,12,21,1,74,76,74,2,6
"43",7,5,13,21,1,74,76,74,2,6
"44",7,5,14,21,1,74,73,74,1,6
"45",7,5,15,21,1,74,73,74,1,6
"46",7,5,16,21,1,74,73,74,1,6
"47",7,5,17,21,1,74,73,75,2,6
"48",7,5,18,21,1,74,74,74,0,6
"49",7,5,19,21,1,74,72,74,2,6
"50",7,5,20,21,1,74,75,74,1,6
"51",7,5,21,21,1,74,73,74,1,6
"52",7,6,1,23,1,51,52,54,2,5
"53",7,6,2,23,1,51,51,52,1,5
"54",7,6,3,23,1,51,49,53,4,5
"55",7,6,4,23,1,51,51,54,3,5
"56",7,6,5,23,1,51,53,52,1,5
"57",7,6,6,23,1,51,52,54,2,5
"58",7,6,7,23,1,51,51,52,1,5
"59",7,6,8,23,1,51,52,51,1,5
"60",7,6,9,23,1,51,51,52,1,5
"61",7,6,10,23,1,51,51,52,1,5
"62",7,6,11,23,1,51,51,51,0,5
"63",7,6,12,23,1,51,52,51,1,5
"64",7,6,13,23,1,51,50,52,2,5
"65",7,6,14,23,1,51,52,50,2,5
"66",7,6,15,23,1,51,49,52,3,5
"67",7,6,16,23,1,51,51,52,1,5
"68",7,6,17,23,1,51,51,52,1,5
"69",7,6,18,23,1,51,50,53,3,5
"70",7,6,19,23,1,51,51,52,1,5
"71",7,6,20,23,1,51,51,51,0,5
"72",7,6,21,23,1,51,50,50,0,5
"73",7,6,22,23,1,51,52,50,2,5
"74",7,6,23,23,1,51,52,50,2,5
"75",7,7,1,5,10,26,29,58,29,2
"76",7,7,2,5,10,26,26,29,3,2
"77",7,7,3,5,10,26,24,28,4,2
"78",7,7,4,5,10,26,27,28,1,2
"79",7,7,5,5,10,26,16,28,12,2
