"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",21,1,1,3,0.1,61,61,43,18,5
"2",21,1,2,3,0.1,61,61,57,4,5
"3",21,1,3,3,0.1,61,60,61,1,5
"4",21,2,1,3,0.1,38,38,60,22,5
"5",21,2,2,3,0.1,38,38,35,3,5
"6",21,2,3,3,0.1,38,38,40,2,5
"7",21,3,1,3,1,73,75,57,18,5
"8",21,3,2,3,1,73,73,73,0,5
"9",21,3,3,3,1,73,74,71,3,5
"10",21,4,1,3,1,27,26,65,39,3
"11",21,4,2,3,1,27,28,15,13,3
"12",21,4,3,3,1,27,27,17,10,3
"13",21,5,1,3,100,32,28,49,21,3
"14",21,5,2,3,100,32,12,64,52,3
"15",21,5,3,3,100,32,13,38,25,3
"16",21,6,1,3,100,32,31,45,14,3
"17",21,6,2,3,100,32,47,32,15,3
"18",21,6,3,3,100,32,37,39,2,3
"19",21,7,1,3,100,36,48,52,4,2
"20",21,7,2,3,100,36,36,48,12,2
"21",21,7,3,3,100,36,44,43,1,2
"22",21,8,1,3,100,61,75,43,32,1
"23",21,8,2,3,100,61,71,64,7,1
"24",21,8,3,3,100,61,61,71,10,1
"25",21,9,1,5,10,61,64,10,54,1
"26",21,9,2,5,10,61,64,37,27,1
"27",21,9,3,5,10,61,62,75,13,1
"28",21,9,4,5,10,61,61,4,57,1
"29",21,9,5,5,10,61,56,100,44,1
"30",21,10,1,3,1000,36,26,8,18,7
"31",21,10,2,3,1000,36,29,27,2,7
"32",21,10,3,3,1000,36,16,44,28,7
"33",21,11,1,6,10,36,37,1,36,1
"34",21,11,2,6,10,36,38,8,30,1
"35",21,11,3,6,10,36,34,17,17,1
"36",21,11,4,6,10,36,34,14,20,1
"37",21,11,5,6,10,36,34,4,30,1
"38",21,11,6,6,10,36,31,100,69,1
"39",21,12,1,7,0.1,58,58,2,56,2
"40",21,12,2,7,0.1,58,58,1,57,2
"41",21,12,3,7,0.1,58,58,100,42,2
"42",21,12,4,7,0.1,58,58,54,4,2
"43",21,12,5,7,0.1,58,57,58,1,2
"44",21,12,6,7,0.1,58,59,59,0,2
"45",21,12,7,7,0.1,58,58,30,28,2
"46",21,13,1,9,100,26,25,39,14,2
"47",21,13,2,9,100,26,37,40,3,2
"48",21,13,3,9,100,26,29,28,1,2
"49",21,13,4,9,100,26,35,36,1,2
"50",21,13,5,9,100,26,32,52,20,2
"51",21,13,6,9,100,26,19,34,15,2
"52",21,13,7,9,100,26,33,17,16,2
"53",21,13,8,9,100,26,23,39,16,2
"54",21,13,9,9,100,26,25,34,9,2
"55",21,14,1,8,10,75,73,47,26,1
"56",21,14,2,8,10,75,77,51,26,1
"57",21,14,3,8,10,75,71,53,18,1
"58",21,14,4,8,10,75,71,53,18,1
"59",21,14,5,8,10,75,83,46,37,1
"60",21,14,6,8,10,75,78,45,33,1
"61",21,14,7,8,10,75,78,54,24,1
"62",21,14,8,8,10,75,83,56,27,1
"63",21,15,1,4,1,69,69,37,32,1
"64",21,15,2,4,1,69,69,58,11,1
"65",21,15,3,4,1,69,70,63,7,1
"66",21,15,4,4,1,69,69,70,1,1
"67",21,16,1,5,1000,34,52,37,15,6
"68",21,16,2,5,1000,34,43,56,13,6
"69",21,16,3,5,1000,34,24,53,29,6
"70",21,16,4,5,1000,34,30,38,8,6
"71",21,16,5,5,1000,34,7,24,17,6
"72",21,17,1,3,10,48,53,44,9,1
"73",21,17,2,3,10,48,50,42,8,1
"74",21,17,3,3,10,48,48,36,12,1
"75",21,18,1,3,10,20,21,37,16,1
"76",21,18,2,3,10,20,19,34,15,1
"77",21,18,3,3,10,20,17,11,6,1
"78",21,19,1,3,100,35,27,24,3,1
"79",21,19,2,3,100,35,35,29,6,1
"80",21,19,3,3,100,35,31,18,13,1
"81",21,20,1,5,1000,46,59,1,58,1
"82",21,20,2,5,1000,46,23,7,16,1
"83",21,20,3,5,1000,46,69,3,66,1
"84",21,20,4,5,1000,46,89,94,5,1
"85",21,20,5,5,1000,46,36,88,52,1
"86",21,21,1,1,1000,46,48,41,7,1
