"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",9,1,1,5,100,36,39,59,20,3
"2",9,1,2,5,100,36,46,42,4,3
"3",9,1,3,5,100,36,38,56,18,3
"4",9,1,4,5,100,36,47,42,5,3
"5",9,1,5,5,100,36,44,52,8,3
"6",9,2,1,31,1,49,49,58,9,5
"7",9,2,2,31,1,49,46,39,7,5
"8",9,2,3,31,1,49,50,31,19,5
"9",9,2,4,31,1,49,51,63,12,5
"10",9,2,5,31,1,49,50,45,5,5
"11",9,2,6,31,1,49,49,52,3,5
"12",9,2,7,31,1,49,48,49,1,5
"13",9,2,8,31,1,49,48,48,0,5
"14",9,2,9,31,1,49,47,49,2,5
"15",9,2,10,31,1,49,47,48,1,5
"16",9,2,11,31,1,49,48,47,1,5
"17",9,2,12,31,1,49,49,47,2,5
"18",9,2,13,31,1,49,50,50,0,5
"19",9,2,14,31,1,49,50,52,2,5
"20",9,2,15,31,1,49,51,48,3,5
"21",9,2,16,31,1,49,48,52,4,5
"22",9,2,17,31,1,49,49,46,3,5
"23",9,2,18,31,1,49,51,47,4,5
"24",9,2,19,31,1,49,50,50,0,5
"25",9,2,20,31,1,49,49,50,1,5
"26",9,2,21,31,1,49,50,48,2,5
"27",9,2,22,31,1,49,50,49,1,5
"28",9,2,23,31,1,49,50,51,1,5
"29",9,2,24,31,1,49,48,50,2,5
"30",9,2,25,31,1,49,48,49,1,5
"31",9,2,26,31,1,49,50,52,2,5
"32",9,2,27,31,1,49,49,49,0,5
"33",9,2,28,31,1,49,48,48,0,5
"34",9,2,29,31,1,49,49,46,3,5
"35",9,2,30,31,1,49,50,51,1,5
"36",9,2,31,31,1,49,49,50,1,5
"37",9,3,1,9,10,38,36,69,33,6
"38",9,3,2,9,10,38,37,45,8,6
"39",9,3,3,9,10,38,38,45,7,6
"40",9,3,4,9,10,38,43,46,3,6
"41",9,3,5,9,10,38,38,44,6,6
"42",9,3,6,9,10,38,40,40,0,6
"43",9,3,7,9,10,38,38,39,1,6
"44",9,3,8,9,10,38,41,38,3,6
"45",9,3,9,9,10,38,38,34,4,6
"46",9,4,1,10,100,44,53,56,3,3
"47",9,4,2,10,100,44,54,52,2,3
"48",9,4,3,10,100,44,48,54,6,3
"49",9,4,4,10,100,44,45,47,2,3
"50",9,4,5,10,100,44,39,45,6,3
"51",9,4,6,10,100,44,40,48,8,3
"52",9,4,7,10,100,44,67,45,22,3
"53",9,4,8,10,100,44,34,57,23,3
"54",9,4,9,10,100,44,59,64,5,3
"55",9,4,10,10,100,44,34,45,11,3
"56",9,5,1,15,10,29,33,49,16,4
"57",9,5,2,15,10,29,32,42,10,4
"58",9,5,3,15,10,29,32,43,11,4
"59",9,5,4,15,10,29,29,39,10,4
"60",9,5,5,15,10,29,33,29,4,4
"61",9,5,6,15,10,29,28,32,4,4
"62",9,5,7,15,10,29,32,30,2,4
"63",9,5,8,15,10,29,28,32,4,4
"64",9,5,9,15,10,29,30,32,2,4
"65",9,5,10,15,10,29,31,30,1,4
"66",9,5,11,15,10,29,30,31,1,4
"67",9,5,12,15,10,29,32,29,3,4
"68",9,5,13,15,10,29,27,31,4,4
"69",9,5,14,15,10,29,31,30,1,4
"70",9,5,15,15,10,29,27,30,3,4
"71",9,6,1,5,1,75,74,56,18,7
"72",9,6,2,5,1,75,75,63,12,7
"73",9,6,3,5,1,75,75,70,5,7
"74",9,6,4,5,1,75,75,73,2,7
"75",9,6,5,5,1,75,75,75,0,7
"76",9,7,1,10,100,21,30,62,32,5
"77",9,7,2,10,100,21,23,34,11,5
"78",9,7,3,10,100,21,26,25,1,5
"79",9,7,4,10,100,21,28,30,2,5
"80",9,7,5,10,100,21,21,25,4,5
"81",9,7,6,10,100,21,32,17,15,5
"82",9,7,7,10,100,21,12,41,29,5
"83",9,7,8,10,100,21,8,34,26,5
"84",9,7,9,10,100,21,19,11,8,5
"85",9,7,10,10,100,21,22,22,0,5
"86",9,8,1,5,1,26,27,61,34,6
"87",9,8,2,5,1,26,26,40,14,6
"88",9,8,3,5,1,26,25,35,10,6
"89",9,8,4,5,1,26,26,28,2,6
"90",9,8,5,5,1,26,26,26,0,6
"91",9,9,1,8,100,66,68,34,34,3
"92",9,9,2,8,100,66,57,76,19,3
"93",9,9,3,8,100,66,73,54,19,3
"94",9,9,4,8,100,66,73,40,33,3
"95",9,9,5,8,100,66,69,64,5,3
"96",9,9,6,8,100,66,66,64,2,3
"97",9,9,7,8,100,66,57,65,8,3
"98",9,9,8,8,100,66,74,56,18,3
