"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",14,1,1,7,10,74,72,27,45,3
"2",14,1,2,7,10,74,73,69,4,3
"3",14,1,3,7,10,74,69,72,3,3
"4",14,1,4,7,10,74,75,69,6,3
"5",14,1,5,7,10,74,73,70,3,3
"6",14,1,6,7,10,74,69,71,2,3
"7",14,1,7,7,10,74,78,70,8,3
"8",14,2,1,6,1,45,45,28,17,2
"9",14,2,2,6,1,45,45,37,8,2
"10",14,2,3,6,1,45,45,45,0,2
"11",14,2,4,6,1,45,44,45,1,2
"12",14,2,5,6,1,45,45,44,1,2
"13",14,2,6,6,1,45,45,45,0,2
"14",14,3,1,5,0.1,23,24,29,5,3
"15",14,3,2,5,0.1,23,23,28,5,3
"16",14,3,3,5,0.1,23,23,22,1,3
"17",14,3,4,5,0.1,23,23,23,0,3
"18",14,3,5,5,0.1,23,23,23,0,3
"19",14,4,1,3,0.1,22,22,57,35,1
"20",14,4,2,3,0.1,22,22,22,0,1
"21",14,4,3,3,0.1,22,22,22,0,1
"22",14,5,1,4,0.1,68,68,51,17,1
"23",14,5,2,4,0.1,68,68,68,0,1
"24",14,5,3,4,0.1,68,68,68,0,1
"25",14,5,4,4,0.1,68,68,68,0,1
"26",14,6,1,10,1,58,59,82,23,5
"27",14,6,2,10,1,58,55,60,5,5
"28",14,6,3,10,1,58,58,56,2,5
"29",14,6,4,10,1,58,60,56,4,5
"30",14,6,5,10,1,58,58,57,1,5
"31",14,6,6,10,1,58,59,56,3,5
"32",14,6,7,10,1,58,58,60,2,5
"33",14,6,8,10,1,58,59,55,4,5
"34",14,6,9,10,1,58,57,60,3,5
"35",14,6,10,10,1,58,58,55,3,5
"36",14,7,1,4,10,41,43,46,3,4
"37",14,7,2,4,10,41,36,41,5,4
"38",14,7,3,4,10,41,41,35,6,4
"39",14,7,4,4,10,41,44,40,4,4
"40",14,8,1,5,10,25,27,83,56,3
"41",14,8,2,5,10,25,26,28,2,3
"42",14,8,3,5,10,25,22,25,3,3
"43",14,8,4,5,10,25,28,20,8,3
"44",14,8,5,5,10,25,29,26,3,3
"45",14,9,1,3,0.1,63,63,36,27,5
"46",14,9,2,3,0.1,63,63,67,4,5
"47",14,9,3,3,0.1,63,63,63,0,5
"48",14,10,1,4,10,43,39,62,23,3
"49",14,10,2,4,10,43,45,39,6,3
"50",14,10,3,4,10,43,39,46,7,3
"51",14,10,4,4,10,43,43,46,3,3
"52",14,11,1,4,10,35,40,23,17,1
"53",14,11,2,4,10,35,34,40,6,1
"54",14,11,3,4,10,35,33,38,5,1
"55",14,11,4,4,10,35,33,39,6,1
"56",14,12,1,9,1000,60,41,50,9,5
"57",14,12,2,9,1000,60,65,43,22,5
"58",14,12,3,9,1000,60,73,60,13,5
"59",14,12,4,9,1000,60,60,80,20,5
"60",14,12,5,9,1000,60,20,37,17,5
"61",14,12,6,9,1000,60,57,40,17,5
"62",14,12,7,9,1000,60,39,74,35,5
"63",14,12,8,9,1000,60,58,10,48,5
"64",14,12,9,9,1000,60,19,75,56,5
"65",14,13,1,4,1000,47,80,50,30,6
"66",14,13,2,4,1000,47,56,80,24,6
"67",14,13,3,4,1000,47,33,67,34,6
"68",14,13,4,4,1000,47,34,36,2,6
"69",14,14,1,4,1000,46,20,57,37,4
"70",14,14,2,4,1000,46,30,25,5,4
"71",14,14,3,4,1000,46,54,27,27,4
"72",14,14,4,4,1000,46,22,33,11,4
