"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",26,1,1,3,0.1,20,20,66,46,6
"2",26,1,2,3,0.1,20,20,61,41,6
"3",26,1,3,3,0.1,20,19,72,53,6
"4",26,2,1,3,10,59,54,59,5,7
"5",26,2,2,3,10,59,61,81,20,7
"6",26,2,3,3,10,59,59,81,22,7
"7",26,3,1,3,100,60,64,70,6,5
"8",26,3,2,3,100,60,58,77,19,5
"9",26,3,3,3,100,60,57,76,19,5
"10",26,4,1,4,10,42,44,66,22,6
"11",26,4,2,4,10,42,41,74,33,6
"12",26,4,3,4,10,42,46,75,29,6
"13",26,4,4,4,10,42,44,68,24,6
"14",26,5,1,3,1000,26,29,88,59,6
"15",26,5,2,3,1000,26,25,78,53,6
"16",26,5,3,3,1000,26,57,82,25,6
"17",26,6,1,3,10,47,42,76,34,6
"18",26,6,2,3,10,47,49,78,29,6
"19",26,6,3,3,10,47,52,77,25,6
"20",26,7,1,3,100,69,71,74,3,6
"21",26,7,2,3,100,69,57,78,21,6
"22",26,7,3,3,100,69,85,77,8,6
"23",26,8,1,3,0.1,20,20,71,51,7
"24",26,8,2,3,0.1,20,20,70,50,7
"25",26,8,3,3,0.1,20,21,77,56,7
"26",26,9,1,3,0.1,65,65,75,10,6
"27",26,9,2,3,0.1,65,66,70,4,6
"28",26,9,3,3,0.1,65,65,72,7,6
"29",26,10,1,3,1000,58,38,69,31,7
"30",26,10,2,3,1000,58,48,79,31,7
"31",26,10,3,3,1000,58,29,78,49,7
"32",26,11,1,3,0.1,24,25,69,44,5
"33",26,11,2,3,0.1,24,24,64,40,5
"34",26,11,3,3,0.1,24,23,72,49,5
"35",26,12,1,3,100,68,66,67,1,6
"36",26,12,2,3,100,68,59,72,13,6
"37",26,12,3,3,100,68,75,70,5,6
"38",26,13,1,3,10,22,22,69,47,6
"39",26,13,2,3,10,22,20,74,54,6
"40",26,13,3,3,10,22,22,75,53,6
"41",26,14,1,3,10,79,80,63,17,6
"42",26,14,2,3,10,79,77,63,14,6
"43",26,14,3,3,10,79,75,63,12,6
"44",26,15,1,3,1000,70,58,66,8,6
"45",26,15,2,3,1000,70,49,73,24,6
"46",26,15,3,3,1000,70,70,70,0,6
"47",26,16,1,3,0.1,27,26,72,46,5
"48",26,16,2,3,0.1,27,27,68,41,5
"49",26,16,3,3,0.1,27,27,66,39,5
"50",26,17,1,3,1000,38,50,63,13,6
"51",26,17,2,3,1000,38,73,66,7,6
"52",26,17,3,3,1000,38,36,64,28,6
"53",26,18,1,3,100,40,38,66,28,6
"54",26,18,2,3,100,40,48,78,30,6
"55",26,18,3,3,100,40,18,75,57,6
"56",26,19,1,3,0.1,29,29,69,40,6
"57",26,19,2,3,0.1,29,29,78,49,6
"58",26,19,3,3,0.1,29,29,66,37,6
"59",26,20,1,3,1,34,34,67,33,6
"60",26,20,2,3,1,34,36,67,31,6
"61",26,20,3,3,1,34,33,70,37,6
"62",26,21,1,3,1,59,59,66,7,6
"63",26,21,2,3,1,59,60,73,13,6
"64",26,21,3,3,1,59,58,74,16,6
"65",26,22,1,3,100,20,17,64,47,5
"66",26,22,2,3,100,20,29,65,36,5
"67",26,22,3,3,100,20,35,74,39,5
"68",26,23,1,3,100,32,46,67,21,5
"69",26,23,2,3,100,32,43,63,20,5
"70",26,23,3,3,100,32,29,67,38,5
"71",26,24,1,3,1,34,33,69,36,6
"72",26,24,2,3,1,34,32,70,38,6
"73",26,24,3,3,1,34,34,71,37,6
"74",26,25,1,3,100,27,32,71,39,6
"75",26,25,2,3,100,27,36,72,36,6
"76",26,25,3,3,100,27,28,66,38,6
"77",26,26,1,1,1,62,62,64,2,6
