"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",9,1,1,13,1,29,30,65,35,7
"2",9,1,2,13,1,29,29,45,16,7
"3",9,1,3,13,1,29,29,19,10,7
"4",9,1,4,13,1,29,29,71,42,7
"5",9,1,5,13,1,29,28,27,1,7
"6",9,1,6,13,1,29,29,39,10,7
"7",9,1,7,13,1,29,29,42,13,7
"8",9,1,8,13,1,29,28,39,11,7
"9",9,1,9,13,1,29,29,28,1,7
"10",9,1,10,13,1,29,27,28,1,7
"11",9,1,11,13,1,29,29,28,1,7
"12",9,1,12,13,1,29,29,28,1,7
"13",9,1,13,13,1,29,28,28,0,7
"14",9,2,1,3,0.1,32,32,39,7,7
"15",9,2,2,3,0.1,32,32,35,3,7
"16",9,2,3,3,0.1,32,32,32,0,7
"17",9,3,1,9,0.1,49,49,22,27,7
"18",9,3,2,9,0.1,49,49,49,0,7
"19",9,3,3,9,0.1,49,49,46,3,7
"20",9,3,4,9,0.1,49,49,49,0,7
"21",9,3,5,9,0.1,49,49,49,0,7
"22",9,3,6,9,0.1,49,49,49,0,7
"23",9,3,7,9,0.1,49,49,49,0,7
"24",9,3,8,9,0.1,49,49,49,0,7
"25",9,3,9,9,0.1,49,49,49,0,7
"26",9,4,1,16,1000,67,93,48,45,7
"27",9,4,2,16,1000,67,54,93,39,7
"28",9,4,3,16,1000,67,44,93,49,7
"29",9,4,4,16,1000,67,60,34,26,7
"30",9,4,5,16,1000,67,94,82,12,7
"31",9,4,6,16,1000,67,51,69,18,7
"32",9,4,7,16,1000,67,48,41,7,7
"33",9,4,8,16,1000,67,67,41,26,7
"34",9,4,9,16,1000,67,64,81,17,7
"35",9,4,10,16,1000,67,61,85,24,7
"36",9,4,11,16,1000,67,90,61,29,7
"37",9,4,12,16,1000,67,44,80,36,7
"38",9,4,13,16,1000,67,97,58,39,7
"39",9,4,14,16,1000,67,22,92,70,7
"40",9,4,15,16,1000,67,57,45,12,7
"41",9,4,16,16,1000,67,66,68,2,7
"42",9,5,1,13,100,40,47,61,14,7
"43",9,5,2,13,100,40,42,50,8,7
"44",9,5,3,13,100,40,35,42,7,7
"45",9,5,4,13,100,40,37,34,3,7
"46",9,5,5,13,100,40,26,38,12,7
"47",9,5,6,13,100,40,29,27,2,7
"48",9,5,7,13,100,40,60,17,43,7
"49",9,5,8,13,100,40,43,68,25,7
"50",9,5,9,13,100,40,52,48,4,7
"51",9,5,10,13,100,40,41,58,17,7
"52",9,5,11,13,100,40,27,52,25,7
"53",9,5,12,13,100,40,20,32,12,7
"54",9,5,13,13,100,40,28,20,8,7
"55",9,6,1,21,100,22,24,69,45,7
"56",9,6,2,21,100,22,17,37,20,7
"57",9,6,3,21,100,22,29,18,11,7
"58",9,6,4,21,100,22,28,45,17,7
"59",9,6,5,21,100,22,42,34,8,7
"60",9,6,6,21,100,22,18,41,23,7
"61",9,6,7,21,100,22,22,25,3,7
"62",9,6,8,21,100,22,21,34,13,7
"63",9,6,9,21,100,22,23,38,15,7
"64",9,6,10,21,100,22,17,25,8,7
"65",9,6,11,21,100,22,26,22,4,7
"66",9,6,12,21,100,22,21,34,13,7
"67",9,6,13,21,100,22,27,22,5,7
"68",9,6,14,21,100,22,17,28,11,7
"69",9,6,15,21,100,22,18,25,7,7
"70",9,6,16,21,100,22,45,22,23,7
"71",9,6,17,21,100,22,19,47,28,7
"72",9,6,18,21,100,22,28,18,10,7
"73",9,6,19,21,100,22,18,25,7,7
"74",9,6,20,21,100,22,31,18,13,7
"75",9,6,21,21,100,22,39,35,4,7
"76",9,7,1,8,1000,65,40,20,20,7
"77",9,7,2,8,1000,65,51,40,11,7
"78",9,7,3,8,1000,65,16,48,32,7
"79",9,7,4,8,1000,65,63,30,33,7
"80",9,7,5,8,1000,65,27,45,18,7
"81",9,7,6,8,1000,65,65,70,5,7
"82",9,7,7,8,1000,65,91,40,51,7
"83",9,7,8,8,1000,65,28,58,30,7
"84",9,8,1,11,10,36,37,32,5,7
"85",9,8,2,11,10,36,34,43,9,7
"86",9,8,3,11,10,36,28,35,7,7
"87",9,8,4,11,10,36,30,27,3,7
"88",9,8,5,11,10,36,38,35,3,7
"89",9,8,6,11,10,36,36,40,4,7
"90",9,8,7,11,10,36,36,26,10,7
"91",9,8,8,11,10,36,38,36,2,7
"92",9,8,9,11,10,36,34,44,10,7
"93",9,8,10,11,10,36,32,34,2,7
"94",9,8,11,11,10,36,38,38,0,7
"95",9,9,1,1,1,66,66,37,29,6
