"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",38,1,1,3,0.1,42,42,56,14,5
"2",38,1,2,3,0.1,42,42,56,14,5
"3",38,1,3,3,0.1,42,42,60,18,5
"4",38,2,1,3,10,53,49,60,11,5
"5",38,2,2,3,10,53,52,59,7,5
"6",38,2,3,3,10,53,59,61,2,5
"7",38,3,1,3,10,63,64,65,1,5
"8",38,3,2,3,10,63,59,62,3,5
"9",38,3,3,3,10,63,69,61,8,5
"10",38,4,1,3,1000,72,16,61,45,5
"11",38,4,2,3,1000,72,50,45,5,5
"12",38,4,3,3,1000,72,64,57,7,5
"13",38,5,1,3,1000,25,24,61,37,5
"14",38,5,2,3,1000,25,65,54,11,5
"15",38,5,3,3,1000,25,60,45,15,5
"16",38,6,1,3,1,61,61,60,1,6
"17",38,6,2,3,1,61,59,59,0,6
"18",38,6,3,3,1,61,61,62,1,6
"19",38,7,1,3,100,66,86,65,21,5
"20",38,7,2,3,100,66,83,59,24,5
"21",38,7,3,3,100,66,82,63,19,5
"22",38,8,1,3,100,77,63,64,1,5
"23",38,8,2,3,100,77,71,69,2,5
"24",38,8,3,3,100,77,68,60,8,5
"25",38,9,1,3,0.1,28,27,71,44,5
"26",38,9,2,3,0.1,28,28,39,11,5
"27",38,9,3,3,0.1,28,28,59,31,5
"28",38,10,1,3,1,25,24,69,45,5
"29",38,10,2,3,1,25,25,40,15,5
"30",38,10,3,3,1,25,25,32,7,5
"31",38,11,1,3,0.1,24,24,64,40,5
"32",38,11,2,3,0.1,24,24,32,8,5
"33",38,11,3,3,0.1,24,24,57,33,5
"34",38,12,1,3,100,69,60,66,6,5
"35",38,12,2,3,100,69,75,72,3,5
"36",38,12,3,3,100,69,76,61,15,5
"37",38,13,1,3,1,73,73,68,5,5
"38",38,13,2,3,1,73,72,67,5,5
"39",38,13,3,3,1,73,73,62,11,5
"40",38,14,1,3,1,54,53,67,14,6
"41",38,14,2,3,1,54,53,64,11,6
"42",38,14,3,3,1,54,52,66,14,6
"43",38,15,1,12,1000,65,81,70,11,6
"44",38,15,2,12,1000,65,79,72,7,6
"45",38,15,3,12,1000,65,73,67,6,6
"46",38,15,4,12,1000,65,70,70,0,6
"47",38,15,5,12,1000,65,76,65,11,6
"48",38,15,6,12,1000,65,81,68,13,6
"49",38,15,7,12,1000,65,56,68,12,6
"50",38,15,8,12,1000,65,53,71,18,6
"51",38,15,9,12,1000,65,64,69,5,6
"52",38,15,10,12,1000,65,91,69,22,6
"53",38,15,11,12,1000,65,68,79,11,6
"54",38,15,12,12,1000,65,93,70,23,6
"55",38,16,1,4,1000,44,18,72,54,6
"56",38,16,2,4,1000,44,37,74,37,6
"57",38,16,3,4,1000,44,74,71,3,6
"58",38,16,4,4,1000,44,48,63,15,6
"59",38,17,1,4,10,30,27,73,46,6
"60",38,17,2,4,10,30,27,67,40,6
"61",38,17,3,4,10,30,30,69,39,6
"62",38,17,4,4,10,30,28,72,44,6
"63",38,18,1,3,1,63,63,68,5,6
"64",38,18,2,3,1,63,64,70,6,6
"65",38,18,3,3,1,63,64,70,6,6
"66",38,19,1,3,0.1,36,36,74,38,6
"67",38,19,2,3,0.1,36,36,75,39,6
"68",38,19,3,3,0.1,36,36,78,42,6
"69",38,20,1,3,100,49,32,79,47,6
"70",38,20,2,3,100,49,33,69,36,6
"71",38,20,3,3,100,49,68,41,27,6
"72",38,21,1,3,1000,33,51,40,11,5
"73",38,21,2,3,1000,33,32,56,24,5
"74",38,21,3,3,1000,33,22,42,20,5
"75",38,22,1,3,1,62,62,60,2,6
"76",38,22,2,3,1,62,62,59,3,6
"77",38,22,3,3,1,62,62,62,0,6
"78",38,23,1,3,0.1,41,41,62,21,5
"79",38,23,2,3,0.1,41,41,40,1,5
"80",38,23,3,3,0.1,41,41,60,19,5
"81",38,24,1,3,10,65,65,61,4,5
"82",38,24,2,3,10,65,63,42,21,5
"83",38,24,3,3,10,65,63,40,23,5
"84",38,25,1,4,1,67,67,57,10,5
"85",38,25,2,4,1,67,67,38,29,5
"86",38,25,3,4,1,67,66,41,25,5
"87",38,25,4,4,1,67,66,58,8,5
"88",38,26,1,3,100,60,63,59,4,6
"89",38,26,2,3,100,60,70,42,28,6
"90",38,26,3,3,100,60,57,57,0,6
"91",38,27,1,3,100,27,34,63,29,6
"92",38,27,2,3,100,27,12,41,29,6
"93",38,27,3,3,100,27,28,57,29,6
"94",38,28,1,3,0.1,39,39,64,25,6
"95",38,28,2,3,0.1,39,39,43,4,6
"96",38,28,3,3,0.1,39,39,58,19,6
"97",38,29,1,3,1,77,77,60,17,5
"98",38,29,2,3,1,77,76,42,34,5
"99",38,29,3,3,1,77,77,55,22,5
"100",38,30,1,3,1,76,75,60,15,6
"101",38,30,2,3,1,76,76,59,17,6
"102",38,30,3,3,1,76,76,58,18,6
"103",38,31,1,3,10,40,37,57,20,6
"104",38,31,2,3,10,40,40,40,0,6
"105",38,31,3,3,10,40,41,40,1,6
"106",38,32,1,3,0.1,73,73,57,16,3
"107",38,32,2,3,0.1,73,73,42,31,3
"108",38,32,3,3,0.1,73,73,55,18,3
"109",38,33,1,3,10,26,26,57,31,5
"110",38,33,2,3,10,26,25,42,17,5
"111",38,33,3,3,10,26,22,56,34,5
"112",38,34,1,3,1000,76,46,58,12,6
"113",38,34,2,3,1000,76,68,62,6,6
"114",38,34,3,3,1000,76,77,62,15,6
"115",38,35,1,3,1000,45,5,61,56,5
"116",38,35,2,3,1000,45,63,65,2,5
"117",38,35,3,3,1000,45,92,41,51,5
"118",38,36,1,3,10,58,49,57,8,5
"119",38,36,2,3,10,58,60,60,0,5
"120",38,36,3,3,10,58,55,40,15,5
"121",38,37,1,3,10,46,42,45,3,5
"122",38,37,2,3,10,46,44,59,15,5
"123",38,37,3,3,10,46,44,62,18,5
"124",38,38,1,1,1,21,21,42,21,5
