"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",20,1,1,3,100,32,20,59,39,2
"2",20,1,2,3,100,32,11,45,34,2
"3",20,1,3,3,100,32,16,63,47,2
"4",20,2,1,5,10,38,41,60,19,5
"5",20,2,2,5,10,38,43,46,3,5
"6",20,2,3,5,10,38,40,46,6,5
"7",20,2,4,5,10,38,44,47,3,5
"8",20,2,5,5,10,38,35,47,12,5
"9",20,3,1,5,1,31,30,42,12,7
"10",20,3,2,5,1,31,31,46,15,7
"11",20,3,3,5,1,31,31,33,2,7
"12",20,3,4,5,1,31,30,32,2,7
"13",20,3,5,5,1,31,32,31,1,7
"14",20,4,1,4,10,41,42,54,12,5
"15",20,4,2,4,10,41,45,42,3,5
"16",20,4,3,4,10,41,44,54,10,5
"17",20,4,4,4,10,41,44,45,1,5
"18",20,5,1,3,0.1,29,29,43,14,7
"19",20,5,2,3,0.1,29,29,29,0,7
"20",20,5,3,3,0.1,29,29,29,0,7
"21",20,6,1,3,10,52,55,54,1,3
"22",20,6,2,3,10,52,51,55,4,3
"23",20,6,3,3,10,52,48,46,2,3
"24",20,7,1,3,1,53,53,55,2,5
"25",20,7,2,3,1,53,53,50,3,5
"26",20,7,3,3,1,53,53,51,2,5
"27",20,8,1,4,1000,25,19,46,27,1
"28",20,8,2,4,1000,25,89,18,71,1
"29",20,8,3,4,1000,25,63,40,23,1
"30",20,8,4,4,1000,25,25,61,36,1
"31",20,9,1,4,10,43,39,61,22,3
"32",20,9,2,4,10,43,41,39,2,3
"33",20,9,3,4,10,43,43,41,2,3
"34",20,9,4,4,10,43,45,52,7,3
"35",20,10,1,4,1000,74,89,57,32,5
"36",20,10,2,4,1000,74,79,40,39,5
"37",20,10,3,4,1000,74,71,64,7,5
"38",20,10,4,4,1000,74,51,58,7,5
"39",20,11,1,3,10,21,19,55,36,3
"40",20,11,2,3,10,21,19,43,24,3
"41",20,11,3,3,10,21,16,18,2,3
"42",20,12,1,4,0.1,29,29,57,28,5
"43",20,12,2,4,0.1,29,30,40,10,5
"44",20,12,3,4,0.1,29,29,35,6,5
"45",20,12,4,4,0.1,29,29,54,25,5
"46",20,13,1,3,0.1,74,75,54,21,2
"47",20,13,2,3,0.1,74,74,54,20,2
"48",20,13,3,3,0.1,74,74,46,28,2
"49",20,14,1,5,0.1,44,44,55,11,7
"50",20,14,2,5,0.1,44,44,40,4,7
"51",20,14,3,5,0.1,44,44,42,2,7
"52",20,14,4,5,0.1,44,44,43,1,7
"53",20,14,5,5,0.1,44,44,44,0,7
"54",20,15,1,4,100,39,38,56,18,5
"55",20,15,2,4,100,39,50,41,9,5
"56",20,15,3,4,100,39,41,54,13,5
"57",20,15,4,4,100,39,16,43,27,5
"58",20,16,1,3,1,55,56,40,16,7
"59",20,16,2,3,1,55,55,57,2,7
"60",20,16,3,3,1,55,54,54,0,7
"61",20,17,1,3,1,54,55,52,3,7
"62",20,17,2,3,1,54,54,57,3,7
"63",20,17,3,3,1,54,54,54,0,7
"64",20,18,1,4,100,66,71,41,30,3
"65",20,18,2,4,100,66,70,71,1,3
"66",20,18,3,4,100,66,68,63,5,3
"67",20,18,4,4,100,66,43,63,20,3
"68",20,19,1,3,1,74,74,57,17,5
"69",20,19,2,3,1,74,73,55,18,5
"70",20,19,3,3,1,74,74,46,28,5
"71",20,20,1,2,10,40,37,62,25,1
"72",20,20,2,2,10,40,43,27,16,1
