"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",13,1,1,3,10,29,25,68,43,5
"2",13,1,2,3,10,29,27,37,10,5
"3",13,1,3,3,10,29,27,30,3,5
"4",13,2,1,3,10,62,63,70,7,6
"5",13,2,2,3,10,62,64,66,2,6
"6",13,2,3,3,10,62,65,69,4,6
"7",13,3,1,3,1,57,57,34,23,5
"8",13,3,2,3,1,57,57,55,2,5
"9",13,3,3,3,1,57,58,54,4,5
"10",13,4,1,3,100,51,46,60,14,5
"11",13,4,2,3,100,51,50,40,10,5
"12",13,4,3,3,100,51,40,58,18,5
"13",13,5,1,10,1000,22,28,58,30,6
"14",13,5,2,10,1000,22,61,39,22,6
"15",13,5,3,10,1000,22,56,57,1,6
"16",13,5,4,10,1000,22,9,62,53,6
"17",13,5,5,10,1000,22,30,16,14,6
"18",13,5,6,10,1000,22,17,28,11,6
"19",13,5,7,10,1000,22,60,67,7,6
"20",13,5,8,10,1000,22,2,60,58,6
"21",13,5,9,10,1000,22,31,24,7,6
"22",13,5,10,10,1000,22,65,68,3,6
"23",13,6,1,17,10,40,42,64,22,5
"24",13,6,2,17,10,40,39,42,3,5
"25",13,6,3,17,10,40,41,42,1,5
"26",13,6,4,17,10,40,37,42,5,5
"27",13,6,5,17,10,40,37,60,23,5
"28",13,6,6,17,10,40,43,61,18,5
"29",13,6,7,17,10,40,42,43,1,5
"30",13,6,8,17,10,40,47,43,4,5
"31",13,6,9,17,10,40,44,45,1,5
"32",13,6,10,17,10,40,41,46,5,5
"33",13,6,11,17,10,40,46,38,8,5
"34",13,6,12,17,10,40,39,40,1,5
"35",13,6,13,17,10,40,38,61,23,5
"36",13,6,14,17,10,40,40,54,14,5
"37",13,6,15,17,10,40,33,44,11,5
"38",13,6,16,17,10,40,38,30,8,5
"39",13,6,17,17,10,40,43,34,9,5
"40",13,7,1,5,10,33,34,63,29,7
"41",13,7,2,5,10,33,30,60,30,7
"42",13,7,3,5,10,33,33,35,2,7
"43",13,7,4,5,10,33,30,29,1,7
"44",13,7,5,5,10,33,32,33,1,7
"45",13,8,1,3,0.1,60,60,44,16,5
"46",13,8,2,3,0.1,60,60,59,1,5
"47",13,8,3,3,0.1,60,60,58,2,5
"48",13,9,1,3,10,69,72,60,12,6
"49",13,9,2,3,10,69,68,64,4,6
"50",13,9,3,3,10,69,67,72,5,6
"51",13,10,1,3,1,56,55,43,12,5
"52",13,10,2,3,1,56,57,55,2,5
"53",13,10,3,3,1,56,56,55,1,5
"54",13,11,1,4,1000,29,32,78,46,5
"55",13,11,2,4,1000,29,26,36,10,5
"56",13,11,3,4,1000,29,38,33,5,5
"57",13,11,4,4,1000,29,77,39,38,5
"58",13,12,1,3,100,38,50,58,8,5
"59",13,12,2,3,100,38,31,62,31,5
"60",13,12,3,3,100,38,42,59,17,5
"61",13,13,1,3,100,58,55,77,22,5
"62",13,13,2,3,100,58,31,62,31,5
"63",13,13,3,3,100,58,48,42,6,5
