"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",11,1,1,3,1,41,42,55,13,5
"2",11,1,2,3,1,41,42,43,1,5
"3",11,1,3,3,1,41,41,62,21,5
"4",11,2,1,5,100,51,59,57,2,5
"5",11,2,2,5,100,51,63,53,10,5
"6",11,2,3,5,100,51,32,57,25,5
"7",11,2,4,5,100,51,57,42,15,5
"8",11,2,5,5,100,51,39,56,17,5
"9",11,3,1,10,100,26,58,58,0,5
"10",11,3,2,10,100,26,25,45,20,5
"11",11,3,3,10,100,26,36,45,9,5
"12",11,3,4,10,100,26,33,45,12,5
"13",11,3,5,10,100,26,46,35,11,5
"14",11,3,6,10,100,26,22,47,25,5
"15",11,3,7,10,100,26,22,48,26,5
"16",11,3,8,10,100,26,29,35,6,5
"17",11,3,9,10,100,26,8,31,23,5
"18",11,3,10,10,100,26,19,16,3,5
"19",11,4,1,11,0.1,21,21,31,10,5
"20",11,4,2,11,0.1,21,21,28,7,5
"21",11,4,3,11,0.1,21,21,24,3,5
"22",11,4,4,11,0.1,21,21,23,2,5
"23",11,4,5,11,0.1,21,21,20,1,5
"24",11,4,6,11,0.1,21,21,21,0,5
"25",11,4,7,11,0.1,21,20,20,0,5
"26",11,4,8,11,0.1,21,21,19,2,5
"27",11,4,9,11,0.1,21,21,18,3,5
"28",11,4,10,11,0.1,21,21,20,1,5
"29",11,4,11,11,0.1,21,21,21,0,5
"30",11,5,1,11,1,51,50,54,4,5
"31",11,5,2,11,1,51,53,56,3,5
"32",11,5,3,11,1,51,50,53,3,5
"33",11,5,4,11,1,51,52,50,2,5
"34",11,5,5,11,1,51,49,53,4,5
"35",11,5,6,11,1,51,52,50,2,5
"36",11,5,7,11,1,51,51,52,1,5
"37",11,5,8,11,1,51,53,51,2,5
"38",11,5,9,11,1,51,51,53,2,5
"39",11,5,10,11,1,51,51,52,1,5
"40",11,5,11,11,1,51,51,51,0,5
"41",11,6,1,8,0.1,22,22,29,7,5
"42",11,6,2,8,0.1,22,22,22,0,5
"43",11,6,3,8,0.1,22,21,21,0,5
"44",11,6,4,8,0.1,22,22,21,1,5
"45",11,6,5,8,0.1,22,22,21,1,5
"46",11,6,6,8,0.1,22,22,22,0,5
"47",11,6,7,8,0.1,22,22,21,1,5
"48",11,6,8,8,0.1,22,22,22,0,5
"49",11,7,1,6,1,30,31,59,28,5
"50",11,7,2,6,1,30,32,31,1,5
"51",11,7,3,6,1,30,30,35,5,5
"52",11,7,4,6,1,30,33,30,3,5
"53",11,7,5,6,1,30,30,32,2,5
"54",11,7,6,6,1,30,30,30,0,5
"55",11,8,1,12,100,45,77,31,46,5
"56",11,8,2,12,100,45,30,77,47,5
"57",11,8,3,12,100,45,53,73,20,5
"58",11,8,4,12,100,45,50,54,4,5
"59",11,8,5,12,100,45,26,56,30,5
"60",11,8,6,12,100,45,60,25,35,5
"61",11,8,7,12,100,45,37,23,14,5
"62",11,8,8,12,100,45,53,74,21,5
"63",11,8,9,12,100,45,48,58,10,5
"64",11,8,10,12,100,45,48,47,1,5
"65",11,8,11,12,100,45,41,45,4,5
"66",11,8,12,12,100,45,52,42,10,5
"67",11,9,1,7,100,43,51,57,6,5
"68",11,9,2,7,100,43,40,66,26,5
"69",11,9,3,7,100,43,55,38,17,5
"70",11,9,4,7,100,43,35,52,17,5
"71",11,9,5,7,100,43,37,51,14,5
"72",11,9,6,7,100,43,54,34,20,5
"73",11,9,7,7,100,43,38,34,4,5
"74",11,10,1,6,1000,51,51,60,9,5
"75",11,10,2,6,1000,51,26,53,27,5
"76",11,10,3,6,1000,51,68,54,14,5
"77",11,10,4,6,1000,51,63,24,39,5
"78",11,10,5,6,1000,51,86,62,24,5
"79",11,10,6,6,1000,51,19,71,52,5
"80",11,11,1,11,0.1,42,42,59,17,5
"81",11,11,2,11,0.1,42,42,53,11,5
"82",11,11,3,11,0.1,42,42,43,1,5
"83",11,11,4,11,0.1,42,41,41,0,5
"84",11,11,5,11,0.1,42,42,39,3,5
"85",11,11,6,11,0.1,42,42,41,1,5
"86",11,11,7,11,0.1,42,42,42,0,5
"87",11,11,8,11,0.1,42,42,42,0,5
"88",11,11,9,11,0.1,42,42,41,1,5
"89",11,11,10,11,0.1,42,42,42,0,5
"90",11,11,11,11,0.1,42,42,42,0,5
