"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",17,1,1,4,10,57,51,59,8,6
"2",17,1,2,4,10,57,58,51,7,6
"3",17,1,3,4,10,57,58,52,6,6
"4",17,1,4,4,10,57,58,58,0,6
"5",17,2,1,3,0.1,67,67,41,26,6
"6",17,2,2,3,0.1,67,67,63,4,6
"7",17,2,3,3,0.1,67,67,67,0,6
"8",17,3,1,8,1000,47,29,57,28,3
"9",17,3,2,8,1000,47,54,29,25,3
"10",17,3,3,8,1000,47,49,54,5,3
"11",17,3,4,8,1000,47,12,46,34,3
"12",17,3,5,8,1000,47,27,55,28,3
"13",17,3,6,8,1000,47,7,33,26,3
"14",17,3,7,8,1000,47,13,28,15,3
"15",17,3,8,8,1000,47,31,36,5,3
"16",17,4,1,5,100,52,55,57,2,5
"17",17,4,2,5,100,52,58,47,11,5
"18",17,4,3,5,100,52,49,53,4,5
"19",17,4,4,5,100,52,37,50,13,5
"20",17,4,5,5,100,52,46,47,1,5
"21",17,5,1,4,1,66,67,46,21,7
"22",17,5,2,4,1,66,66,62,4,7
"23",17,5,3,4,1,66,66,65,1,7
"24",17,5,4,4,1,66,66,66,0,7
"25",17,6,1,6,1,48,48,53,5,5
"26",17,6,2,6,1,48,49,55,6,5
"27",17,6,3,6,1,48,47,59,12,5
"28",17,6,4,6,1,48,49,57,8,5
"29",17,6,5,6,1,48,47,53,6,5
"30",17,6,6,6,1,48,48,47,1,5
"31",17,7,1,4,0.1,32,32,57,25,5
"32",17,7,2,4,0.1,32,32,34,2,5
"33",17,7,3,4,0.1,32,32,23,9,5
"34",17,7,4,4,0.1,32,32,28,4,5
"35",17,8,1,6,0.1,39,39,59,20,3
"36",17,8,2,6,0.1,39,39,51,12,3
"37",17,8,3,6,0.1,39,39,44,5,3
"38",17,8,4,6,0.1,39,39,44,5,3
"39",17,8,5,6,0.1,39,38,47,9,3
"40",17,8,6,6,0.1,39,40,46,6,3
"41",17,9,1,5,10,78,75,54,21,5
"42",17,9,2,5,10,78,80,76,4,5
"43",17,9,3,5,10,78,79,80,1,5
"44",17,9,4,5,10,78,81,79,2,5
"45",17,9,5,5,10,78,77,78,1,5
"46",17,10,1,4,100,40,45,55,10,3
"47",17,10,2,4,100,40,44,46,2,3
"48",17,10,3,4,100,40,45,41,4,3
"49",17,10,4,4,100,40,27,42,15,3
"50",17,11,1,6,100,70,71,55,16,6
"51",17,11,2,6,100,70,81,46,35,6
"52",17,11,3,6,100,70,78,63,15,6
"53",17,11,4,6,100,70,90,70,20,6
"54",17,11,5,6,100,70,69,76,7,6
"55",17,11,6,6,100,70,76,78,2,6
"56",17,12,1,4,10,29,28,28,0,7
"57",17,12,2,4,10,29,28,28,0,7
"58",17,12,3,4,10,29,32,53,21,7
"59",17,12,4,4,10,29,24,28,4,7
"60",17,13,1,5,0.1,29,29,58,29,7
"61",17,13,2,5,0.1,29,29,45,16,7
"62",17,13,3,5,0.1,29,29,43,14,7
"63",17,13,4,5,0.1,29,29,39,10,7
"64",17,13,5,5,0.1,29,29,29,0,7
"65",17,14,1,4,0.1,42,42,56,14,7
"66",17,14,2,4,0.1,42,42,45,3,7
"67",17,14,3,4,0.1,42,42,43,1,7
"68",17,14,4,4,0.1,42,42,42,0,7
"69",17,15,1,9,0.1,78,78,44,34,6
"70",17,15,2,9,0.1,78,78,57,21,6
"71",17,15,3,9,0.1,78,78,64,14,6
"72",17,15,4,9,0.1,78,78,71,7,6
"73",17,15,5,9,0.1,78,79,77,2,6
"74",17,15,6,9,0.1,78,77,78,1,6
"75",17,15,7,9,0.1,78,78,79,1,6
"76",17,15,8,9,0.1,78,78,80,2,6
"77",17,15,9,9,0.1,78,77,79,2,6
"78",17,16,1,5,1000,33,96,60,36,3
"79",17,16,2,5,1000,33,65,79,14,3
"80",17,16,3,5,1000,33,77,71,6,3
"81",17,16,4,5,1000,33,5,67,62,3
"82",17,16,5,5,1000,33,59,55,4,3
"83",17,17,1,2,100,66,54,44,10,1
"84",17,17,2,2,100,66,68,50,18,1
