"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",17,1,1,3,0.1,37,37,75,38,6
"2",17,1,2,3,0.1,37,38,68,30,6
"3",17,1,3,3,0.1,37,37,59,22,6
"4",17,2,1,3,1,54,54,68,14,5
"5",17,2,2,3,1,54,55,60,5,5
"6",17,2,3,3,1,54,53,67,14,5
"7",17,3,1,3,0.1,26,26,71,45,6
"8",17,3,2,3,0.1,26,26,17,9,6
"9",17,3,3,3,0.1,26,26,29,3,6
"10",17,4,1,3,0.1,36,35,63,28,6
"11",17,4,2,3,0.1,36,36,69,33,6
"12",17,4,3,3,0.1,36,36,30,6,6
"13",17,5,1,3,10,23,23,60,37,6
"14",17,5,2,3,10,23,17,25,8,6
"15",17,5,3,3,10,23,27,28,1,6
"16",17,6,1,3,1,65,64,65,1,6
"17",17,6,2,3,1,65,67,61,6,6
"18",17,6,3,3,1,65,63,69,6,6
"19",17,7,1,3,1,28,29,70,41,6
"20",17,7,2,3,1,28,27,61,34,6
"21",17,7,3,3,1,28,27,33,6,6
"22",17,8,1,4,1,79,79,70,9,6
"23",17,8,2,4,1,79,77,72,5,6
"24",17,8,3,4,1,79,79,70,9,6
"25",17,8,4,4,1,79,81,72,9,6
"26",17,9,1,3,10,67,75,70,5,6
"27",17,9,2,3,10,67,68,63,5,6
"28",17,9,3,3,10,67,67,66,1,6
"29",17,10,1,3,0.1,45,45,71,26,5
"30",17,10,2,3,0.1,45,45,67,22,5
"31",17,10,3,3,0.1,45,45,67,22,5
"32",17,11,1,3,1,23,23,69,46,5
"33",17,11,2,3,1,23,24,70,46,5
"34",17,11,3,3,1,23,24,69,45,5
"35",17,12,1,3,1,67,68,73,5,6
"36",17,12,2,3,1,67,68,67,1,6
"37",17,12,3,3,1,67,69,73,4,6
"38",17,13,1,3,100,45,42,66,24,6
"39",17,13,2,3,100,45,50,66,16,6
"40",17,13,3,3,100,45,50,72,22,6
"41",17,14,1,3,1000,32,40,69,29,6
"42",17,14,2,3,1000,32,20,73,53,6
"43",17,14,3,3,1000,32,42,21,21,6
"44",17,15,1,4,100,27,28,73,45,6
"45",17,15,2,4,100,27,37,69,32,6
"46",17,15,3,4,100,27,51,64,13,6
"47",17,15,4,4,100,27,26,66,40,6
"48",17,16,1,3,1,71,71,66,5,6
"49",17,16,2,3,1,71,73,72,1,6
"50",17,16,3,3,1,71,71,70,1,6
"51",17,17,1,1,10,34,34,75,41,6
