"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"79",10,10,21,93,10,56,56,57,1,7
"80",10,10,22,93,10,56,49,57,8,7
"81",10,10,23,93,10,56,56,59,3,7
"82",10,10,24,93,10,56,55,56,1,7
"83",10,10,25,93,10,56,56,55,1,7
"84",10,10,26,93,10,56,55,57,2,7
"85",10,10,27,93,10,56,55,60,5,7
"86",10,10,28,93,10,56,54,59,5,7
"87",10,10,29,93,10,56,59,56,3,7
"88",10,10,30,93,10,56,56,57,1,7
"89",10,10,31,93,10,56,55,59,4,7
"90",10,10,32,93,10,56,57,60,3,7
"91",10,10,33,93,10,56,60,60,0,7
"92",10,10,34,93,10,56,54,57,3,7
"93",10,10,35,93,10,56,53,56,3,7
"94",10,10,36,93,10,56,62,56,6,7
"95",10,10,37,93,10,56,51,58,7,7
"96",10,10,38,93,10,56,57,58,1,7
"97",10,10,39,93,10,56,54,61,7,7
"98",10,10,40,93,10,56,54,56,2,7
"99",10,10,41,93,10,56,55,56,1,7
"100",10,10,42,93,10,56,55,59,4,7
"101",10,10,43,93,10,56,59,58,1,7
"102",10,10,44,93,10,56,51,59,8,7
"103",10,10,45,93,10,56,57,63,6,7
"104",10,10,46,93,10,56,55,60,5,7
"105",10,10,47,93,10,56,50,61,11,7
"106",10,10,48,93,10,56,50,60,10,7
"107",10,10,49,93,10,56,60,62,2,7
"108",10,10,50,93,10,56,59,62,3,7
"109",10,10,51,93,10,56,55,59,4,7
"110",10,10,52,93,10,56,54,61,7,7
"111",10,10,53,93,10,56,58,58,0,7
"112",10,10,54,93,10,56,56,62,6,7
"113",10,10,55,93,10,56,53,59,6,7
"114",10,10,56,93,10,56,56,56,0,7
"115",10,10,57,93,10,56,55,61,6,7
"116",10,10,58,93,10,56,58,61,3,7
"117",10,10,59,93,10,56,57,58,1,7
"118",10,10,60,93,10,56,54,59,5,7
"119",10,10,61,93,10,56,56,59,3,7
"120",10,10,62,93,10,56,60,59,1,7
"121",10,10,63,93,10,56,60,59,1,7
"122",10,10,64,93,10,56,52,57,5,7
"123",10,10,65,93,10,56,56,57,1,7
"124",10,10,66,93,10,56,52,58,6,7
"125",10,10,67,93,10,56,54,54,0,7
"126",10,10,68,93,10,56,50,55,5,7
"127",10,10,69,93,10,56,58,53,5,7
"128",10,10,70,93,10,56,58,56,2,7
"129",10,10,71,93,10,56,52,56,4,7
"130",10,10,72,93,10,56,53,59,6,7
"131",10,10,73,93,10,56,55,59,4,7
"132",10,10,74,93,10,56,58,58,0,7
"133",10,10,75,93,10,56,55,57,2,7
"134",10,10,76,93,10,56,58,57,1,7
"135",10,10,77,93,10,56,57,58,1,7
"136",10,10,78,93,10,56,58,58,0,7
"137",10,10,79,93,10,56,52,56,4,7
"138",10,10,80,93,10,56,52,58,6,7
"139",10,10,81,93,10,56,54,58,4,7
"140",10,10,82,93,10,56,55,59,4,7
"141",10,10,83,93,10,56,55,58,3,7
"142",10,10,84,93,10,56,54,60,6,7
"143",10,10,85,93,10,56,51,58,7,7
"144",10,10,86,93,10,56,58,59,1,7
"145",10,10,87,93,10,56,60,58,2,7
"146",10,10,88,93,10,56,56,56,0,7
"147",10,10,89,93,10,56,56,55,1,7
"148",10,10,90,93,10,56,56,57,1,7
"149",10,10,91,93,10,56,57,57,0,7
"150",10,10,92,93,10,56,53,57,4,7
"151",10,10,93,93,10,56,49,56,7,7
