"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",7,1,1,14,1,67,68,70,2,7
"2",7,1,2,14,1,67,67,70,3,7
"3",7,1,3,14,1,67,68,67,1,7
"4",7,1,4,14,1,67,67,68,1,7
"5",7,1,5,14,1,67,65,68,3,7
"6",7,1,6,14,1,67,68,65,3,7
"7",7,1,7,14,1,67,66,67,1,7
"8",7,1,8,14,1,67,68,68,0,7
"9",7,1,9,14,1,67,68,66,2,7
"10",7,1,10,14,1,67,67,67,0,7
"11",7,1,11,14,1,67,67,67,0,7
"12",7,1,12,14,1,67,68,67,1,7
"13",7,1,13,14,1,67,66,68,2,7
"14",7,1,14,14,1,67,66,66,0,7
"15",7,2,1,25,1,42,42,70,28,5
"16",7,2,2,25,1,42,42,42,0,5
"17",7,2,3,25,1,42,42,42,0,5
"18",7,2,4,25,1,42,42,42,0,5
"19",7,2,5,25,1,42,43,42,1,5
"20",7,2,6,25,1,42,40,42,2,5
"21",7,2,7,25,1,42,44,42,2,5
"22",7,2,8,25,1,42,41,43,2,5
"23",7,2,9,25,1,42,42,43,1,5
"24",7,2,10,25,1,42,42,42,0,5
"25",7,2,11,25,1,42,41,42,1,5
"26",7,2,12,25,1,42,43,42,1,5
"27",7,2,13,25,1,42,43,42,1,5
"28",7,2,14,25,1,42,42,42,0,5
"29",7,2,15,25,1,42,41,42,1,5
"30",7,2,16,25,1,42,44,42,2,5
"31",7,2,17,25,1,42,39,42,3,5
"32",7,2,18,25,1,42,41,42,1,5
"33",7,2,19,25,1,42,42,42,0,5
"34",7,2,20,25,1,42,43,42,1,5
"35",7,2,21,25,1,42,42,42,0,5
"36",7,2,22,25,1,42,41,42,1,5
"37",7,2,23,25,1,42,42,42,0,5
"38",7,2,24,25,1,42,42,42,0,5
"39",7,2,25,25,1,42,42,42,0,5
"40",7,3,1,25,1,43,44,65,21,5
"41",7,3,2,25,1,43,43,44,1,5
"42",7,3,3,25,1,43,44,44,0,5
"43",7,3,4,25,1,43,43,44,1,5
"44",7,3,5,25,1,43,44,43,1,5
"45",7,3,6,25,1,43,41,43,2,5
"46",7,3,7,25,1,43,42,43,1,5
"47",7,3,8,25,1,43,43,43,0,5
"48",7,3,9,25,1,43,43,42,1,5
"49",7,3,10,25,1,43,41,42,1,5
"50",7,3,11,25,1,43,42,42,0,5
"51",7,3,12,25,1,43,42,42,0,5
"52",7,3,13,25,1,43,44,42,2,5
"53",7,3,14,25,1,43,42,43,1,5
"54",7,3,15,25,1,43,44,42,2,5
"55",7,3,16,25,1,43,43,43,0,5
"56",7,3,17,25,1,43,42,43,1,5
"57",7,3,18,25,1,43,43,43,0,5
"58",7,3,19,25,1,43,43,42,1,5
"59",7,3,20,25,1,43,43,42,1,5
"60",7,3,21,25,1,43,43,43,0,5
"61",7,3,22,25,1,43,41,42,1,5
"62",7,3,23,25,1,43,42,42,0,5
"63",7,3,24,25,1,43,43,43,0,5
"64",7,3,25,25,1,43,43,43,0,5
"65",7,4,1,8,10,60,61,44,17,1
"66",7,4,2,8,10,60,56,61,5,1
"67",7,4,3,8,10,60,53,56,3,1
"68",7,4,4,8,10,60,61,53,8,1
"69",7,4,5,8,10,60,57,61,4,1
"70",7,4,6,8,10,60,62,58,4,1
"71",7,4,7,8,10,60,57,61,4,1
"72",7,4,8,8,10,60,65,61,4,1
"73",7,5,1,6,10,49,53,65,12,1
"74",7,5,2,6,10,49,50,53,3,1
"75",7,5,3,6,10,49,49,53,4,1
"76",7,5,4,6,10,49,44,49,5,1
"77",7,5,5,6,10,49,48,37,11,1
"78",7,5,6,6,10,49,44,56,12,1
"79",7,6,1,4,100,70,74,67,7,1
"80",7,6,2,4,100,70,62,73,11,1
"81",7,6,3,4,100,70,84,60,24,1
"82",7,6,4,4,100,70,92,85,7,1
"83",7,7,1,6,1,25,23,63,40,3
"84",7,7,2,6,1,25,24,60,36,3
"85",7,7,3,6,1,25,25,22,3,3
"86",7,7,4,6,1,25,27,22,5,3
"87",7,7,5,6,1,25,25,26,1,3
"88",7,7,6,6,1,25,23,25,2,3
