"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",21,1,1,7,10,69,63,42,21,3
"2",21,1,2,7,10,69,65,65,0,3
"3",21,1,3,7,10,69,74,65,9,3
"4",21,1,4,7,10,69,71,66,5,3
"5",21,1,5,7,10,69,67,70,3,3
"6",21,1,6,7,10,69,65,70,5,3
"7",21,1,7,7,10,69,73,67,6,3
"8",21,2,1,4,0.1,49,49,60,11,1
"9",21,2,2,4,0.1,49,49,50,1,1
"10",21,2,3,4,0.1,49,49,49,0,1
"11",21,2,4,4,0.1,49,49,49,0,1
"12",21,3,1,5,1,66,67,64,3,1
"13",21,3,2,5,1,66,65,64,1,1
"14",21,3,3,5,1,66,67,65,2,1
"15",21,3,4,5,1,66,66,65,1,1
"16",21,3,5,5,1,66,65,66,1,1
"17",21,4,1,4,10,61,65,69,4,1
"18",21,4,2,4,10,61,63,65,2,1
"19",21,4,3,4,10,61,64,65,1,1
"20",21,4,4,4,10,61,64,65,1,1
"21",21,5,1,3,10,66,75,36,39,1
"22",21,5,2,3,10,66,64,74,10,1
"23",21,5,3,3,10,66,66,67,1,1
"24",21,6,1,5,1,37,37,62,25,1
"25",21,6,2,5,1,37,36,27,9,1
"26",21,6,3,5,1,37,37,35,2,1
"27",21,6,4,5,1,37,38,37,1,1
"28",21,6,5,5,1,37,37,37,0,1
"29",21,7,1,3,0.1,65,66,64,2,1
"30",21,7,2,3,0.1,65,64,65,1,1
"31",21,7,3,3,0.1,65,65,65,0,1
"32",21,8,1,3,100,23,17,70,53,1
"33",21,8,2,3,100,23,16,14,2,1
"34",21,8,3,3,100,23,42,14,28,1
"35",21,9,1,3,1000,56,99,66,33,1
"36",21,9,2,3,1000,56,74,86,12,1
"37",21,9,3,3,1000,56,66,82,16,1
"38",21,10,1,3,10,79,75,65,10,1
"39",21,10,2,3,10,79,79,69,10,1
"40",21,10,3,3,10,79,74,76,2,1
"41",21,11,1,3,100,20,4,68,64,1
"42",21,11,2,3,100,20,28,69,41,1
"43",21,11,3,3,100,20,11,38,27,1
"44",21,12,1,3,1,68,68,66,2,1
"45",21,12,2,3,1,68,70,69,1,1
"46",21,12,3,3,1,68,67,68,1,1
"47",21,13,1,5,10,49,47,61,14,1
"48",21,13,2,5,10,49,47,48,1,1
"49",21,13,3,5,10,49,50,47,3,1
"50",21,13,4,5,10,49,51,47,4,1
"51",21,13,5,5,10,49,47,51,4,1
"52",21,14,1,3,10,57,58,63,5,1
"53",21,14,2,3,10,57,63,61,2,1
"54",21,14,3,3,10,57,58,65,7,1
"55",21,15,1,3,1,36,36,69,33,1
"56",21,15,2,3,1,36,36,27,9,1
"57",21,15,3,3,1,36,36,36,0,1
"58",21,16,1,3,0.1,22,22,67,45,1
"59",21,16,2,3,0.1,22,22,16,6,1
"60",21,16,3,3,0.1,22,22,22,0,1
"61",21,17,1,7,1,70,70,68,2,1
"62",21,17,2,7,1,70,70,69,1,1
"63",21,17,3,7,1,70,71,70,1,1
"64",21,17,4,7,1,70,68,70,2,1
"65",21,17,5,7,1,70,70,69,1,1
"66",21,17,6,7,1,70,69,70,1,1
"67",21,17,7,7,1,70,71,70,1,1
"68",21,18,1,3,10,20,22,69,47,1
"69",21,18,2,3,10,20,18,14,4,1
"70",21,18,3,3,10,20,19,18,1,1
"71",21,19,1,3,100,28,5,66,61,1
"72",21,19,2,3,100,28,10,5,5,1
"73",21,19,3,3,100,28,21,11,10,1
"74",21,20,1,3,10,72,68,63,5,1
"75",21,20,2,3,10,72,71,68,3,1
"76",21,20,3,3,10,72,73,68,5,1
"77",21,21,1,3,0.1,78,78,65,13,1
"78",21,21,2,3,0.1,78,78,77,1,1
"79",21,21,3,3,0.1,78,78,76,2,1
