"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",19,1,1,4,1,70,70,61,9,4
"2",19,1,2,4,1,70,69,70,1,4
"3",19,1,3,4,1,70,69,68,1,4
"4",19,1,4,4,1,70,69,69,0,4
"5",19,2,1,14,10,63,64,55,9,1
"6",19,2,2,14,10,63,68,63,5,1
"7",19,2,3,14,10,63,62,66,4,1
"8",19,2,4,14,10,63,71,67,4,1
"9",19,2,5,14,10,63,66,64,2,1
"10",19,2,6,14,10,63,64,65,1,1
"11",19,2,7,14,10,63,68,64,4,1
"12",19,2,8,14,10,63,62,64,2,1
"13",19,2,9,14,10,63,61,64,3,1
"14",19,2,10,14,10,63,63,64,1,1
"15",19,2,11,14,10,63,66,64,2,1
"16",19,2,12,14,10,63,58,64,6,1
"17",19,2,13,14,10,63,62,64,2,1
"18",19,2,14,14,10,63,68,64,4,1
"19",19,3,1,6,10,62,57,23,34,2
"20",19,3,2,6,10,62,62,48,14,2
"21",19,3,3,6,10,62,64,62,2,2
"22",19,3,4,6,10,62,61,64,3,2
"23",19,3,5,6,10,62,60,64,4,2
"24",19,3,6,6,10,62,57,64,7,2
"25",19,4,1,3,1,39,40,69,29,5
"26",19,4,2,3,1,39,38,38,0,5
"27",19,4,3,3,1,39,38,38,0,5
"28",19,5,1,6,1000,70,44,81,37,3
"29",19,5,2,6,1000,70,84,39,45,3
"30",19,5,3,6,1000,70,69,29,40,3
"31",19,5,4,6,1000,70,92,7,85,3
"32",19,5,5,6,1000,70,25,98,73,3
"33",19,5,6,6,1000,70,79,50,29,3
"34",19,6,1,3,1000,53,36,74,38,2
"35",19,6,2,3,1000,53,13,26,13,2
"36",19,6,3,3,1000,53,18,14,4,2
"37",19,7,1,5,0.1,37,37,11,26,4
"38",19,7,2,5,0.1,37,36,26,10,4
"39",19,7,3,5,0.1,37,37,36,1,4
"40",19,7,4,5,0.1,37,37,36,1,4
"41",19,7,5,5,0.1,37,37,37,0,4
"42",19,8,1,4,1000,35,29,30,1,3
"43",19,8,2,4,1000,35,20,29,9,3
"44",19,8,3,4,1000,35,58,20,38,3
"45",19,8,4,4,1000,35,30,28,2,3
"46",19,9,1,4,10,28,28,69,41,2
"47",19,9,2,4,10,28,25,15,10,2
"48",19,9,3,4,10,28,29,24,5,2
"49",19,9,4,4,10,28,25,31,6,2
"50",19,10,1,3,0.1,69,69,67,2,5
"51",19,10,2,3,0.1,69,69,68,1,5
"52",19,10,3,3,0.1,69,69,69,0,5
"53",19,11,1,4,10,23,24,70,46,3
"54",19,11,2,4,10,23,22,20,2,3
"55",19,11,3,4,10,23,23,22,1,3
"56",19,11,4,4,10,23,30,23,7,3
"57",19,12,1,3,100,37,43,27,16,1
"58",19,12,2,3,100,37,18,35,17,1
"59",19,12,3,3,100,37,35,23,12,1
"60",19,13,1,4,1,37,36,25,11,4
"61",19,13,2,4,1,37,37,30,7,4
"62",19,13,3,4,1,37,37,33,4,4
"63",19,13,4,4,1,37,36,37,1,4
"64",19,14,1,3,100,41,51,27,24,2
"65",19,14,2,3,100,41,29,48,19,2
"66",19,14,3,3,100,41,44,45,1,2
"67",19,15,1,6,100,47,50,29,21,2
"68",19,15,2,6,100,47,65,45,20,2
"69",19,15,3,6,100,47,41,62,21,2
"70",19,15,4,6,100,47,35,48,13,2
"71",19,15,5,6,100,47,35,43,8,2
"72",19,15,6,6,100,47,46,36,10,2
"73",19,16,1,3,10,74,75,38,37,4
"74",19,16,2,3,10,74,74,79,5,4
"75",19,16,3,3,10,74,75,77,2,4
"76",19,17,1,3,1000,32,23,61,38,1
"77",19,17,2,3,1000,32,100,19,81,1
"78",19,17,3,3,1000,32,46,29,17,1
"79",19,18,1,3,10,27,21,18,3,3
"80",19,18,2,3,10,27,31,17,14,3
"81",19,18,3,3,10,27,26,28,2,3
"82",19,19,1,1,1000,26,15,62,47,2
