"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",6,1,1,4,100,68,77,88,11,6
"2",6,1,2,4,100,68,72,86,14,6
"3",6,1,3,4,100,68,71,82,11,6
"4",6,1,4,4,100,68,65,72,7,6
"5",6,2,1,3,100,65,63,80,17,6
"6",6,2,2,3,100,65,85,64,21,6
"7",6,2,3,3,100,65,53,35,18,6
"8",6,3,1,50,1,51,51,62,11,7
"9",6,3,2,50,1,51,51,74,23,7
"10",6,3,3,50,1,51,51,77,26,7
"11",6,3,4,50,1,51,50,82,32,7
"12",6,3,5,50,1,51,49,79,30,7
"13",6,3,6,50,1,51,51,82,31,7
"14",6,3,7,50,1,51,51,78,27,7
"15",6,3,8,50,1,51,50,71,21,7
"16",6,3,9,50,1,51,50,70,20,7
"17",6,3,10,50,1,51,51,78,27,7
"18",6,3,11,50,1,51,50,82,32,7
"19",6,3,12,50,1,51,49,86,37,7
"20",6,3,13,50,1,51,50,75,25,7
"21",6,3,14,50,1,51,51,67,16,7
"22",6,3,15,50,1,51,51,83,32,7
"23",6,3,16,50,1,51,50,71,21,7
"24",6,3,17,50,1,51,52,74,22,7
"25",6,3,18,50,1,51,50,86,36,7
"26",6,3,19,50,1,51,52,79,27,7
"27",6,3,20,50,1,51,51,72,21,7
"28",6,3,21,50,1,51,51,66,15,7
"29",6,3,22,50,1,51,51,86,35,7
"30",6,3,23,50,1,51,52,86,34,7
"31",6,3,24,50,1,51,50,76,26,7
"32",6,3,25,50,1,51,50,77,27,7
"33",6,3,26,50,1,51,52,92,40,7
"34",6,3,27,50,1,51,52,87,35,7
"35",6,3,28,50,1,51,51,80,29,7
"36",6,3,29,50,1,51,51,78,27,7
"37",6,3,30,50,1,51,51,88,37,7
"38",6,3,31,50,1,51,51,91,40,7
"39",6,3,32,50,1,51,51,85,34,7
"40",6,3,33,50,1,51,52,77,25,7
"41",6,3,34,50,1,51,53,86,33,7
"42",6,3,35,50,1,51,51,64,13,7
"43",6,3,36,50,1,51,51,79,28,7
"44",6,3,37,50,1,51,52,78,26,7
"45",6,3,38,50,1,51,50,67,17,7
"46",6,3,39,50,1,51,51,77,26,7
"47",6,3,40,50,1,51,50,76,26,7
"48",6,3,41,50,1,51,53,68,15,7
"49",6,3,42,50,1,51,51,86,35,7
"50",6,3,43,50,1,51,49,81,32,7
"51",6,3,44,50,1,51,51,73,22,7
"52",6,3,45,50,1,51,51,79,28,7
"53",6,3,46,50,1,51,51,76,25,7
"54",6,3,47,50,1,51,52,74,22,7
"55",6,3,48,50,1,51,49,76,27,7
"56",6,3,49,50,1,51,51,71,20,7
"57",6,3,50,50,1,51,49,79,30,7
"58",6,4,1,54,10,33,31,63,32,6
"59",6,4,2,54,10,33,29,41,12,6
"60",6,4,3,54,10,33,35,77,42,6
"61",6,4,4,54,10,33,27,64,37,6
"62",6,4,5,54,10,33,37,79,42,6
"63",6,4,6,54,10,33,31,66,35,6
"64",6,4,7,54,10,33,31,75,44,6
"65",6,4,8,54,10,33,34,80,46,6
"66",6,4,9,54,10,33,37,72,35,6
"67",6,4,10,54,10,33,29,77,48,6
"68",6,4,11,54,10,33,25,67,42,6
"69",6,4,12,54,10,33,34,66,32,6
"70",6,4,13,54,10,33,29,73,44,6
"71",6,4,14,54,10,33,38,74,36,6
"72",6,4,15,54,10,33,31,69,38,6
"73",6,4,16,54,10,33,37,69,32,6
"74",6,4,17,54,10,33,32,78,46,6
"75",6,4,18,54,10,33,32,73,41,6
"76",6,4,19,54,10,33,33,72,39,6
"77",6,4,20,54,10,33,38,63,25,6
"78",6,4,21,54,10,33,32,74,42,6
"79",6,4,22,54,10,33,38,35,3,6
"80",6,4,23,54,10,33,28,70,42,6
"81",6,4,24,54,10,33,33,73,40,6
"82",6,4,25,54,10,33,37,40,3,6
"83",6,4,26,54,10,33,29,73,44,6
"84",6,4,27,54,10,33,32,75,43,6
"85",6,4,28,54,10,33,38,72,34,6
"86",6,4,29,54,10,33,35,75,40,6
"87",6,4,30,54,10,33,34,75,41,6
"88",6,4,31,54,10,33,35,75,40,6
"89",6,4,32,54,10,33,33,69,36,6
"90",6,4,33,54,10,33,30,33,3,6
"91",6,4,34,54,10,33,32,73,41,6
"92",6,4,35,54,10,33,38,67,29,6
"93",6,4,36,54,10,33,32,65,33,6
"94",6,4,37,54,10,33,30,35,5,6
"95",6,4,38,54,10,33,27,72,45,6
"96",6,4,39,54,10,33,38,74,36,6
"97",6,4,40,54,10,33,29,74,45,6
"98",6,4,41,54,10,33,31,73,42,6
"99",6,4,42,54,10,33,35,33,2,6
"100",6,4,43,54,10,33,34,71,37,6
"101",6,4,44,54,10,33,35,39,4,6
"102",6,4,45,54,10,33,37,74,37,6
"103",6,4,46,54,10,33,41,64,23,6
"104",6,4,47,54,10,33,30,65,35,6
"105",6,4,48,54,10,33,38,65,27,6
"106",6,4,49,54,10,33,34,75,41,6
"107",6,4,50,54,10,33,35,66,31,6
"108",6,4,51,54,10,33,33,68,35,6
"109",6,4,52,54,10,33,26,88,62,6
"110",6,4,53,54,10,33,32,61,29,6
"111",6,4,54,54,10,33,31,65,34,6
"112",6,5,1,4,10,57,61,61,0,6
"113",6,5,2,4,10,57,58,74,16,6
"114",6,5,3,4,10,57,59,71,12,6
"115",6,5,4,4,10,57,55,68,13,6
"116",6,6,1,3,0.1,78,78,66,12,7
"117",6,6,2,3,0.1,78,78,61,17,7
"118",6,6,3,3,0.1,78,78,41,37,7
