"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",9,1,1,18,1000,27,43,74,31,5
"2",9,1,2,18,1000,27,51,68,17,5
"3",9,1,3,18,1000,27,22,69,47,5
"4",9,1,4,18,1000,27,58,81,23,5
"5",9,1,5,18,1000,27,19,68,49,5
"6",9,1,6,18,1000,27,11,78,67,5
"7",9,1,7,18,1000,27,48,66,18,5
"8",9,1,8,18,1000,27,45,69,24,5
"9",9,1,9,18,1000,27,36,67,31,5
"10",9,1,10,18,1000,27,53,80,27,5
"11",9,1,11,18,1000,27,10,70,60,5
"12",9,1,12,18,1000,27,62,68,6,5
"13",9,1,13,18,1000,27,32,88,56,5
"14",9,1,14,18,1000,27,18,78,60,5
"15",9,1,15,18,1000,27,42,74,32,5
"16",9,1,16,18,1000,27,66,71,5,5
"17",9,1,17,18,1000,27,87,65,22,5
"18",9,1,18,18,1000,27,13,37,24,5
"19",9,2,1,44,100,44,42,66,24,5
"20",9,2,2,44,100,44,48,70,22,5
"21",9,2,3,44,100,44,48,72,24,5
"22",9,2,4,44,100,44,40,70,30,5
"23",9,2,5,44,100,44,38,70,32,5
"24",9,2,6,44,100,44,59,69,10,5
"25",9,2,7,44,100,44,22,67,45,5
"26",9,2,8,44,100,44,66,69,3,5
"27",9,2,9,44,100,44,54,83,29,5
"28",9,2,10,44,100,44,50,76,26,5
"29",9,2,11,44,100,44,40,77,37,5
"30",9,2,12,44,100,44,46,76,30,5
"31",9,2,13,44,100,44,32,36,4,5
"32",9,2,14,44,100,44,41,90,49,5
"33",9,2,15,44,100,44,55,75,20,5
"34",9,2,16,44,100,44,57,68,11,5
"35",9,2,17,44,100,44,51,66,15,5
"36",9,2,18,44,100,44,58,69,11,5
"37",9,2,19,44,100,44,48,83,35,5
"38",9,2,20,44,100,44,38,34,4,5
"39",9,2,21,44,100,44,42,82,40,5
"40",9,2,22,44,100,44,48,72,24,5
"41",9,2,23,44,100,44,34,71,37,5
"42",9,2,24,44,100,44,34,67,33,5
"43",9,2,25,44,100,44,69,69,0,5
"44",9,2,26,44,100,44,53,78,25,5
"45",9,2,27,44,100,44,34,71,37,5
"46",9,2,28,44,100,44,35,64,29,5
"47",9,2,29,44,100,44,40,41,1,5
"48",9,2,30,44,100,44,47,67,20,5
"49",9,2,31,44,100,44,39,73,34,5
"50",9,2,32,44,100,44,45,83,38,5
"51",9,2,33,44,100,44,53,71,18,5
"52",9,2,34,44,100,44,37,65,28,5
"53",9,2,35,44,100,44,42,43,1,5
"54",9,2,36,44,100,44,44,80,36,5
"55",9,2,37,44,100,44,45,67,22,5
"56",9,2,38,44,100,44,46,73,27,5
"57",9,2,39,44,100,44,43,79,36,5
"58",9,2,40,44,100,44,36,72,36,5
"59",9,2,41,44,100,44,37,69,32,5
"60",9,2,42,44,100,44,35,71,36,5
"61",9,2,43,44,100,44,54,61,7,5
"62",9,2,44,44,100,44,40,69,29,5
"63",9,3,1,3,0.1,66,66,79,13,6
"64",9,3,2,3,0.1,66,66,73,7,6
"65",9,3,3,3,0.1,66,65,60,5,6
"66",9,4,1,3,0.1,76,76,76,0,7
"67",9,4,2,3,0.1,76,76,68,8,7
"68",9,4,3,3,0.1,76,76,75,1,7
"69",9,5,1,25,1000,77,77,68,9,6
"70",9,5,2,25,1000,77,68,73,5,6
"71",9,5,3,25,1000,77,88,67,21,6
"72",9,5,4,25,1000,77,48,75,27,6
"73",9,5,5,25,1000,77,67,66,1,6
"74",9,5,6,25,1000,77,36,69,33,6
"75",9,5,7,25,1000,77,88,76,12,6
"76",9,5,8,25,1000,77,52,75,23,6
"77",9,5,9,25,1000,77,31,75,44,6
