"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",2,1,1,12,1,53,52,86,34,6
"2",2,1,2,12,1,53,52,100,48,6
"3",2,1,3,12,1,53,52,67,15,6
"4",2,1,4,12,1,53,53,70,17,6
"5",2,1,5,12,1,53,54,73,19,6
"6",2,1,6,12,1,53,53,75,22,6
"7",2,1,7,12,1,53,53,79,26,6
"8",2,1,8,12,1,53,53,91,38,6
"9",2,1,9,12,1,53,53,73,20,6
"10",2,1,10,12,1,53,52,80,28,6
"11",2,1,11,12,1,53,54,78,24,6
"12",2,1,12,12,1,53,54,74,20,6
"13",2,2,1,59,1,74,75,73,2,6
"14",2,2,2,59,1,74,74,73,1,6
"15",2,2,3,59,1,74,74,86,12,6
"16",2,2,4,59,1,74,76,89,13,6
"17",2,2,5,59,1,74,73,75,2,6
"18",2,2,6,59,1,74,76,62,14,6
"19",2,2,7,59,1,74,75,76,1,6
"20",2,2,8,59,1,74,75,29,46,6
"21",2,2,9,59,1,74,74,93,19,6
"22",2,2,10,59,1,74,75,38,37,6
"23",2,2,11,59,1,74,74,74,0,6
"24",2,2,12,59,1,74,74,89,15,6
"25",2,2,13,59,1,74,73,74,1,6
"26",2,2,14,59,1,74,73,73,0,6
"27",2,2,15,59,1,74,74,83,9,6
"28",2,2,16,59,1,74,75,68,7,6
"29",2,2,17,59,1,74,74,72,2,6
"30",2,2,18,59,1,74,74,67,7,6
"31",2,2,19,59,1,74,74,71,3,6
"32",2,2,20,59,1,74,73,70,3,6
"33",2,2,21,59,1,74,75,72,3,6
"34",2,2,22,59,1,74,75,29,46,6
"35",2,2,23,59,1,74,75,79,4,6
"36",2,2,24,59,1,74,74,82,8,6
"37",2,2,25,59,1,74,73,81,8,6
"38",2,2,26,59,1,74,74,85,11,6
"39",2,2,27,59,1,74,74,71,3,6
"40",2,2,28,59,1,74,75,77,2,6
"41",2,2,29,59,1,74,72,76,4,6
"42",2,2,30,59,1,74,74,84,10,6
"43",2,2,31,59,1,74,75,73,2,6
"44",2,2,32,59,1,74,76,71,5,6
"45",2,2,33,59,1,74,73,77,4,6
"46",2,2,34,59,1,74,74,95,21,6
"47",2,2,35,59,1,74,73,37,36,6
"48",2,2,36,59,1,74,74,66,8,6
"49",2,2,37,59,1,74,75,86,11,6
"50",2,2,38,59,1,74,74,74,0,6
"51",2,2,39,59,1,74,75,27,48,6
"52",2,2,40,59,1,74,74,68,6,6
"53",2,2,41,59,1,74,73,71,2,6
"54",2,2,42,59,1,74,75,24,51,6
"55",2,2,43,59,1,74,73,63,10,6
"56",2,2,44,59,1,74,74,60,14,6
"57",2,2,45,59,1,74,73,72,1,6
"58",2,2,46,59,1,74,75,69,6,6
"59",2,2,47,59,1,74,74,67,7,6
"60",2,2,48,59,1,74,73,69,4,6
"61",2,2,49,59,1,74,73,75,2,6
"62",2,2,50,59,1,74,73,77,4,6
"63",2,2,51,59,1,74,74,71,3,6
"64",2,2,52,59,1,74,74,78,4,6
"65",2,2,53,59,1,74,73,66,7,6
"66",2,2,54,59,1,74,74,76,2,6
"67",2,2,55,59,1,74,73,77,4,6
"68",2,2,56,59,1,74,74,34,40,6
"69",2,2,57,59,1,74,75,74,1,6
"70",2,2,58,59,1,74,75,94,19,6
"71",2,2,59,59,1,74,73,72,1,6
