"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",11,1,1,3,1000,48,29,7,22,1
"2",11,1,2,3,1000,48,100,27,73,1
"3",11,1,3,3,1000,48,24,71,47,1
"4",11,2,1,14,100,66,62,73,11,7
"5",11,2,2,14,100,66,71,64,7,7
"6",11,2,3,14,100,66,56,67,11,7
"7",11,2,4,14,100,66,55,56,1,7
"8",11,2,5,14,100,66,59,55,4,7
"9",11,2,6,14,100,66,68,56,12,7
"10",11,2,7,14,100,66,70,61,9,7
"11",11,2,8,14,100,66,73,64,9,7
"12",11,2,9,14,100,66,78,69,9,7
"13",11,2,10,14,100,66,59,74,15,7
"14",11,2,11,14,100,66,71,52,19,7
"15",11,2,12,14,100,66,66,68,2,7
"16",11,2,13,14,100,66,66,71,5,7
"17",11,2,14,14,100,66,66,66,0,7
"18",11,3,1,12,100,20,16,89,73,5
"19",11,3,2,12,100,20,28,10,18,5
"20",11,3,3,12,100,20,9,27,18,5
"21",11,3,4,12,100,20,24,28,4,5
"22",11,3,5,12,100,20,19,30,11,5
"23",11,3,6,12,100,20,20,36,16,5
"24",11,3,7,12,100,20,20,15,5,5
"25",11,3,8,12,100,20,31,25,6,5
"26",11,3,9,12,100,20,23,24,1,5
"27",11,3,10,12,100,20,28,20,8,5
"28",11,3,11,12,100,20,12,29,17,5
"29",11,3,12,12,100,20,30,21,9,5
"30",11,4,1,3,0.1,67,67,84,17,3
"31",11,4,2,3,0.1,67,67,74,7,3
"32",11,4,3,3,0.1,67,67,67,0,3
"33",11,5,1,15,1000,25,36,81,45,1
"34",11,5,2,15,1000,25,10,23,13,1
"35",11,5,3,15,1000,25,43,21,22,1
"36",11,5,4,15,1000,25,23,41,18,1
"37",11,5,5,15,1000,25,15,18,3,1
"38",11,5,6,15,1000,25,57,31,26,1
"39",11,5,7,15,1000,25,59,37,22,1
"40",11,5,8,15,1000,25,20,55,35,1
"41",11,5,9,15,1000,25,65,25,40,1
"42",11,5,10,15,1000,25,34,66,32,1
"43",11,5,11,15,1000,25,29,63,34,1
"44",11,5,12,15,1000,25,11,63,52,1
"45",11,5,13,15,1000,25,26,69,43,1
"46",11,5,14,15,1000,25,61,39,22,1
"47",11,5,15,15,1000,25,57,36,21,1
"48",11,6,1,8,1,60,59,70,11,6
"49",11,6,2,8,1,60,60,59,1,6
"50",11,6,3,8,1,60,60,61,1,6
"51",11,6,4,8,1,60,59,60,1,6
"52",11,6,5,8,1,60,58,59,1,6
"53",11,6,6,8,1,60,60,57,3,6
"54",11,6,7,8,1,60,61,59,2,6
"55",11,6,8,8,1,60,60,60,0,6
"56",11,7,1,3,0.1,60,60,72,12,6
"57",11,7,2,3,0.1,60,60,61,1,6
"58",11,7,3,3,0.1,60,60,60,0,6
"59",11,8,1,5,100,43,38,90,52,7
"60",11,8,2,5,100,43,51,25,26,7
"61",11,8,3,5,100,43,53,45,8,7
"62",11,8,4,5,100,43,39,51,12,7
"63",11,8,5,5,100,43,45,45,0,7
"64",11,9,1,5,1,62,60,70,10,7
"65",11,9,2,5,1,62,63,62,1,7
"66",11,9,3,5,1,62,62,61,1,7
"67",11,9,4,5,1,62,61,62,1,7
"68",11,9,5,5,1,62,61,61,0,7
"69",11,10,1,3,1,27,27,78,51,5
"70",11,10,2,3,1,27,27,27,0,5
"71",11,10,3,3,1,27,27,32,5,5
"72",11,11,1,1,0.1,29,29,67,38,4
