"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",20,1,1,3,100,34,55,27,28,2
"2",20,1,2,3,100,34,31,65,34,2
"3",20,1,3,3,100,34,33,44,11,2
"4",20,2,1,3,100,30,22,62,40,1
"5",20,2,2,3,100,30,30,43,13,1
"6",20,2,3,3,100,30,45,70,25,1
"7",20,3,1,3,1000,63,76,44,32,5
"8",20,3,2,3,1000,63,42,90,48,5
"9",20,3,3,3,1000,63,26,42,16,5
"10",20,4,1,3,1,70,68,29,39,7
"11",20,4,2,3,1,70,70,68,2,7
"12",20,4,3,3,1,70,71,72,1,7
"13",20,5,1,3,1000,23,14,67,53,5
"14",20,5,2,3,1000,23,20,53,33,5
"15",20,5,3,3,1000,23,38,35,3,5
"16",20,6,1,3,0.1,78,78,88,10,7
"17",20,6,2,3,0.1,78,78,70,8,7
"18",20,6,3,3,0.1,78,78,78,0,7
"19",20,7,1,3,1,32,33,62,29,6
"20",20,7,2,3,1,32,33,52,19,6
"21",20,7,3,3,1,32,32,33,1,6
"22",20,8,1,3,0.1,70,70,71,1,7
"23",20,8,2,3,0.1,70,71,70,1,7
"24",20,8,3,3,0.1,70,70,72,2,7
"25",20,9,1,3,1,73,74,59,15,7
"26",20,9,2,3,1,73,72,47,25,7
"27",20,9,3,3,1,73,72,72,0,7
"28",20,10,1,3,1,48,48,63,15,4
"29",20,10,2,3,1,48,47,48,1,4
"30",20,10,3,3,1,48,48,47,1,4
"31",20,11,1,3,100,74,96,43,53,3
"32",20,11,2,3,100,74,73,97,24,3
"33",20,11,3,3,100,74,69,73,4,3
"34",20,12,1,3,10,31,29,37,8,6
"35",20,12,2,3,10,31,33,45,12,6
"36",20,12,3,3,10,31,32,31,1,6
"37",20,13,1,3,0.1,25,25,34,9,7
"38",20,13,2,3,0.1,25,25,25,0,7
"39",20,13,3,3,0.1,25,25,25,0,7
"40",20,14,1,3,0.1,41,41,74,33,6
"41",20,14,2,3,0.1,41,41,42,1,6
"42",20,14,3,3,0.1,41,41,41,0,6
"43",20,15,1,3,100,59,41,69,28,2
"44",20,15,2,3,100,59,45,40,5,2
"45",20,15,3,3,100,59,52,45,7,2
"46",20,16,1,3,10,75,79,61,18,1
"47",20,16,2,3,10,75,71,78,7,1
"48",20,16,3,3,10,75,78,74,4,1
"49",20,17,1,3,1000,46,59,64,5,1
"50",20,17,2,3,1000,46,42,34,8,1
"51",20,17,3,3,1000,46,19,56,37,1
"52",20,18,1,3,1000,51,37,30,7,1
"53",20,18,2,3,1000,51,50,39,11,1
"54",20,18,3,3,1000,51,82,51,31,1
"55",20,19,1,3,10,35,33,75,42,3
"56",20,19,2,3,10,35,36,58,22,3
"57",20,19,3,3,10,35,35,41,6,3
"58",20,20,1,1,0.1,46,46,66,20,6
