"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",34,1,1,3,100,56,58,57,1,5
"2",34,1,2,3,100,56,71,55,16,5
"3",34,1,3,3,100,56,51,71,20,5
"4",34,2,1,3,100,29,10,61,51,7
"5",34,2,2,3,100,29,17,44,27,7
"6",34,2,3,3,100,29,3,30,27,7
"7",34,3,1,3,10,20,26,58,32,6
"8",34,3,2,3,10,20,21,62,41,6
"9",34,3,3,3,10,20,18,29,11,6
"10",34,4,1,6,10,22,27,63,36,7
"11",34,4,2,6,10,22,23,56,33,7
"12",34,4,3,6,10,22,18,60,42,7
"13",34,4,4,6,10,22,27,38,11,7
"14",34,4,5,6,10,22,25,35,10,7
"15",34,4,6,6,10,22,17,40,23,7
"16",34,5,1,3,1,68,68,40,28,6
"17",34,5,2,3,1,68,69,69,0,6
"18",34,5,3,3,1,68,68,65,3,6
"19",34,6,1,3,10,77,75,64,11,6
"20",34,6,2,3,10,77,80,72,8,6
"21",34,6,3,3,10,77,76,81,5,6
"22",34,7,1,3,1000,76,93,65,28,6
"23",34,7,2,3,1000,76,75,89,14,6
"24",34,7,3,3,1000,76,54,72,18,6
"25",34,8,1,3,1,22,20,68,48,6
"26",34,8,2,3,1,22,24,65,41,6
"27",34,8,3,3,1,22,21,59,38,6
"28",34,9,1,4,100,41,42,65,23,6
"29",34,9,2,4,100,41,54,36,18,6
"30",34,9,3,4,100,41,54,43,11,6
"31",34,9,4,4,100,41,44,53,9,6
"32",34,10,1,3,1000,64,17,62,45,6
"33",34,10,2,3,1000,64,50,66,16,6
"34",34,10,3,3,1000,64,55,58,3,6
"35",34,11,1,3,0.1,70,70,59,11,6
"36",34,11,2,3,0.1,70,70,60,10,6
"37",34,11,3,3,0.1,70,70,66,4,6
"38",34,12,1,3,0.1,74,74,62,12,6
"39",34,12,2,3,0.1,74,74,61,13,6
"40",34,12,3,3,0.1,74,74,63,11,6
"41",34,13,1,3,100,38,30,65,35,6
"42",34,13,2,3,100,38,40,63,23,6
"43",34,13,3,3,100,38,55,71,16,6
"44",34,14,1,3,100,49,49,66,17,5
"45",34,14,2,3,100,49,62,60,2,5
"46",34,14,3,3,100,49,51,66,15,5
"47",34,15,1,3,1,42,42,64,22,6
"48",34,15,2,3,1,42,42,63,21,6
"49",34,15,3,3,1,42,41,65,24,6
"50",34,16,1,3,1,22,20,66,46,7
"51",34,16,2,3,1,22,22,67,45,7
"52",34,16,3,3,1,22,22,65,43,7
"53",34,17,1,3,0.1,66,65,67,2,6
"54",34,17,2,3,0.1,66,66,64,2,6
"55",34,17,3,3,0.1,66,66,70,4,6
"56",34,18,1,3,10,57,58,64,6,6
"57",34,18,2,3,10,57,54,62,8,6
"58",34,18,3,3,10,57,61,58,3,6
"59",34,19,1,4,1,57,57,58,1,6
"60",34,19,2,4,1,57,57,57,0,6
"61",34,19,3,4,1,57,55,54,1,6
"62",34,19,4,4,1,57,58,58,0,6
"63",34,20,1,3,100,35,38,58,20,6
"64",34,20,2,3,100,35,33,62,29,6
"65",34,20,3,3,100,35,46,59,13,6
"66",34,21,1,3,0.1,52,52,66,14,6
"67",34,21,2,3,0.1,52,52,64,12,6
"68",34,21,3,3,0.1,52,52,65,13,6
"69",34,22,1,3,100,43,51,62,11,6
"70",34,22,2,3,100,43,61,57,4,6
"71",34,22,3,3,100,43,47,61,14,6
"72",34,23,1,3,0.1,62,62,59,3,6
"73",34,23,2,3,0.1,62,62,65,3,6
"74",34,23,3,3,0.1,62,62,65,3,6
"75",34,24,1,3,1,65,64,69,5,6
"76",34,24,2,3,1,65,65,67,2,6
"77",34,24,3,3,1,65,68,71,3,6
"78",34,25,1,3,1000,62,59,72,13,6
"79",34,25,2,3,1000,62,51,68,17,6
"80",34,25,3,3,1000,62,29,63,34,6
"81",34,26,1,3,1,68,68,70,2,6
"82",34,26,2,3,1,68,67,63,4,6
"83",34,26,3,3,1,68,69,67,2,6
"84",34,27,1,3,10,48,46,65,19,6
"85",34,27,2,3,10,48,42,64,22,6
"86",34,27,3,3,10,48,50,67,17,6
"87",34,28,1,3,1,51,51,64,13,5
"88",34,28,2,3,1,51,50,69,19,5
"89",34,28,3,3,1,51,51,69,18,5
"90",34,29,1,4,1000,22,26,63,37,5
"91",34,29,2,4,1000,22,63,61,2,5
"92",34,29,3,4,1000,22,21,65,44,5
"93",34,29,4,4,1000,22,53,60,7,5
"94",34,30,1,3,0.1,76,75,64,11,6
"95",34,30,2,3,0.1,76,77,62,15,6
"96",34,30,3,3,0.1,76,76,61,15,6
"97",34,31,1,3,10,73,67,65,2,6
"98",34,31,2,3,10,73,71,67,4,6
"99",34,31,3,3,10,73,71,62,9,6
"100",34,32,1,3,1000,47,51,65,14,6
"101",34,32,2,3,1000,47,54,61,7,6
"102",34,32,3,3,1000,47,71,61,10,6
"103",34,33,1,3,0.1,44,44,64,20,6
"104",34,33,2,3,0.1,44,44,61,17,6
"105",34,33,3,3,0.1,44,45,68,23,6
"106",34,34,1,3,10,78,79,64,15,6
"107",34,34,2,3,10,78,74,70,4,6
"108",34,34,3,3,10,78,77,64,13,6
