"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",10,1,1,6,10,75,82,65,17,6
"2",10,1,2,6,10,75,71,73,2,6
"3",10,1,3,6,10,75,76,82,6,6
"4",10,1,4,6,10,75,75,77,2,6
"5",10,1,5,6,10,75,72,75,3,6
"6",10,1,6,6,10,75,73,73,0,6
"7",10,2,1,7,1000,33,38,37,1,3
"8",10,2,2,7,1000,33,4,36,32,3
"9",10,2,3,7,1000,33,27,18,9,3
"10",10,2,4,7,1000,33,17,23,6,3
"11",10,2,5,7,1000,33,16,21,5,3
"12",10,2,6,7,1000,33,46,19,27,3
"13",10,2,7,7,1000,33,61,28,33,3
"14",10,3,1,14,100,50,51,62,11,2
"15",10,3,2,14,100,50,45,58,13,2
"16",10,3,3,14,100,50,52,46,6,2
"17",10,3,4,14,100,50,48,45,3,2
"18",10,3,5,14,100,50,53,57,4,2
"19",10,3,6,14,100,50,56,47,9,2
"20",10,3,7,14,100,50,47,54,7,2
"21",10,3,8,14,100,50,38,47,9,2
"22",10,3,9,14,100,50,52,47,5,2
"23",10,3,10,14,100,50,68,47,21,2
"24",10,3,11,14,100,50,64,47,17,2
"25",10,3,12,14,100,50,56,47,9,2
"26",10,3,13,14,100,50,55,47,8,2
"27",10,3,14,14,100,50,32,47,15,2
"28",10,4,1,5,1000,58,21,58,37,2
"29",10,4,2,5,1000,58,32,23,9,2
"30",10,4,3,5,1000,58,4,20,16,2
"31",10,4,4,5,1000,58,20,14,6,2
"32",10,4,5,5,1000,58,74,19,55,2
"33",10,5,1,35,0.1,24,24,61,37,5
"34",10,5,2,35,0.1,24,24,41,17,5
"35",10,5,3,35,0.1,24,24,28,4,5
"36",10,5,4,35,0.1,24,24,24,0,5
"37",10,5,5,35,0.1,24,24,24,0,5
"38",10,5,6,35,0.1,24,24,24,0,5
"39",10,5,7,35,0.1,24,24,24,0,5
"40",10,5,8,35,0.1,24,24,24,0,5
"41",10,5,9,35,0.1,24,24,24,0,5
"42",10,5,10,35,0.1,24,24,24,0,5
"43",10,5,11,35,0.1,24,24,24,0,5
"44",10,5,12,35,0.1,24,24,24,0,5
"45",10,5,13,35,0.1,24,24,24,0,5
"46",10,5,14,35,0.1,24,25,24,1,5
"47",10,5,15,35,0.1,24,24,25,1,5
"48",10,5,16,35,0.1,24,24,25,1,5
"49",10,5,17,35,0.1,24,24,24,0,5
"50",10,5,18,35,0.1,24,24,24,0,5
"51",10,5,19,35,0.1,24,24,24,0,5
"52",10,5,20,35,0.1,24,24,24,0,5
"53",10,5,21,35,0.1,24,24,24,0,5
"54",10,5,22,35,0.1,24,24,24,0,5
"55",10,5,23,35,0.1,24,24,24,0,5
"56",10,5,24,35,0.1,24,24,24,0,5
"57",10,5,25,35,0.1,24,24,24,0,5
"58",10,5,26,35,0.1,24,24,24,0,5
"59",10,5,27,35,0.1,24,25,24,1,5
"60",10,5,28,35,0.1,24,24,24,0,5
"61",10,5,29,35,0.1,24,25,24,1,5
"62",10,5,30,35,0.1,24,24,24,0,5
"63",10,5,31,35,0.1,24,24,25,1,5
"64",10,5,32,35,0.1,24,24,25,1,5
"65",10,5,33,35,0.1,24,24,25,1,5
"66",10,5,34,35,0.1,24,25,25,0,5
"67",10,5,35,35,0.1,24,24,24,0,5
"68",10,6,1,17,10,30,37,100,63,5
"69",10,6,2,17,10,30,31,24,7,5
"70",10,6,3,17,10,30,27,25,2,5
"71",10,6,4,17,10,30,30,28,2,5
"72",10,6,5,17,10,30,28,26,2,5
"73",10,6,6,17,10,30,34,29,5,5
"74",10,6,7,17,10,30,25,26,1,5
"75",10,6,8,17,10,30,33,25,8,5
