"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",22,1,1,4,100,37,42,69,27,3
"2",22,1,2,4,100,37,37,76,39,3
"3",22,1,3,4,100,37,44,18,26,3
"4",22,1,4,4,100,37,43,72,29,3
"5",22,2,1,3,1000,42,31,70,39,6
"6",22,2,2,3,1000,42,11,64,53,6
"7",22,2,3,3,1000,42,67,84,17,6
"8",22,3,1,3,1000,73,63,70,7,7
"9",22,3,2,3,1000,73,82,71,11,7
"10",22,3,3,3,1000,73,54,69,15,7
"11",22,4,1,3,0.1,24,24,63,39,7
"12",22,4,2,3,0.1,24,24,32,8,7
"13",22,4,3,3,0.1,24,24,68,44,7
"14",22,5,1,4,10,20,26,69,43,7
"15",22,5,2,4,10,20,18,59,41,7
"16",22,5,3,4,10,20,19,70,51,7
"17",22,5,4,4,10,20,21,23,2,7
"18",22,6,1,5,1,58,58,66,8,6
"19",22,6,2,5,1,58,59,71,12,6
"20",22,6,3,5,1,58,57,68,11,6
"21",22,6,4,5,1,58,56,73,17,6
"22",22,6,5,5,1,58,57,30,27,6
"23",22,7,1,3,1,37,38,64,26,5
"24",22,7,2,3,1,37,36,77,41,5
"25",22,7,3,3,1,37,36,30,6,5
"26",22,8,1,3,100,34,28,70,42,6
"27",22,8,2,3,100,34,18,29,11,6
"28",22,8,3,3,100,34,33,64,31,6
"29",22,9,1,4,0.1,76,76,69,7,6
"30",22,9,2,4,0.1,76,76,61,15,6
"31",22,9,3,4,0.1,76,76,75,1,6
"32",22,9,4,4,0.1,76,75,74,1,6
"33",22,10,1,3,1,44,44,33,11,7
"34",22,10,2,3,1,44,44,59,15,7
"35",22,10,3,3,1,44,44,61,17,7
"36",22,11,1,3,1000,44,34,64,30,6
"37",22,11,2,3,1000,44,53,60,7,6
"38",22,11,3,3,1000,44,55,82,27,6
"39",22,12,1,3,1,24,22,60,38,5
"40",22,12,2,3,1,24,24,39,15,5
"41",22,12,3,3,1,24,24,64,40,5
"42",22,13,1,4,1,76,77,75,2,1
"43",22,13,2,4,1,76,77,62,15,1
"44",22,13,3,4,1,76,77,61,16,1
"45",22,13,4,4,1,76,77,61,16,1
"46",22,14,1,3,0.1,72,72,61,11,5
"47",22,14,2,3,0.1,72,73,61,12,5
"48",22,14,3,3,0.1,72,72,66,6,5
"49",22,15,1,3,10,40,44,69,25,5
"50",22,15,2,3,10,40,38,62,24,5
"51",22,15,3,3,10,40,33,68,35,5
"52",22,16,1,3,1,60,58,61,3,5
"53",22,16,2,3,1,60,59,59,0,5
"54",22,16,3,3,1,60,60,67,7,5
"55",22,17,1,3,100,20,23,67,44,5
"56",22,17,2,3,100,20,23,67,44,5
"57",22,17,3,3,100,20,26,60,34,5
"58",22,18,1,3,10,45,48,62,14,5
"59",22,18,2,3,10,45,47,66,19,5
"60",22,18,3,3,10,45,39,66,27,5
"61",22,19,1,3,10,50,53,65,12,5
"62",22,19,2,3,10,50,53,65,12,5
"63",22,19,3,3,10,50,49,66,17,5
"64",22,20,1,3,100,39,55,63,8,6
"65",22,20,2,3,100,39,46,38,8,6
"66",22,20,3,3,100,39,46,65,19,6
"67",22,21,1,3,10,71,69,69,0,5
"68",22,21,2,3,10,71,69,68,1,5
"69",22,21,3,3,10,71,67,61,6,5
"70",22,22,1,3,0.1,50,51,59,8,5
"71",22,22,2,3,0.1,50,50,61,11,5
"72",22,22,3,3,0.1,50,50,65,15,5
