"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",12,1,1,5,1000,60,41,72,31,3
"2",12,1,2,5,1000,60,80,37,43,3
"3",12,1,3,5,1000,60,76,48,28,3
"4",12,1,4,5,1000,60,74,79,5,3
"5",12,1,5,5,1000,60,59,30,29,3
"6",12,2,1,8,1000,24,59,67,8,4
"7",12,2,2,8,1000,24,35,32,3,4
"8",12,2,3,8,1000,24,34,65,31,4
"9",12,2,4,8,1000,24,43,60,17,4
"10",12,2,5,8,1000,24,75,40,35,4
"11",12,2,6,8,1000,24,93,43,50,4
"12",12,2,7,8,1000,24,72,19,53,4
"13",12,2,8,8,1000,24,41,83,42,4
"14",12,3,1,5,1000,76,51,22,29,3
"15",12,3,2,5,1000,76,77,35,42,3
"16",12,3,3,5,1000,76,62,74,12,3
"17",12,3,4,5,1000,76,34,68,34,3
"18",12,3,5,5,1000,76,86,25,61,3
"19",12,4,1,3,10,73,74,32,42,5
"20",12,4,2,3,10,73,72,74,2,5
"21",12,4,3,3,10,73,75,63,12,5
"22",12,5,1,4,1,79,79,71,8,4
"23",12,5,2,4,1,79,81,60,21,4
"24",12,5,3,4,1,79,79,26,53,4
"25",12,5,4,4,1,79,79,34,45,4
"26",12,6,1,5,0.1,37,37,33,4,5
"27",12,6,2,5,0.1,37,37,69,32,5
"28",12,6,3,5,0.1,37,38,63,25,5
"29",12,6,4,5,0.1,37,37,39,2,5
"30",12,6,5,5,0.1,37,36,37,1,5
"31",12,7,1,11,10,22,22,69,47,5
"32",12,7,2,11,10,22,26,25,1,5
"33",12,7,3,11,10,22,21,30,9,5
"34",12,7,4,11,10,22,23,24,1,5
"35",12,7,5,11,10,22,19,28,9,5
"36",12,7,6,11,10,22,29,23,6,5
"37",12,7,7,11,10,22,21,27,6,5
"38",12,7,8,11,10,22,23,24,1,5
"39",12,7,9,11,10,22,23,25,2,5
"40",12,7,10,11,10,22,25,21,4,5
"41",12,7,11,11,10,22,25,23,2,5
"42",12,8,1,6,1,73,74,66,8,5
"43",12,8,2,6,1,73,75,70,5,5
"44",12,8,3,6,1,73,72,76,4,5
"45",12,8,4,6,1,73,73,70,3,5
"46",12,8,5,6,1,73,72,74,2,5
"47",12,8,6,6,1,73,73,70,3,5
"48",12,9,1,7,100,68,57,64,7,6
"49",12,9,2,7,100,68,70,56,14,6
"50",12,9,3,7,100,68,61,71,10,6
"51",12,9,4,7,100,68,61,61,0,6
"52",12,9,5,7,100,68,74,70,4,6
"53",12,9,6,7,100,68,49,60,11,6
"54",12,9,7,7,100,68,79,70,9,6
"55",12,10,1,6,1,65,64,62,2,6
"56",12,10,2,6,1,65,65,64,1,6
"57",12,10,3,6,1,65,64,66,2,6
"58",12,10,4,6,1,65,66,65,1,6
"59",12,10,5,6,1,65,66,66,0,6
"60",12,10,6,6,1,65,65,65,0,6
"61",12,11,1,7,1,50,51,59,8,5
"62",12,11,2,7,1,50,50,56,6,5
"63",12,11,3,7,1,50,50,49,1,5
"64",12,11,4,7,1,50,51,50,1,5
"65",12,11,5,7,1,50,49,49,0,5
"66",12,11,6,7,1,50,49,51,2,5
"67",12,11,7,7,1,50,48,48,0,5
"68",12,12,1,1,10,67,68,64,4,5
