"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",25,1,1,3,10,75,70,78,8,5
"2",25,1,2,3,10,75,78,84,6,5
"3",25,1,3,3,10,75,70,80,10,5
"4",25,2,1,3,10,62,64,88,24,6
"5",25,2,2,3,10,62,60,66,6,6
"6",25,2,3,3,10,62,60,62,2,6
"7",25,3,1,3,1,25,24,55,31,7
"8",25,3,2,3,1,25,27,27,0,7
"9",25,3,3,3,1,25,25,23,2,7
"10",25,4,1,3,100,21,25,70,45,7
"11",25,4,2,3,100,21,20,22,2,7
"12",25,4,3,3,100,21,19,24,5,7
"13",25,5,1,3,1000,49,60,22,38,7
"14",25,5,2,3,1000,49,34,64,30,7
"15",25,5,3,3,1000,49,80,30,50,7
"16",25,6,1,3,10,56,54,77,23,7
"17",25,6,2,3,10,56,52,49,3,7
"18",25,6,3,3,10,56,53,49,4,7
"19",25,7,1,3,1000,55,79,52,27,7
"20",25,7,2,3,1000,55,82,76,6,7
"21",25,7,3,3,1000,55,62,80,18,7
"22",25,8,1,3,0.1,29,29,69,40,7
"23",25,8,2,3,0.1,29,29,26,3,7
"24",25,8,3,3,0.1,29,29,27,2,7
"25",25,9,1,4,1000,54,72,80,8,7
"26",25,9,2,4,1000,54,61,30,31,7
"27",25,9,3,4,1000,54,62,29,33,7
"28",25,9,4,4,1000,54,61,75,14,7
"29",25,10,1,3,10,63,60,53,7,7
"30",25,10,2,3,10,63,64,59,5,7
"31",25,10,3,3,10,63,61,62,1,7
"32",25,11,1,3,0.1,70,70,59,11,7
"33",25,11,2,3,0.1,70,70,70,0,7
"34",25,11,3,3,0.1,70,70,68,2,7
"35",25,12,1,3,0.1,66,66,55,11,7
"36",25,12,2,3,0.1,66,66,65,1,7
"37",25,12,3,3,0.1,66,66,80,14,7
"38",25,13,1,3,1,67,67,60,7,7
"39",25,13,2,3,1,67,67,57,10,7
"40",25,13,3,3,1,67,67,64,3,7
"41",25,14,1,3,1000,53,57,52,5,7
"42",25,14,2,3,1000,53,42,57,15,7
"43",25,14,3,3,1000,53,67,48,19,7
"44",25,15,1,3,10,67,69,83,14,7
"45",25,15,2,3,10,67,63,63,0,7
"46",25,15,3,3,10,67,65,65,0,7
"47",25,16,1,3,1000,43,51,69,18,7
"48",25,16,2,3,1000,43,80,53,27,7
"49",25,16,3,3,1000,43,30,45,15,7
"50",25,17,1,3,0.1,53,53,52,1,7
"51",25,17,2,3,0.1,53,53,54,1,7
"52",25,17,3,3,0.1,53,52,57,5,7
"53",25,18,1,3,10,39,43,53,10,7
"54",25,18,2,3,10,39,34,43,9,7
"55",25,18,3,3,10,39,38,50,12,7
"56",25,19,1,3,0.1,43,43,65,22,7
"57",25,19,2,3,0.1,43,43,56,13,7
"58",25,19,3,3,0.1,43,43,46,3,7
"59",25,20,1,3,100,41,36,52,16,7
"60",25,20,2,3,100,41,43,37,6,7
"61",25,20,3,3,100,41,45,42,3,7
"62",25,21,1,3,1,35,35,100,65,7
"63",25,21,2,3,1,35,34,27,7,7
"64",25,21,3,3,1,35,35,44,9,7
"65",25,22,1,3,0.1,78,78,90,12,7
"66",25,22,2,3,0.1,78,78,77,1,7
"67",25,22,3,3,0.1,78,77,78,1,7
"68",25,23,1,3,100,51,46,56,10,7
"69",25,23,2,3,100,51,41,42,1,7
"70",25,23,3,3,100,51,40,40,0,7
"71",25,24,1,6,1000,30,2,59,57,7
"72",25,24,2,6,1000,30,70,56,14,7
"73",25,24,3,6,1000,30,54,70,16,7
"74",25,24,4,6,1000,30,44,59,15,7
"75",25,24,5,6,1000,30,5,43,38,7
"76",25,24,6,6,1000,30,63,31,32,7
"77",25,25,1,19,1,54,54,51,3,7
"78",25,25,2,19,1,54,53,54,1,7
"79",25,25,3,19,1,54,53,57,4,7
"80",25,25,4,19,1,54,54,58,4,7
"81",25,25,5,19,1,54,54,55,1,7
"82",25,25,6,19,1,54,53,55,2,7
"83",25,25,7,19,1,54,54,53,1,7
"84",25,25,8,19,1,54,55,54,1,7
"85",25,25,9,19,1,54,53,52,1,7
"86",25,25,10,19,1,54,55,54,1,7
"87",25,25,11,19,1,54,52,54,2,7
"88",25,25,12,19,1,54,55,53,2,7
"89",25,25,13,19,1,54,52,54,2,7
"90",25,25,14,19,1,54,54,53,1,7
"91",25,25,15,19,1,54,54,54,0,7
"92",25,25,16,19,1,54,55,52,3,7
"93",25,25,17,19,1,54,54,52,2,7
"94",25,25,18,19,1,54,53,52,1,7
"95",25,25,19,19,1,54,54,52,2,7
