"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",29,1,1,4,100,26,43,59,16,5
"2",29,1,2,4,100,26,51,40,11,5
"3",29,1,3,4,100,26,22,71,49,5
"4",29,1,4,4,100,26,23,42,19,5
"5",29,2,1,3,0.1,71,71,59,12,6
"6",29,2,2,3,0.1,71,71,63,8,6
"7",29,2,3,3,0.1,71,71,70,1,6
"8",29,3,1,3,100,27,23,68,45,6
"9",29,3,2,3,100,27,16,32,16,6
"10",29,3,3,3,100,27,41,33,8,6
"11",29,4,1,3,0.1,33,33,11,22,5
"12",29,4,2,3,0.1,33,33,37,4,5
"13",29,4,3,3,0.1,33,33,62,29,5
"14",29,5,1,3,10,61,59,65,6,5
"15",29,5,2,3,10,61,60,56,4,5
"16",29,5,3,3,10,61,59,39,20,5
"17",29,6,1,4,100,62,62,58,4,7
"18",29,6,2,4,100,62,75,59,16,7
"19",29,6,3,4,100,62,61,37,24,7
"20",29,6,4,4,100,62,61,61,0,7
"21",29,7,1,3,1,79,79,61,18,6
"22",29,7,2,3,1,79,79,40,39,6
"23",29,7,3,3,1,79,77,66,11,6
"24",29,8,1,3,0.1,57,57,58,1,5
"25",29,8,2,3,0.1,57,57,38,19,5
"26",29,8,3,3,0.1,57,57,65,8,5
"27",29,9,1,3,10,63,65,62,3,5
"28",29,9,2,3,10,63,65,36,29,5
"29",29,9,3,3,10,63,62,89,27,5
"30",29,10,1,3,10,57,58,68,10,5
"31",29,10,2,3,10,57,54,39,15,5
"32",29,10,3,3,10,57,55,64,9,5
"33",29,11,1,3,1000,59,71,67,4,7
"34",29,11,2,3,1000,59,60,60,0,7
"35",29,11,3,3,1000,59,65,60,5,7
"36",29,12,1,3,100,42,20,75,55,5
"37",29,12,2,3,100,42,27,63,36,5
"38",29,12,3,3,100,42,32,35,3,5
"39",29,13,1,3,1000,67,97,40,57,6
"40",29,13,2,3,1000,67,88,74,14,6
"41",29,13,3,3,1000,67,73,71,2,6
"42",29,14,1,3,1,45,45,62,17,5
"43",29,14,2,3,1,45,42,48,6,5
"44",29,14,3,3,1,45,43,35,8,5
"45",29,15,1,3,10,67,69,60,9,6
"46",29,15,2,3,10,67,65,66,1,6
"47",29,15,3,3,10,67,68,64,4,6
"48",29,16,1,3,100,58,72,64,8,6
"49",29,16,2,3,100,58,56,69,13,6
"50",29,16,3,3,100,58,63,67,4,6
"51",29,17,1,3,0.1,79,80,67,13,6
"52",29,17,2,3,0.1,79,79,74,5,6
"53",29,17,3,3,0.1,79,79,73,6,6
"54",29,18,1,3,0.1,39,38,72,34,6
"55",29,18,2,3,0.1,39,39,32,7,6
"56",29,18,3,3,0.1,39,39,30,9,6
"57",29,19,1,3,1000,42,31,42,11,6
"58",29,19,2,3,1000,42,47,39,8,6
"59",29,19,3,3,1000,42,83,38,45,6
"60",29,20,1,3,0.1,53,53,65,12,6
"61",29,20,2,3,0.1,53,53,61,8,6
"62",29,20,3,3,0.1,53,53,60,7,6
"63",29,21,1,3,0.1,75,75,66,9,6
"64",29,21,2,3,0.1,75,74,67,7,6
"65",29,21,3,3,0.1,75,75,69,6,6
"66",29,22,1,3,100,77,78,70,8,6
"67",29,22,2,3,100,77,62,73,11,6
"68",29,22,3,3,100,77,91,69,22,6
"69",29,23,1,3,10,75,72,74,2,7
"70",29,23,2,3,10,75,72,66,6,7
"71",29,23,3,3,10,75,71,71,0,7
"72",29,24,1,3,10,59,55,76,21,6
"73",29,24,2,3,10,59,60,54,6,6
"74",29,24,3,3,10,59,59,61,2,6
"75",29,25,1,3,10,57,59,69,10,7
"76",29,25,2,3,10,57,54,64,10,7
"77",29,25,3,3,10,57,62,68,6,7
"78",29,26,1,3,10,66,59,72,13,7
"79",29,26,2,3,10,66,61,66,5,7
"80",29,26,3,3,10,66,71,63,8,7
"81",29,27,1,3,1,54,53,64,11,6
"82",29,27,2,3,1,54,55,62,7,6
"83",29,27,3,3,1,54,52,63,11,6
"84",29,28,1,3,10,30,31,43,12,6
"85",29,28,2,3,10,30,30,40,10,6
"86",29,28,3,3,10,30,31,38,7,6
"87",29,29,1,1,1,48,48,67,19,5
