"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",7,1,1,8,100,77,71,26,45,5
"2",7,1,2,8,100,77,80,70,10,5
"3",7,1,3,8,100,77,74,78,4,5
"4",7,1,4,8,100,77,92,75,17,5
"5",7,1,5,8,100,77,89,72,17,5
"6",7,1,6,8,100,77,75,79,4,5
"7",7,1,7,8,100,77,61,68,7,5
"8",7,1,8,8,100,77,79,67,12,5
"9",7,2,1,24,1,30,30,25,5,5
"10",7,2,2,24,1,30,29,26,3,5
"11",7,2,3,24,1,30,31,24,7,5
"12",7,2,4,24,1,30,30,29,1,5
"13",7,2,5,24,1,30,29,30,1,5
"14",7,2,6,24,1,30,29,25,4,5
"15",7,2,7,24,1,30,28,26,2,5
"16",7,2,8,24,1,30,28,21,7,5
"17",7,2,9,24,1,30,29,23,6,5
"18",7,2,10,24,1,30,30,25,5,5
"19",7,2,11,24,1,30,29,27,2,5
"20",7,2,12,24,1,30,30,28,2,5
"21",7,2,13,24,1,30,30,24,6,5
"22",7,2,14,24,1,30,31,29,2,5
"23",7,2,15,24,1,30,29,28,1,5
"24",7,2,16,24,1,30,30,31,1,5
"25",7,2,17,24,1,30,29,28,1,5
"26",7,2,18,24,1,30,30,26,4,5
"27",7,2,19,24,1,30,30,25,5,5
"28",7,2,20,24,1,30,31,26,5,5
"29",7,2,21,24,1,30,29,23,6,5
"30",7,2,22,24,1,30,32,26,6,5
"31",7,2,23,24,1,30,32,24,8,5
"32",7,2,24,24,1,30,29,24,5,5
"33",7,3,1,20,1,67,67,39,28,5
"34",7,3,2,20,1,67,67,69,2,5
"35",7,3,3,20,1,67,68,73,5,5
"36",7,3,4,20,1,67,66,71,5,5
"37",7,3,5,20,1,67,67,68,1,5
"38",7,3,6,20,1,67,68,71,3,5
"39",7,3,7,20,1,67,67,70,3,5
"40",7,3,8,20,1,67,66,73,7,5
"41",7,3,9,20,1,67,68,69,1,5
"42",7,3,10,20,1,67,67,69,2,5
"43",7,3,11,20,1,67,66,69,3,5
"44",7,3,12,20,1,67,68,67,1,5
"45",7,3,13,20,1,67,67,66,1,5
"46",7,3,14,20,1,67,67,66,1,5
"47",7,3,15,20,1,67,66,66,0,5
"48",7,3,16,20,1,67,67,69,2,5
"49",7,3,17,20,1,67,68,67,1,5
"50",7,3,18,20,1,67,66,69,3,5
"51",7,3,19,20,1,67,66,68,2,5
"52",7,3,20,20,1,67,67,68,1,5
"53",7,4,1,10,1,23,25,37,12,6
"54",7,4,2,10,1,23,21,25,4,6
"55",7,4,3,10,1,23,24,25,1,6
"56",7,4,4,10,1,23,23,26,3,6
"57",7,4,5,10,1,23,23,24,1,6
"58",7,4,6,10,1,23,23,25,2,6
"59",7,4,7,10,1,23,24,25,1,6
"60",7,4,8,10,1,23,22,24,2,6
"61",7,4,9,10,1,23,25,22,3,6
"62",7,4,10,10,1,23,23,26,3,6
"63",7,5,1,15,1,41,42,21,21,6
"64",7,5,2,15,1,41,40,39,1,6
"65",7,5,3,15,1,41,41,40,1,6
"66",7,5,4,15,1,41,40,39,1,6
"67",7,5,5,15,1,41,41,39,2,6
"68",7,5,6,15,1,41,39,39,0,6
"69",7,5,7,15,1,41,41,37,4,6
"70",7,5,8,15,1,41,40,36,4,6
"71",7,5,9,15,1,41,42,36,6,6
"72",7,5,10,15,1,41,43,38,5,6
"73",7,5,11,15,1,41,40,41,1,6
"74",7,5,12,15,1,41,39,41,2,6
"75",7,5,13,15,1,41,41,40,1,6
"76",7,5,14,15,1,41,41,41,0,6
"77",7,5,15,15,1,41,41,40,1,6
"78",7,6,1,3,1000,41,1,75,74,2
"79",7,6,2,3,1000,41,47,11,36,2
"80",7,6,3,3,1000,41,70,37,33,2
"81",7,7,1,12,1,59,59,38,21,5
"82",7,7,2,12,1,59,59,49,10,5
"83",7,7,3,12,1,59,60,53,7,5
"84",7,7,4,12,1,59,59,59,0,5
"85",7,7,5,12,1,59,61,60,1,5
"86",7,7,6,12,1,59,58,61,3,5
"87",7,7,7,12,1,59,58,67,9,5
"88",7,7,8,12,1,59,60,59,1,5
"89",7,7,9,12,1,59,60,58,2,5
"90",7,7,10,12,1,59,59,59,0,5
"91",7,7,11,12,1,59,61,56,5,5
"92",7,7,12,12,1,59,59,58,1,5
