"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",21,1,1,13,1000,23,21,50,29,5
"2",21,1,2,13,1000,23,23,21,2,5
"3",21,1,3,13,1000,23,53,25,28,5
"4",21,1,4,13,1000,23,32,21,11,5
"5",21,1,5,13,1000,23,29,25,4,5
"6",21,1,6,13,1000,23,76,23,53,5
"7",21,1,7,13,1000,23,48,20,28,5
"8",21,1,8,13,1000,23,27,19,8,5
"9",21,1,9,13,1000,23,13,20,7,5
"10",21,1,10,13,1000,23,79,26,53,5
"11",21,1,11,13,1000,23,38,26,12,5
"12",21,1,12,13,1000,23,51,24,27,5
"13",21,1,13,13,1000,23,25,23,2,5
"14",21,2,1,4,1,22,23,39,16,6
"15",21,2,2,4,1,22,23,27,4,6
"16",21,2,3,4,1,22,22,26,4,6
"17",21,2,4,4,1,22,22,22,0,6
"18",21,3,1,4,100,20,27,43,16,5
"19",21,3,2,4,100,20,17,34,17,5
"20",21,3,3,4,100,20,26,36,10,5
"21",21,3,4,4,100,20,31,29,2,5
"22",21,4,1,3,10,45,43,40,3,5
"23",21,4,2,3,10,45,45,34,11,5
"24",21,4,3,3,10,45,43,39,4,5
"25",21,5,1,6,100,26,8,40,32,5
"26",21,5,2,6,100,26,49,40,9,5
"27",21,5,3,6,100,26,28,46,18,5
"28",21,5,4,6,100,26,22,29,7,5
"29",21,5,5,6,100,26,31,27,4,5
"30",21,5,6,6,100,26,26,28,2,5
"31",21,6,1,4,1000,65,26,44,18,5
"32",21,6,2,4,1000,65,68,30,38,5
"33",21,6,3,4,1000,65,28,46,18,5
"34",21,6,4,4,1000,65,37,37,0,5
"35",21,7,1,4,100,25,12,36,24,5
"36",21,7,2,4,100,25,23,45,22,5
"37",21,7,3,4,100,25,15,34,19,5
"38",21,7,4,4,100,25,33,31,2,5
"39",21,8,1,3,0.1,49,49,32,17,3
"40",21,8,2,3,0.1,49,49,45,4,3
"41",21,8,3,3,0.1,49,49,49,0,3
"42",21,9,1,7,100,68,77,41,36,6
"43",21,9,2,7,100,68,76,73,3,6
"44",21,9,3,7,100,68,54,78,24,6
"45",21,9,4,7,100,68,58,78,20,6
"46",21,9,5,7,100,68,70,66,4,6
"47",21,9,6,7,100,68,59,70,11,6
"48",21,9,7,7,100,68,66,65,1,6
"49",21,10,1,10,1000,62,65,58,7,6
"50",21,10,2,10,1000,62,49,69,20,6
"51",21,10,3,10,1000,62,73,52,21,6
"52",21,10,4,10,1000,62,57,70,13,6
"53",21,10,5,10,1000,62,86,64,22,6
"54",21,10,6,10,1000,62,67,76,9,6
"55",21,10,7,10,1000,62,9,67,58,6
"56",21,10,8,10,1000,62,36,43,7,6
"57",21,10,9,10,1000,62,53,44,9,6
"58",21,10,10,10,1000,62,58,59,1,6
"59",21,11,1,3,0.1,76,76,62,14,3
"60",21,11,2,3,0.1,76,76,57,19,3
"61",21,11,3,3,0.1,76,76,76,0,3
"62",21,12,1,3,10,37,37,59,22,3
"63",21,12,2,3,10,37,37,65,28,3
"64",21,12,3,3,10,37,38,39,1,3
"65",21,13,1,3,1,28,29,66,37,2
"66",21,13,2,3,1,28,29,34,5,2
"67",21,13,3,3,1,28,29,29,0,2
"68",21,14,1,18,10,48,49,65,16,6
"69",21,14,2,18,10,48,46,64,18,6
"70",21,14,3,18,10,48,46,47,1,6
