"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",17,1,1,3,10,41,44,64,20,5
"2",17,1,2,3,10,41,42,54,12,5
"3",17,1,3,3,10,41,40,45,5,5
"4",17,2,1,4,1000,37,15,58,43,6
"5",17,2,2,4,1000,37,76,47,29,6
"6",17,2,3,4,1000,37,37,57,20,6
"7",17,2,4,4,1000,37,45,54,9,6
"8",17,3,1,3,100,35,36,39,3,5
"9",17,3,2,3,100,35,38,54,16,5
"10",17,3,3,3,100,35,40,41,1,5
"11",17,4,1,3,0.1,59,59,59,0,6
"12",17,4,2,3,0.1,59,59,54,5,6
"13",17,4,3,3,0.1,59,59,55,4,6
"14",17,5,1,3,0.1,66,66,67,1,6
"15",17,5,2,3,0.1,66,66,66,0,6
"16",17,5,3,3,0.1,66,66,65,1,6
"17",17,6,1,3,100,66,69,66,3,3
"18",17,6,2,3,100,66,69,82,13,3
"19",17,6,3,3,100,66,61,59,2,3
"20",17,7,1,3,1000,35,90,61,29,6
"21",17,7,2,3,1000,35,69,57,12,6
"22",17,7,3,3,1000,35,23,58,35,6
"23",17,8,1,3,10,48,45,62,17,2
"24",17,8,2,3,10,48,47,59,12,2
"25",17,8,3,3,10,48,51,58,7,2
"26",17,9,1,3,1000,42,74,57,17,5
"27",17,9,2,3,1000,42,13,59,46,5
"28",17,9,3,3,1000,42,87,61,26,5
"29",17,10,1,3,0.1,26,26,57,31,6
"30",17,10,2,3,0.1,26,26,59,33,6
"31",17,10,3,3,0.1,26,26,58,32,6
"32",17,11,1,3,10,56,55,59,4,5
"33",17,11,2,3,10,56,54,58,4,5
"34",17,11,3,3,10,56,53,56,3,5
"35",17,12,1,3,0.1,48,48,60,12,5
"36",17,12,2,3,0.1,48,48,63,15,5
"37",17,12,3,3,0.1,48,48,56,8,5
"38",17,13,1,3,1000,70,66,58,8,6
"39",17,13,2,3,1000,70,74,59,15,6
"40",17,13,3,3,1000,70,42,66,24,6
"41",17,14,1,3,100,20,24,58,34,3
"42",17,14,2,3,100,20,6,61,55,3
"43",17,14,3,3,100,20,26,60,34,3
"44",17,15,1,3,10,43,42,56,14,5
"45",17,15,2,3,10,43,38,58,20,5
"46",17,15,3,3,10,43,44,42,2,5
"47",17,16,1,3,0.1,61,61,59,2,3
"48",17,16,2,3,0.1,61,61,57,4,3
"49",17,16,3,3,0.1,61,61,58,3,3
"50",17,17,1,1,1000,61,91,56,35,5
