"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"1",16,1,1,8,100,79,80,50,30,3
"2",16,1,2,8,100,79,85,80,5,3
"3",16,1,3,8,100,79,78,88,10,3
"4",16,1,4,8,100,79,86,79,7,3
"5",16,1,5,8,100,79,87,15,72,3
"6",16,1,6,8,100,79,91,88,3,3
"7",16,1,7,8,100,79,86,96,10,3
"8",16,1,8,8,100,79,55,89,34,3
"9",16,2,1,3,1000,43,23,75,52,1
"10",16,2,2,3,1000,43,13,26,13,1
"11",16,2,3,3,1000,43,69,11,58,1
"12",16,3,1,6,10,40,39,80,41,5
"13",16,3,2,6,10,40,33,32,1,5
"14",16,3,3,6,10,40,43,24,19,5
"15",16,3,4,6,10,40,45,34,11,5
"16",16,3,5,6,10,40,39,72,33,5
"17",16,3,6,6,10,40,41,37,4,5
"18",16,4,1,6,1,71,70,71,1,6
"19",16,4,2,6,1,71,73,73,0,6
"20",16,4,3,6,1,71,70,33,37,6
"21",16,4,4,6,1,71,72,70,2,6
"22",16,4,5,6,1,71,71,70,1,6
"23",16,4,6,6,1,71,71,70,1,6
"24",16,5,1,3,1,75,73,66,7,7
"25",16,5,2,3,1,75,75,80,5,7
"26",16,5,3,3,1,75,75,75,0,7
"27",16,6,1,5,1,40,41,68,27,2
"28",16,6,2,5,1,40,41,33,8,2
"29",16,6,3,5,1,40,38,50,12,2
"30",16,6,4,5,1,40,39,60,21,2
"31",16,6,5,5,1,40,39,30,9,2
"32",16,7,1,6,1000,28,3,58,55,3
"33",16,7,2,6,1000,28,43,75,32,3
"34",16,7,3,6,1000,28,38,67,29,3
"35",16,7,4,6,1000,28,84,78,6,3
"36",16,7,5,6,1000,28,39,84,45,3
"37",16,7,6,6,1000,28,22,42,20,3
"38",16,8,1,3,1000,42,41,25,16,1
"39",16,8,2,3,1000,42,50,59,9,1
"40",16,8,3,3,1000,42,10,61,51,1
"41",16,9,1,3,10,61,60,44,16,5
"42",16,9,2,3,10,61,62,60,2,5
"43",16,9,3,3,10,61,62,67,5,5
"44",16,10,1,9,0.1,78,77,67,10,7
"45",16,10,2,9,0.1,78,77,78,1,7
"46",16,10,3,9,0.1,78,78,76,2,7
"47",16,10,4,9,0.1,78,78,80,2,7
"48",16,10,5,9,0.1,78,78,80,2,7
"49",16,10,6,9,0.1,78,78,76,2,7
"50",16,10,7,9,0.1,78,78,76,2,7
"51",16,10,8,9,0.1,78,78,78,0,7
"52",16,10,9,9,0.1,78,78,78,0,7
"53",16,11,1,5,10,57,60,52,8,4
"54",16,11,2,5,10,57,59,68,9,4
"55",16,11,3,5,10,57,58,63,5,4
"56",16,11,4,5,10,57,59,57,2,4
"57",16,11,5,5,10,57,53,59,6,4
"58",16,12,1,3,1000,78,83,65,18,3
"59",16,12,2,3,1000,78,97,37,60,3
"60",16,12,3,3,1000,78,54,100,46,3
"61",16,13,1,4,1000,32,14,35,21,5
"62",16,13,2,4,1000,32,20,61,41,5
"63",16,13,3,4,1000,32,66,37,29,5
"64",16,13,4,4,1000,32,57,61,4,5
"65",16,14,1,3,100,42,46,71,25,5
"66",16,14,2,3,100,42,47,28,19,5
"67",16,14,3,3,100,42,39,81,42,5
"68",16,15,1,3,10,60,61,31,30,5
"69",16,15,2,3,10,60,62,67,5,5
"70",16,15,3,3,10,60,67,79,12,5
"71",16,16,1,1,100,21,28,34,6,5
